Sole,Bench,BrdJ,PosSpec,Agil,Dash,Devl,RawGrd,Run_Defense,Pass_Rush_Technique,Pass_Rush_Strength,Man_to_Man_Defense,Zone_Defense,Bump_and_Run_Defense,Play_Diagnosis,Punishing_Hitter,Endurance,Special_Teams,SoleZ,BenchZ,BrdJZ,PosSpecZ,AgilZ,DashZ,DevlZ,RawGrdZ,Run_DefenseZ,Pass_Rush_TechniqueZ,Pass_Rush_StrengthZ,Man_to_Man_DefenseZ,Zone_DefenseZ,Bump_and_Run_DefenseZ,Play_DiagnosisZ,Punishing_HitterZ,EnduranceZ,Special_TeamsZ,PeakCur,PeakCurZ,Ability,Draftable
28,14,113,23,715,473,49,47,22,8,0,29,1,6,3,12,21,22,0.406732117812062,-0.802292263610315,0.75085324232082,-0.0777202072538862,1.55778894472362,0.168067226890753,0.49,0.59,0.22,0.08,0.00,0.29,0.01,0.06,0.03,0.12,0.21,0.22,40,0.40,2,1
22,17,113,23,773,471,35,31,0,11,0,35,31,17,5,19,0,4,-0.434782608695652,0.0573065902578795,0.75085324232082,-0.0777202072538862,-1.35678391959799,0.336134453781513,0.35,0.39,0.00,0.11,0.00,0.35,0.31,0.17,0.05,0.19,0.00,0.04,8,0.08,0,0
21,19,110,21,732,461,61,52,49,44,38,19,18,46,27,10,54,40,-0.575035063113605,0.630372492836676,0.238907849829352,-0.33678756476684,0.703517587939697,1.17647058823529,0.61,0.65,0.49,0.44,0.38,0.19,0.18,0.46,0.27,0.10,0.54,0.40,34,0.34,2,0
48,10,111,19,731,479,42,45,31,12,0,35,16,9,68,0,36,8,3.21178120617111,-1.94842406876791,0.409556313993175,-0.595854922279793,0.753768844221107,-0.336134453781513,0.42,0.56,0.31,0.12,0.00,0.35,0.16,0.09,0.68,0.00,0.36,0.08,13,0.13,0,0
17,15,109,16,734,475,54,40,28,10,0,27,0,10,0,45,40,35,-1.13604488078541,-0.515759312320917,0.06825938566553,-0.984455958549223,0.603015075376885,0,0.54,0.50,0.28,0.10,0.00,0.27,0.00,0.10,0.00,0.45,0.40,0.35,17,0.17,1,0
18,17,105,11,780,495,36,18,0,0,8,13,0,0,18,34,0,0,-0.995792426367462,0.0573065902578795,-0.61433447098976,-1.63212435233161,-1.70854271356784,-1.68067226890756,0.36,0.23,0.00,0.00,0.08,0.13,0.00,0.00,0.18,0.34,0.00,0.00,6,0.06,0,0
19,12,105,23,720,473,33,42,49,45,0,27,46,0,37,11,50,36,-0.855539971949509,-1.37535816618911,-0.61433447098976,-0.0777202072538862,1.30653266331658,0.168067226890753,0.33,0.53,0.49,0.45,0.00,0.27,0.46,0.00,0.37,0.11,0.50,0.36,14,0.14,0,0
14,14,112,23,778,465,54,31,3,42,22,10,7,26,0,0,13,0,-1.55680224403927,-0.802292263610315,0.580204778156998,-0.0777202072538862,-1.60804020100503,0.840336134453779,0.54,0.39,0.03,0.42,0.22,0.10,0.07,0.26,0.00,0.00,0.13,0.00,15,0.15,0,0
29,17,108,10,738,468,62,46,28,39,13,17,0,30,13,16,37,0,0.546984572230014,0.0573065902578795,-0.102389078498293,-1.76165803108808,0.402010050251257,0.58823529411765,0.62,0.58,0.28,0.39,0.13,0.17,0.00,0.30,0.13,0.16,0.37,0.00,32,0.32,2,0
31,21,108,34,771,466,64,42,0,33,34,29,30,16,18,41,3,50,0.827489481065918,1.20343839541547,-0.102389078498293,1.34715025906736,-1.25628140703518,0.756302521008402,0.64,0.53,0.00,0.33,0.34,0.29,0.30,0.16,0.18,0.41,0.03,0.50,16,0.16,1,0
18,12,113,21,723,476,32,39,47,16,0,14,25,14,22,9,24,16,-0.995792426367462,-1.37535816618911,0.75085324232082,-0.33678756476684,1.15577889447236,-0.0840336134453764,0.32,0.49,0.47,0.16,0.00,0.14,0.25,0.14,0.22,0.09,0.24,0.16,34,0.34,2,0
35,11,105,20,739,468,41,40,34,34,0,0,2,20,65,32,55,23,1.38849929873773,-1.66189111747851,-0.61433447098976,-0.466321243523316,0.351758793969851,0.58823529411765,0.41,0.50,0.34,0.34,0.00,0.00,0.02,0.20,0.65,0.32,0.55,0.23,37,0.37,2,0
38,20,99,37,718,458,49,54,42,54,38,0,40,0,46,15,4,0,1.80925666199158,0.916905444126074,-1.6382252559727,1.73575129533679,1.4070351758794,1.42857142857143,0.49,0.68,0.42,0.54,0.38,0.00,0.40,0.00,0.46,0.15,0.04,0.00,34,0.34,2,0
33,18,108,30,740,495,32,35,13,0,27,4,23,35,18,21,0,0,1.10799438990182,0.343839541547278,-0.102389078498293,0.829015544041451,0.30150753768844,-1.68067226890756,0.32,0.44,0.13,0.00,0.27,0.04,0.23,0.35,0.18,0.21,0.00,0.00,14,0.14,0,0
28,13,108,28,761,481,41,33,8,3,20,17,32,10,4,0,57,28,0.406732117812062,-1.08882521489971,-0.102389078498293,0.569948186528497,-0.753768844221107,-0.504201680672266,0.41,0.41,0.08,0.03,0.20,0.17,0.32,0.10,0.04,0.00,0.57,0.28,11,0.11,0,0
34,21,107,27,780,458,39,36,0,62,41,2,34,43,57,27,13,45,1.24824684431978,1.20343839541547,-0.273037542662115,0.440414507772021,-1.70854271356784,1.42857142857143,0.39,0.45,0.00,0.62,0.41,0.02,0.34,0.43,0.57,0.27,0.13,0.45,15,0.15,0,0
21,20,106,37,776,461,47,34,0,38,51,7,35,0,24,20,0,14,-0.575035063113605,0.916905444126074,-0.443686006825938,1.73575129533679,-1.50753768844221,1.17647058823529,0.47,0.43,0.00,0.38,0.51,0.07,0.35,0.00,0.24,0.20,0.00,0.14,12,0.12,0,0
22,15,103,19,752,494,40,28,9,0,0,0,17,2,25,38,15,6,-0.434782608695652,-0.515759312320917,-0.955631399317405,-0.595854922279793,-0.30150753768844,-1.59663865546219,0.40,0.35,0.09,0.00,0.00,0.00,0.17,0.02,0.25,0.38,0.15,0.06,10,0.10,0,0
30,18,108,25,763,495,42,30,0,0,27,20,10,5,29,14,0,15,0.687237026647966,0.343839541547278,-0.102389078498293,0.181347150259067,-0.854271356783919,-1.68067226890756,0.42,0.38,0.00,0.00,0.27,0.20,0.10,0.05,0.29,0.14,0.00,0.15,10,0.10,0,0
33,24,111,36,740,471,31,43,20,14,69,5,26,0,24,30,32,41,1.10799438990182,2.06303724928367,0.409556313993175,1.60621761658031,0.30150753768844,0.336134453781513,0.31,0.54,0.20,0.14,0.69,0.05,0.26,0.00,0.24,0.30,0.32,0.41,23,0.23,1,0
31,15,111,36,767,455,50,41,0,51,0,23,30,6,11,48,0,33,0.827489481065918,-0.515759312320917,0.409556313993175,1.60621761658031,-1.05527638190955,1.68067226890756,0.50,0.51,0.00,0.51,0.00,0.23,0.30,0.06,0.11,0.48,0.00,0.33,13,0.13,0,0
27,18,117,39,740,462,44,49,15,36,27,13,21,31,18,0,24,0,0.266479663394109,0.343839541547278,1.43344709897611,1.99481865284974,0.30150753768844,1.09243697478992,0.44,0.61,0.15,0.36,0.27,0.13,0.21,0.31,0.18,0.00,0.24,0.00,39,0.39,2,0
15,25,120,39,728,471,35,51,28,40,47,34,32,64,0,60,54,48,-1.41654978962132,2.34957020057307,1.94539249146758,1.99481865284974,0.904522613065325,0.336134453781513,0.35,0.64,0.28,0.40,0.47,0.34,0.32,0.64,0.00,0.60,0.54,0.48,39,0.39,2,0
24,11,114,9,768,489,56,31,11,13,0,13,12,16,21,20,31,10,-0.154277699859748,-1.66189111747851,0.921501706484643,-1.89119170984456,-1.10552763819095,-1.17647058823529,0.56,0.39,0.11,0.13,0.00,0.13,0.12,0.16,0.21,0.20,0.31,0.10,16,0.16,1,0
13,18,96,15,740,487,52,34,55,32,37,9,18,0,23,13,62,23,-1.69705469845722,0.343839541547278,-2.15017064846416,-1.1139896373057,0.30150753768844,-1.00840336134454,0.52,0.43,0.55,0.32,0.37,0.09,0.18,0.00,0.23,0.13,0.62,0.23,18,0.18,1,0
24,11,107,30,771,461,33,32,0,60,0,39,26,5,43,0,2,50,-0.154277699859748,-1.66189111747851,-0.273037542662115,0.829015544041451,-1.25628140703518,1.17647058823529,0.33,0.40,0.00,0.60,0.00,0.39,0.26,0.05,0.43,0.00,0.02,0.50,8,0.08,0,0
22,17,112,21,773,495,44,27,0,0,28,3,11,26,21,14,0,33,-0.434782608695652,0.0573065902578795,0.580204778156998,-0.33678756476684,-1.35678391959799,-1.68067226890756,0.44,0.34,0.00,0.00,0.28,0.03,0.11,0.26,0.21,0.14,0.00,0.33,10,0.10,0,0
13,18,102,25,776,470,45,27,0,30,38,28,28,0,1,0,41,39,-1.69705469845722,0.343839541547278,-1.12627986348123,0.181347150259067,-1.50753768844221,0.420168067226889,0.45,0.34,0.00,0.30,0.38,0.28,0.28,0.00,0.01,0.00,0.41,0.39,8,0.08,0,0
25,14,114,25,780,482,36,27,0,12,0,8,3,5,32,28,15,28,-0.0140252454417954,-0.802292263610315,0.921501706484643,0.181347150259067,-1.70854271356784,-0.58823529411765,0.36,0.34,0.00,0.12,0.00,0.08,0.03,0.05,0.32,0.28,0.15,0.28,9,0.09,0,0
31,21,109,29,735,469,61,51,16,36,56,6,23,16,44,32,39,21,0.827489481065918,1.20343839541547,0.06825938566553,0.699481865284974,0.552763819095479,0.504201680672266,0.61,0.64,0.16,0.36,0.56,0.06,0.23,0.16,0.44,0.32,0.39,0.21,33,0.33,2,0
40,22,115,28,730,472,49,56,43,31,43,41,35,32,60,41,41,27,2.08976157082749,1.48997134670487,1.09215017064847,0.569948186528497,0.804020100502513,0.252100840336137,0.49,0.70,0.43,0.31,0.43,0.41,0.35,0.32,0.60,0.41,0.41,0.27,41,0.41,2,1
25,10,110,14,740,471,46,40,30,21,0,55,18,27,12,18,27,0,-0.0140252454417954,-1.94842406876791,0.238907849829352,-1.24352331606218,0.30150753768844,0.336134453781513,0.46,0.50,0.30,0.21,0.00,0.55,0.18,0.27,0.12,0.18,0.27,0.00,22,0.22,1,0
25,20,108,28,728,466,41,48,36,52,41,30,26,39,0,0,0,30,-0.0140252454417954,0.916905444126074,-0.102389078498293,0.569948186528497,0.904522613065325,0.756302521008402,0.41,0.60,0.36,0.52,0.41,0.30,0.26,0.39,0.00,0.00,0.00,0.30,18,0.18,1,0
29,15,106,8,740,471,15,31,22,30,15,14,0,0,37,2,23,9,0.546984572230014,-0.515759312320917,-0.443686006825938,-2.02072538860104,0.30150753768844,0.336134453781513,0.15,0.39,0.22,0.30,0.15,0.14,0.00,0.00,0.37,0.02,0.23,0.09,7,0.07,0,0
38,18,119,27,714,472,31,51,45,5,9,24,18,12,31,9,0,4,1.80925666199158,0.343839541547278,1.77474402730376,0.440414507772021,1.60804020100503,0.252100840336137,0.31,0.64,0.45,0.05,0.09,0.24,0.18,0.12,0.31,0.09,0.00,0.04,36,0.36,2,0
26,12,111,26,740,487,30,33,24,10,0,13,0,26,19,0,18,16,0.126227208976157,-1.37535816618911,0.409556313993175,0.310880829015544,0.30150753768844,-1.00840336134454,0.30,0.41,0.24,0.10,0.00,0.13,0.00,0.26,0.19,0.00,0.18,0.16,11,0.11,0,0
22,18,102,15,740,478,26,30,22,14,31,9,0,0,0,17,0,0,-0.434782608695652,0.343839541547278,-1.12627986348123,-1.1139896373057,0.30150753768844,-0.252100840336137,0.26,0.38,0.22,0.14,0.31,0.09,0.00,0.00,0.00,0.17,0.00,0.00,7,0.07,0,0
15,16,111,27,740,495,42,34,23,0,9,14,24,30,9,24,1,19,-1.41654978962132,-0.229226361031519,0.409556313993175,0.440414507772021,0.30150753768844,-1.68067226890756,0.42,0.43,0.23,0.00,0.09,0.14,0.24,0.30,0.09,0.24,0.01,0.19,17,0.17,1,0
18,19,113,19,740,471,39,40,22,17,46,47,0,53,0,0,12,26,-0.995792426367462,0.630372492836676,0.75085324232082,-0.595854922279793,0.30150753768844,0.336134453781513,0.39,0.50,0.22,0.17,0.46,0.47,0.00,0.53,0.00,0.00,0.12,0.26,14,0.14,0,0
30,14,96,32,756,489,51,32,0,0,11,1,19,0,24,0,0,5,0.687237026647966,-0.802292263610315,-2.15017064846416,1.0880829015544,-0.502512562814069,-1.17647058823529,0.51,0.40,0.00,0.00,0.11,0.01,0.19,0.00,0.24,0.00,0.00,0.05,10,0.10,0,0
20,18,97,10,755,463,19,26,17,33,32,0,0,0,2,12,26,0,-0.715287517531557,0.343839541547278,-1.97952218430034,-1.76165803108808,-0.452261306532663,1.00840336134454,0.19,0.33,0.17,0.33,0.32,0.00,0.00,0.00,0.02,0.12,0.26,0.00,6,0.06,0,0
19,13,94,22,725,495,34,33,51,0,0,0,16,0,20,41,0,2,-0.855539971949509,-1.08882521489971,-2.49146757679181,-0.207253886010363,1.05527638190955,-1.68067226890756,0.34,0.41,0.51,0.00,0.00,0.00,0.16,0.00,0.20,0.41,0.00,0.02,9,0.09,0,0
23,20,111,14,730,474,35,43,50,21,27,45,0,16,41,8,63,58,-0.2945301542777,0.916905444126074,0.409556313993175,-1.24352331606218,0.804020100502513,0.0840336134453764,0.35,0.54,0.50,0.21,0.27,0.45,0.00,0.16,0.41,0.08,0.63,0.58,35,0.35,2,0
26,12,106,19,780,467,51,31,0,34,0,37,10,0,33,24,34,4,0.126227208976157,-1.37535816618911,-0.443686006825938,-0.595854922279793,-1.70854271356784,0.672268907563026,0.51,0.39,0.00,0.34,0.00,0.37,0.10,0.00,0.33,0.24,0.34,0.04,9,0.09,0,0
29,14,119,23,722,488,21,42,56,12,2,30,35,38,8,25,36,0,0.546984572230014,-0.802292263610315,1.77474402730376,-0.0777202072538862,1.20603015075377,-1.09243697478992,0.21,0.53,0.56,0.12,0.02,0.30,0.35,0.38,0.08,0.25,0.36,0.00,23,0.23,1,0
22,19,108,19,732,495,46,38,40,0,48,8,7,3,21,0,3,0,-0.434782608695652,0.630372492836676,-0.102389078498293,-0.595854922279793,0.703517587939697,-1.68067226890756,0.46,0.48,0.40,0.00,0.48,0.08,0.07,0.03,0.21,0.00,0.03,0.00,14,0.14,0,0
18,14,109,22,780,469,39,26,0,19,0,3,21,16,1,4,0,11,-0.995792426367462,-0.802292263610315,0.06825938566553,-0.207253886010363,-1.70854271356784,0.504201680672266,0.39,0.33,0.00,0.19,0.00,0.03,0.21,0.16,0.01,0.04,0.00,0.11,8,0.08,0,0
16,17,108,25,741,467,25,35,13,42,14,21,25,45,22,23,0,45,-1.27629733520337,0.0573065902578795,-0.102389078498293,0.181347150259067,0.251256281407034,0.672268907563026,0.25,0.44,0.13,0.42,0.14,0.21,0.25,0.45,0.22,0.23,0.00,0.45,9,0.09,0,0
38,13,100,22,773,487,53,28,0,8,0,0,6,9,31,25,0,63,1.80925666199158,-1.08882521489971,-1.46757679180887,-0.207253886010363,-1.35678391959799,-1.00840336134454,0.53,0.35,0.00,0.08,0.00,0.00,0.06,0.09,0.31,0.25,0.00,0.63,7,0.07,0,0
18,10,106,9,740,471,47,34,37,17,4,4,0,7,0,0,0,4,-0.995792426367462,-1.94842406876791,-0.443686006825938,-1.89119170984456,0.30150753768844,0.336134453781513,0.47,0.43,0.37,0.17,0.04,0.04,0.00,0.07,0.00,0.00,0.00,0.04,11,0.11,0,0
24,14,103,18,760,471,37,32,5,38,28,0,48,27,23,0,23,49,-0.154277699859748,-0.802292263610315,-0.955631399317405,-0.72538860103627,-0.703517587939697,0.336134453781513,0.37,0.40,0.05,0.38,0.28,0.00,0.48,0.27,0.23,0.00,0.23,0.49,12,0.12,0,0
23,18,103,16,738,471,65,45,35,39,42,17,19,19,17,26,10,25,-0.2945301542777,0.343839541547278,-0.955631399317405,-0.984455958549223,0.402010050251257,0.336134453781513,0.65,0.56,0.35,0.39,0.42,0.17,0.19,0.19,0.17,0.26,0.10,0.25,35,0.35,2,0
17,22,116,36,712,471,50,58,68,25,62,43,54,50,15,55,42,6,-1.13604488078541,1.48997134670487,1.26279863481229,1.60621761658031,1.70854271356784,0.336134453781513,0.50,0.73,0.68,0.25,0.62,0.43,0.54,0.50,0.15,0.55,0.42,0.06,63,0.63,3,1
16,10,99,11,740,466,53,33,24,47,0,0,3,8,0,12,0,0,-1.27629733520337,-1.94842406876791,-1.6382252559727,-1.63212435233161,0.30150753768844,0.756302521008402,0.53,0.41,0.24,0.47,0.00,0.00,0.03,0.08,0.00,0.12,0.00,0.00,14,0.14,0,0
28,22,114,27,736,474,32,45,27,22,46,34,29,32,35,37,0,42,0.406732117812062,1.48997134670487,0.921501706484643,0.440414507772021,0.502512562814069,0.0840336134453764,0.32,0.56,0.27,0.22,0.46,0.34,0.29,0.32,0.35,0.37,0.00,0.42,20,0.20,1,0
36,18,105,23,721,467,31,47,57,12,18,25,33,0,43,14,30,9,1.52875175315568,0.343839541547278,-0.61433447098976,-0.0777202072538862,1.25628140703518,0.672268907563026,0.31,0.59,0.57,0.12,0.18,0.25,0.33,0.00,0.43,0.14,0.30,0.09,41,0.41,2,1
22,18,116,15,772,495,24,26,0,0,38,17,0,62,4,0,58,0,-0.434782608695652,0.343839541547278,1.26279863481229,-1.1139896373057,-1.30653266331658,-1.68067226890756,0.24,0.33,0.00,0.00,0.38,0.17,0.00,0.62,0.04,0.00,0.58,0.00,12,0.12,0,0
23,17,116,17,729,467,51,49,43,32,6,40,0,33,42,28,26,0,-0.2945301542777,0.0573065902578795,1.26279863481229,-0.854922279792746,0.854271356783919,0.672268907563026,0.51,0.61,0.43,0.32,0.06,0.40,0.00,0.33,0.42,0.28,0.26,0.00,40,0.40,2,1
19,14,108,28,740,491,18,29,16,0,26,3,23,34,23,0,7,14,-0.855539971949509,-0.802292263610315,-0.102389078498293,0.569948186528497,0.30150753768844,-1.34453781512605,0.18,0.36,0.16,0.00,0.26,0.03,0.23,0.34,0.23,0.00,0.07,0.14,7,0.07,0,0
14,20,110,12,726,471,50,42,36,13,39,35,0,0,5,41,23,22,-1.55680224403927,0.916905444126074,0.238907849829352,-1.50259067357513,1.00502512562814,0.336134453781513,0.50,0.53,0.36,0.13,0.39,0.35,0.00,0.00,0.05,0.41,0.23,0.22,44,0.44,2,1
23,13,99,15,740,495,27,26,12,0,0,23,2,0,21,43,3,7,-0.2945301542777,-1.08882521489971,-1.6382252559727,-1.1139896373057,0.30150753768844,-1.68067226890756,0.27,0.33,0.12,0.00,0.00,0.23,0.02,0.00,0.21,0.43,0.03,0.07,8,0.08,0,0
22,15,108,29,732,462,51,45,19,26,0,10,8,26,7,18,28,8,-0.434782608695652,-0.515759312320917,-0.102389078498293,0.699481865284974,0.703517587939697,1.09243697478992,0.51,0.56,0.19,0.26,0.00,0.10,0.08,0.26,0.07,0.18,0.28,0.08,19,0.19,1,0
36,20,106,21,780,470,72,39,0,40,39,0,0,47,31,13,0,19,1.52875175315568,0.916905444126074,-0.443686006825938,-0.33678756476684,-1.70854271356784,0.420168067226889,0.72,0.49,0.00,0.40,0.39,0.00,0.00,0.47,0.31,0.13,0.00,0.19,12,0.12,0,0
14,19,99,22,780,490,22,14,0,0,35,0,11,0,0,12,32,34,-1.55680224403927,0.630372492836676,-1.6382252559727,-0.207253886010363,-1.70854271356784,-1.26050420168068,0.22,0.18,0.00,0.00,0.35,0.00,0.11,0.00,0.00,0.12,0.32,0.34,5,0.05,0,0
27,17,110,24,716,491,49,49,57,0,15,37,32,16,21,9,12,25,0.266479663394109,0.0573065902578795,0.238907849829352,0.0518134715025905,1.50753768844221,-1.34453781512605,0.49,0.61,0.57,0.00,0.15,0.37,0.32,0.16,0.21,0.09,0.12,0.25,44,0.44,2,1
35,16,110,25,740,462,44,47,15,57,0,34,0,40,42,46,17,20,1.38849929873773,-0.229226361031519,0.238907849829352,0.181347150259067,0.30150753768844,1.09243697478992,0.44,0.59,0.15,0.57,0.00,0.34,0.00,0.40,0.42,0.46,0.17,0.20,28,0.28,1,0
18,16,106,12,738,495,64,35,21,0,16,0,0,13,18,10,7,19,-0.995792426367462,-0.229226361031519,-0.443686006825938,-1.50259067357513,0.402010050251257,-1.68067226890756,0.64,0.44,0.21,0.00,0.16,0.00,0.00,0.13,0.18,0.10,0.07,0.19,16,0.16,1,0
22,19,114,19,744,455,25,41,26,60,17,44,9,10,18,58,21,48,-0.434782608695652,0.630372492836676,0.921501706484643,-0.595854922279793,0.100502512562812,1.68067226890756,0.25,0.51,0.26,0.60,0.17,0.44,0.09,0.10,0.18,0.58,0.21,0.48,23,0.23,1,0
38,22,116,27,722,464,61,62,52,42,57,50,32,35,44,23,0,13,1.80925666199158,1.48997134670487,1.26279863481229,0.440414507772021,1.20603015075377,0.924369747899162,0.61,0.78,0.52,0.42,0.57,0.50,0.32,0.35,0.44,0.23,0.00,0.13,40,0.40,2,1
22,22,109,27,770,495,39,32,0,0,64,16,22,44,0,39,0,33,-0.434782608695652,1.48997134670487,0.06825938566553,0.440414507772021,-1.20603015075377,-1.68067226890756,0.39,0.40,0.00,0.00,0.64,0.16,0.22,0.44,0.00,0.39,0.00,0.33,11,0.11,0,0
23,11,109,20,734,466,63,48,30,29,0,5,0,45,24,0,14,28,-0.2945301542777,-1.66189111747851,0.06825938566553,-0.466321243523316,0.603015075376885,0.756302521008402,0.63,0.60,0.30,0.29,0.00,0.05,0.00,0.45,0.24,0.00,0.14,0.28,31,0.31,2,0
16,17,108,20,742,492,35,32,21,0,17,45,14,0,7,26,34,32,-1.27629733520337,0.0573065902578795,-0.102389078498293,-0.466321243523316,0.201005025125628,-1.42857142857143,0.35,0.40,0.21,0.00,0.17,0.45,0.14,0.00,0.07,0.26,0.34,0.32,10,0.10,0,0
18,16,97,30,721,493,70,46,49,0,22,0,49,0,0,0,48,22,-0.995792426367462,-0.229226361031519,-1.97952218430034,0.829015544041451,1.25628140703518,-1.5126050420168,0.70,0.58,0.49,0.00,0.22,0.00,0.49,0.00,0.00,0.00,0.48,0.22,20,0.20,1,0
19,18,108,28,756,468,54,38,9,28,18,26,33,0,7,23,11,0,-0.855539971949509,0.343839541547278,-0.102389078498293,0.569948186528497,-0.502512562814069,0.58823529411765,0.54,0.48,0.09,0.28,0.18,0.26,0.33,0.00,0.07,0.23,0.11,0.00,16,0.16,1,0
19,11,110,19,724,470,61,47,42,20,0,14,14,13,21,4,45,17,-0.855539971949509,-1.66189111747851,0.238907849829352,-0.595854922279793,1.10552763819095,0.420168067226889,0.61,0.59,0.42,0.20,0.00,0.14,0.14,0.13,0.21,0.04,0.45,0.17,30,0.30,1,0
41,18,121,27,726,455,57,62,34,58,16,54,20,64,58,0,18,1,2.23001402524544,0.343839541547278,2.1160409556314,0.440414507772021,1.00502512562814,1.68067226890756,0.57,0.78,0.34,0.58,0.16,0.54,0.20,0.64,0.58,0.00,0.18,0.01,54,0.54,3,1
16,18,107,7,732,485,67,43,57,11,25,41,1,0,33,5,42,30,-1.27629733520337,0.343839541547278,-0.273037542662115,-2.15025906735751,0.703517587939697,-0.840336134453779,0.67,0.54,0.57,0.11,0.25,0.41,0.01,0.00,0.33,0.05,0.42,0.30,43,0.43,2,1
16,18,116,14,740,485,56,40,14,0,19,18,0,61,11,43,15,38,-1.27629733520337,0.343839541547278,1.26279863481229,-1.24352331606218,0.30150753768844,-0.840336134453779,0.56,0.50,0.14,0.00,0.19,0.18,0.00,0.61,0.11,0.43,0.15,0.38,20,0.20,1,0
27,15,108,20,760,484,39,30,1,14,18,7,9,27,4,0,35,0,0.266479663394109,-0.515759312320917,-0.102389078498293,-0.466321243523316,-0.703517587939697,-0.756302521008402,0.39,0.38,0.01,0.14,0.18,0.07,0.09,0.27,0.04,0.00,0.35,0.00,11,0.11,0,0
32,19,108,27,740,471,50,43,17,11,44,22,5,13,11,56,14,24,0.967741935483871,0.630372492836676,-0.102389078498293,0.440414507772021,0.30150753768844,0.336134453781513,0.50,0.54,0.17,0.11,0.44,0.22,0.05,0.13,0.11,0.56,0.14,0.24,39,0.39,2,0
25,17,99,34,734,486,38,37,35,0,14,0,45,0,25,11,0,17,-0.0140252454417954,0.0573065902578795,-1.6382252559727,1.34715025906736,0.603015075376885,-0.924369747899162,0.38,0.46,0.35,0.00,0.14,0.00,0.45,0.00,0.25,0.11,0.00,0.17,12,0.12,0,0
22,21,100,14,754,495,19,23,8,0,55,4,14,0,0,43,36,10,-0.434782608695652,1.20343839541547,-1.46757679180887,-1.24352331606218,-0.402010050251257,-1.68067226890756,0.19,0.29,0.08,0.00,0.55,0.04,0.14,0.00,0.00,0.43,0.36,0.10,9,0.09,0,0
20,19,105,21,778,488,27,20,0,0,7,0,0,12,34,29,2,5,-0.715287517531557,0.630372492836676,-0.61433447098976,-0.33678756476684,-1.60804020100503,-1.09243697478992,0.27,0.25,0.00,0.00,0.07,0.00,0.00,0.12,0.34,0.29,0.02,0.05,8,0.08,0,0
25,17,105,18,712,464,30,47,68,42,20,24,0,0,52,0,5,53,-0.0140252454417954,0.0573065902578795,-0.61433447098976,-0.72538860103627,1.70854271356784,0.924369747899162,0.30,0.59,0.68,0.42,0.20,0.24,0.00,0.00,0.52,0.00,0.05,0.53,43,0.43,2,1
25,18,104,8,758,495,47,28,4,0,25,0,5,7,0,24,19,0,-0.0140252454417954,0.343839541547278,-0.784982935153583,-2.02072538860104,-0.603015075376885,-1.68067226890756,0.47,0.35,0.04,0.00,0.25,0.00,0.05,0.07,0.00,0.24,0.19,0.00,11,0.11,0,0
25,21,116,28,749,484,56,47,25,13,61,46,30,33,22,7,32,49,-0.0140252454417954,1.20343839541547,1.26279863481229,0.569948186528497,-0.150753768844222,-0.756302521008402,0.56,0.59,0.25,0.13,0.61,0.46,0.30,0.33,0.22,0.07,0.32,0.49,19,0.19,1,0
30,19,112,29,745,467,41,47,28,40,15,39,49,35,29,43,62,46,0.687237026647966,0.630372492836676,0.580204778156998,0.699481865284974,0.050251256281406,0.672268907563026,0.41,0.59,0.28,0.40,0.15,0.39,0.49,0.35,0.29,0.43,0.62,0.46,22,0.22,1,0
22,14,102,18,773,471,67,33,3,11,2,0,0,32,16,16,0,9,-0.434782608695652,-0.802292263610315,-1.12627986348123,-0.72538860103627,-1.35678391959799,0.336134453781513,0.67,0.41,0.03,0.11,0.02,0.00,0.00,0.32,0.16,0.16,0.00,0.09,15,0.15,0,0
27,16,108,24,749,489,26,33,16,0,18,34,35,18,19,4,56,36,0.266479663394109,-0.229226361031519,-0.102389078498293,0.0518134715025905,-0.150753768844222,-1.17647058823529,0.26,0.41,0.16,0.00,0.18,0.34,0.35,0.18,0.19,0.04,0.56,0.36,10,0.10,0,0
34,16,110,34,765,459,63,46,1,49,17,13,38,27,42,5,16,13,1.24824684431978,-0.229226361031519,0.238907849829352,1.34715025906736,-0.954773869346736,1.34453781512605,0.63,0.58,0.01,0.49,0.17,0.13,0.38,0.27,0.42,0.05,0.16,0.13,19,0.19,1,0
33,20,114,30,699,476,39,61,68,41,6,58,38,41,29,48,67,24,1.10799438990182,0.916905444126074,0.921501706484643,0.829015544041451,2.36180904522613,-0.0840336134453764,0.39,0.76,0.68,0.41,0.06,0.58,0.38,0.41,0.29,0.48,0.67,0.24,50,0.50,2,1
16,19,110,24,726,466,47,47,45,27,42,38,54,0,17,0,19,19,-1.27629733520337,0.630372492836676,0.238907849829352,0.0518134715025905,1.00502512562814,0.756302521008402,0.47,0.59,0.45,0.27,0.42,0.38,0.54,0.00,0.17,0.00,0.19,0.19,19,0.19,1,0
24,16,115,26,720,471,68,57,51,19,10,47,21,6,28,0,18,39,-0.154277699859748,-0.229226361031519,1.09215017064847,0.310880829015544,1.30653266331658,0.336134453781513,0.68,0.71,0.51,0.19,0.10,0.47,0.21,0.06,0.28,0.00,0.18,0.39,35,0.35,2,0
34,15,115,33,729,475,34,48,23,19,13,51,37,25,61,7,50,0,1.24824684431978,-0.515759312320917,1.09215017064847,1.21761658031088,0.854271356783919,0,0.34,0.60,0.23,0.19,0.13,0.51,0.37,0.25,0.61,0.07,0.50,0.00,25,0.25,1,0
