Sole,Bench,BrdJ,PosSpec,Agil,Dash,Devl,RawGrd,Punting_Power,Hang_Time,Directional_Punting,Kick_Holding,SoleZ,BenchZ,BrdJZ,PosSpecZ,AgilZ,DashZ,DevlZ,RawGrdZ,Punting_PowerZ,Hang_TimeZ,Directional_PuntingZ,Kick_HoldingZ,PeakCur,PeakCurZ,Ability,Draftable
19,11,115,0,764,493,62,60,57,43,49,53,-0.887096774193548,0.248618784530387,1.16477272727273,NaN,0.147928994082842,0.893854748603353,0.62,0.75,0.57,0.43,0.49,0.53,66,0.66,3,1
22,9,109,0,718,491,29,47,29,45,2,49,-0.483870967741936,-0.303867403314917,0.3125,NaN,1.50887573964497,1.00558659217877,0.29,0.59,0.29,0.45,0.02,0.49,27,0.27,1,0
38,5,108,0,731,490,41,52,57,17,68,0,1.66666666666667,-1.40883977900552,0.170454545454546,NaN,1.12426035502959,1.06145251396648,0.41,0.65,0.57,0.17,0.68,0.00,34,0.34,2,0
15,8,93,0,763,505,59,43,13,43,11,29,-1.4247311827957,-0.580110497237569,-1.96022727272727,NaN,0.17751479289941,0.223463687150838,0.59,0.54,0.13,0.43,0.11,0.29,21,0.21,1,0
17,14,112,0,717,538,66,39,0,64,27,68,-1.15591397849462,1.07734806629834,0.738636363636364,NaN,1.53846153846154,-1.62011173184358,0.66,0.49,0.00,0.64,0.27,0.68,13,0.13,0,0
28,14,109,0,735,534,73,41,0,48,2,24,0.32258064516129,1.07734806629834,0.3125,NaN,1.00591715976332,-1.39664804469274,0.73,0.51,0.00,0.48,0.02,0.24,13,0.13,0,0
22,5,115,0,753,485,49,52,69,21,35,43,-0.483870967741936,-1.40883977900552,1.16477272727273,NaN,0.473372781065089,1.34078212290503,0.49,0.65,0.69,0.21,0.35,0.43,48,0.48,2,1
22,10,92,0,770,529,47,34,10,44,0,66,-0.483870967741936,-0.0276243093922651,-2.10227272727273,NaN,-0.0295857988165674,-1.11731843575419,0.47,0.43,0.10,0.44,0.00,0.66,20,0.20,1,0
35,20,115,0,793,507,64,58,0,53,4,0,1.26344086021505,2.73480662983425,1.16477272727273,NaN,-0.710059171597631,0.111731843575417,0.64,0.73,0.00,0.53,0.04,0.00,45,0.45,2,1
22,10,110,0,740,514,61,47,21,32,15,36,-0.483870967741936,-0.0276243093922651,0.454545454545455,NaN,0.857988165680473,-0.279329608938547,0.61,0.59,0.21,0.32,0.15,0.36,25,0.25,1,0
20,7,112,0,741,486,36,45,32,0,0,37,-0.752688172043011,-0.856353591160221,0.738636363636364,NaN,0.828402366863906,1.28491620111732,0.36,0.56,0.32,0.00,0.00,0.37,25,0.25,1,0
24,6,112,0,731,519,45,32,11,6,0,69,-0.21505376344086,-1.13259668508287,0.738636363636364,NaN,1.12426035502959,-0.558659217877098,0.45,0.40,0.11,0.06,0.00,0.69,13,0.13,0,0
34,12,119,0,825,528,41,35,0,12,0,0,1.12903225806452,0.524861878453039,1.73295454545455,NaN,-1.65680473372781,-1.06145251396648,0.41,0.44,0.00,0.12,0.00,0.00,5,0.05,0,0
43,9,109,0,738,496,54,58,51,13,68,0,2.33870967741935,-0.303867403314917,0.3125,NaN,0.917159763313611,0.726256983240223,0.54,0.73,0.51,0.13,0.68,0.00,40,0.40,2,1
23,11,101,0,793,540,48,28,0,21,17,69,-0.349462365591398,0.248618784530387,-0.823863636363636,NaN,-0.710059171597631,-1.731843575419,0.48,0.35,0.00,0.21,0.17,0.69,9,0.09,0,0
23,7,107,0,756,492,51,51,57,5,0,0,-0.349462365591398,-0.856353591160221,0.0284090909090913,NaN,0.384615384615387,0.949720670391061,0.51,0.64,0.57,0.05,0.00,0.00,28,0.28,1,0
22,10,110,0,840,496,50,52,53,38,16,56,-0.483870967741936,-0.0276243093922651,0.454545454545455,NaN,-2.10059171597633,0.726256983240223,0.50,0.65,0.53,0.38,0.16,0.56,38,0.38,2,0
22,6,112,0,823,529,58,34,7,30,54,34,-0.483870967741936,-1.13259668508287,0.738636363636364,NaN,-1.59763313609467,-1.11731843575419,0.58,0.43,0.07,0.30,0.54,0.34,17,0.17,1,0
21,12,102,0,837,507,52,49,53,54,24,0,-0.618279569892473,0.524861878453039,-0.681818181818181,NaN,-2.01183431952662,0.111731843575417,0.52,0.61,0.53,0.54,0.24,0.00,32,0.32,2,0
22,9,115,0,780,505,61,49,29,32,1,65,-0.483870967741936,-0.303867403314917,1.16477272727273,NaN,-0.325443786982247,0.223463687150838,0.61,0.61,0.29,0.32,0.01,0.65,29,0.29,1,0
28,8,102,0,792,520,81,43,14,0,34,69,0.32258064516129,-0.580110497237569,-0.681818181818181,NaN,-0.680473372781064,-0.614525139664806,0.81,0.54,0.14,0.00,0.34,0.69,23,0.23,1,0
33,9,110,0,825,518,54,43,35,1,41,55,0.994623655913978,-0.303867403314917,0.454545454545455,NaN,-1.65680473372781,-0.502793296089385,0.54,0.54,0.35,0.01,0.41,0.55,21,0.21,1,0
25,8,113,0,816,496,30,43,39,8,7,59,-0.0806451612903228,-0.580110497237569,0.880681818181819,NaN,-1.3905325443787,0.726256983240223,0.30,0.54,0.39,0.08,0.07,0.59,30,0.30,1,0
22,5,107,0,786,521,66,34,8,0,5,63,-0.483870967741936,-1.40883977900552,0.0284090909090913,NaN,-0.502958579881657,-0.670391061452515,0.66,0.43,0.08,0.00,0.05,0.63,8,0.08,0,0
25,10,92,0,755,494,44,52,52,50,15,51,-0.0806451612903228,-0.0276243093922651,-2.10227272727273,NaN,0.414201183431954,0.837988826815639,0.44,0.65,0.52,0.50,0.15,0.51,56,0.56,3,1
46,15,116,0,735,501,72,64,18,40,61,37,2.74193548387097,1.35359116022099,1.30681818181818,NaN,1.00591715976332,0.446927374301676,0.72,0.80,0.18,0.40,0.61,0.37,50,0.50,2,1
21,14,110,0,738,507,68,54,34,39,19,0,-0.618279569892473,1.07734806629834,0.454545454545455,NaN,0.917159763313611,0.111731843575417,0.68,0.68,0.34,0.39,0.19,0.00,30,0.30,1,0
22,8,109,0,780,507,52,41,4,2,8,43,-0.483870967741936,-0.580110497237569,0.3125,NaN,-0.325443786982247,0.111731843575417,0.52,0.51,0.04,0.02,0.08,0.43,21,0.21,1,0
26,6,96,0,840,507,55,39,16,3,28,69,0.0537634408602149,-1.13259668508287,-1.53409090909091,NaN,-2.10059171597633,0.111731843575417,0.55,0.49,0.16,0.03,0.28,0.69,26,0.26,1,0
27,5,113,0,829,538,64,26,0,0,16,37,0.188172043010752,-1.40883977900552,0.880681818181819,NaN,-1.77514792899408,-1.62011173184358,0.64,0.33,0.00,0.00,0.16,0.37,11,0.11,0,0
25,11,107,0,780,507,39,43,20,20,41,0,-0.0806451612903228,0.248618784530387,0.0284090909090913,NaN,-0.325443786982247,0.111731843575417,0.39,0.54,0.20,0.20,0.41,0.00,32,0.32,2,0
22,7,101,0,741,507,51,39,10,7,28,69,-0.483870967741936,-0.856353591160221,-0.823863636363636,NaN,0.828402366863906,0.111731843575417,0.51,0.49,0.10,0.07,0.28,0.69,20,0.20,1,0
24,13,109,0,759,481,40,62,55,49,57,60,-0.21505376344086,0.801104972375691,0.3125,NaN,0.295857988165682,1.56424581005587,0.40,0.78,0.55,0.49,0.57,0.60,65,0.65,3,1
26,5,112,0,833,521,63,32,0,0,0,0,0.0537634408602149,-1.40883977900552,0.738636363636364,NaN,-1.89349112426035,-0.670391061452515,0.63,0.40,0.00,0.00,0.00,0.00,12,0.12,0,0
22,10,114,0,765,535,62,35,0,29,19,24,-0.483870967741936,-0.0276243093922651,1.02272727272727,NaN,0.118343195266272,-1.45251396648045,0.62,0.44,0.00,0.29,0.19,0.24,13,0.13,0,0
33,15,104,0,807,539,63,39,0,45,53,30,0.994623655913978,1.35359116022099,-0.397727272727272,NaN,-1.12426035502959,-1.67597765363128,0.63,0.49,0.00,0.45,0.53,0.30,21,0.21,1,0
37,7,116,0,740,531,69,35,0,0,39,0,1.53225806451613,-0.856353591160221,1.30681818181818,NaN,0.857988165680473,-1.22905027932961,0.69,0.44,0.00,0.00,0.39,0.00,5,0.05,0,0
29,6,115,0,773,493,39,43,34,10,0,60,0.456989247311828,-1.13259668508287,1.16477272727273,NaN,-0.118343195266272,0.893854748603353,0.39,0.54,0.34,0.10,0.00,0.60,24,0.24,1,0
22,5,107,0,780,525,53,35,60,0,32,16,-0.483870967741936,-1.40883977900552,0.0284090909090913,NaN,-0.325443786982247,-0.893854748603353,0.53,0.44,0.60,0.00,0.32,0.16,12,0.12,0,0
12,10,96,0,761,540,32,18,0,17,0,68,-1.82795698924731,-0.0276243093922651,-1.53409090909091,NaN,0.236686390532545,-1.731843575419,0.32,0.23,0.00,0.17,0.00,0.68,5,0.05,0,0
17,8,91,0,819,539,68,26,0,0,5,13,-1.15591397849462,-0.580110497237569,-2.24431818181818,NaN,-1.4792899408284,-1.67597765363128,0.68,0.33,0.00,0.00,0.05,0.13,6,0.06,0,0
25,9,99,0,780,484,36,54,68,26,25,20,-0.0806451612903228,-0.303867403314917,-1.10795454545454,NaN,-0.325443786982247,1.39664804469274,0.36,0.68,0.68,0.26,0.25,0.20,37,0.37,2,0
27,8,98,0,822,507,48,39,0,0,35,16,0.188172043010752,-0.580110497237569,-1.25,NaN,-1.56804733727811,0.111731843575417,0.48,0.49,0.00,0.00,0.35,0.16,15,0.15,0,0
15,7,99,0,782,539,36,18,0,4,0,41,-1.4247311827957,-0.856353591160221,-1.10795454545454,NaN,-0.384615384615384,-1.67597765363128,0.36,0.23,0.00,0.04,0.00,0.41,4,0.04,0,0
34,14,115,0,780,512,55,51,8,38,32,57,1.12903225806452,1.07734806629834,1.16477272727273,NaN,-0.325443786982247,-0.16759776536313,0.55,0.64,0.08,0.38,0.32,0.57,43,0.43,2,1
27,13,97,0,775,495,77,64,52,35,18,49,0.188172043010752,0.801104972375691,-1.39204545454545,NaN,-0.177514792899407,0.782122905027931,0.77,0.80,0.52,0.35,0.18,0.49,49,0.49,2,1
27,5,111,0,780,506,34,35,45,0,4,18,0.188172043010752,-1.40883977900552,0.59659090909091,NaN,-0.325443786982247,0.16759776536313,0.34,0.44,0.45,0.00,0.04,0.18,21,0.21,1,0
17,15,105,0,743,535,43,34,3,60,22,59,-1.15591397849462,1.35359116022099,-0.255681818181818,NaN,0.769230769230771,-1.45251396648045,0.43,0.43,0.03,0.60,0.22,0.59,22,0.22,1,0
29,10,113,0,722,525,39,34,2,2,17,46,0.456989247311828,-0.0276243093922651,0.880681818181819,NaN,1.3905325443787,-0.893854748603353,0.39,0.43,0.02,0.02,0.17,0.46,14,0.14,0,0
24,12,93,0,713,538,39,30,0,38,36,0,-0.21505376344086,0.524861878453039,-1.96022727272727,NaN,1.65680473372781,-1.62011173184358,0.39,0.38,0.00,0.38,0.36,0.00,11,0.11,0,0
33,20,113,0,783,488,33,58,32,18,52,0,0.994623655913978,2.73480662983425,0.880681818181819,NaN,-0.414201183431952,1.1731843575419,0.33,0.73,0.32,0.18,0.52,0.00,60,0.60,3,1
31,9,109,0,717,514,68,54,39,26,52,32,0.725806451612903,-0.303867403314917,0.3125,NaN,1.53846153846154,-0.279329608938547,0.68,0.68,0.39,0.26,0.52,0.32,20,0.20,1,0
32,14,99,0,780,515,61,47,13,27,14,46,0.860215053763441,1.07734806629834,-1.10795454545454,NaN,-0.325443786982247,-0.33519553072626,0.61,0.59,0.13,0.27,0.14,0.46,32,0.32,2,0
24,10,97,0,809,504,60,45,16,10,7,50,-0.21505376344086,-0.0276243093922651,-1.39204545454545,NaN,-1.18343195266272,0.279329608938547,0.60,0.56,0.16,0.10,0.07,0.50,30,0.30,1,0
13,15,109,0,744,540,59,34,0,50,1,56,-1.69354838709677,1.35359116022099,0.3125,NaN,0.739644970414201,-1.731843575419,0.59,0.43,0.00,0.50,0.01,0.56,15,0.15,0,0
28,8,105,0,762,507,54,52,38,52,59,68,0.32258064516129,-0.580110497237569,-0.255681818181818,NaN,0.207100591715977,0.111731843575417,0.54,0.65,0.38,0.52,0.59,0.68,27,0.27,1,0
15,10,102,0,738,499,72,52,27,18,13,29,-1.4247311827957,-0.0276243093922651,-0.681818181818181,NaN,0.917159763313611,0.558659217877093,0.72,0.65,0.27,0.18,0.13,0.29,27,0.27,1,0
23,11,95,0,750,507,41,43,20,0,44,40,-0.349462365591398,0.248618784530387,-1.67613636363636,NaN,0.562130177514794,0.111731843575417,0.41,0.54,0.20,0.00,0.44,0.40,26,0.26,1,0
22,14,99,0,774,506,35,49,38,40,54,31,-0.483870967741936,1.07734806629834,-1.10795454545454,NaN,-0.14792899408284,0.16759776536313,0.35,0.61,0.38,0.40,0.54,0.31,27,0.27,1,0
10,14,105,0,738,507,61,47,17,39,0,45,-2.09677419354839,1.07734806629834,-0.255681818181818,NaN,0.917159763313611,0.111731843575417,0.61,0.59,0.17,0.39,0.00,0.45,36,0.36,2,0
24,5,106,0,780,507,55,45,31,33,54,68,-0.21505376344086,-1.40883977900552,-0.113636363636363,NaN,-0.325443786982247,0.111731843575417,0.55,0.56,0.31,0.33,0.54,0.68,22,0.22,1,0
32,10,116,0,715,479,55,66,68,22,37,57,0.860215053763441,-0.0276243093922651,1.30681818181818,NaN,1.59763313609467,1.67597765363128,0.55,0.83,0.68,0.22,0.37,0.57,49,0.49,2,1
13,10,108,0,774,515,60,41,16,23,8,29,-1.69354838709677,-0.0276243093922651,0.170454545454546,NaN,-0.14792899408284,-0.33519553072626,0.60,0.51,0.16,0.23,0.08,0.29,19,0.19,1,0
22,5,107,0,832,524,48,26,9,10,0,68,-0.483870967741936,-1.40883977900552,0.0284090909090913,NaN,-1.86390532544379,-0.837988826815644,0.48,0.33,0.09,0.10,0.00,0.68,15,0.15,0,0
16,14,106,0,767,496,61,54,34,50,0,68,-1.29032258064516,1.07734806629834,-0.113636363636363,NaN,0.0591715976331375,0.726256983240223,0.61,0.68,0.34,0.50,0.00,0.68,42,0.42,2,1
28,5,100,0,741,498,53,41,18,0,23,22,0.32258064516129,-1.40883977900552,-0.965909090909091,NaN,0.828402366863906,0.614525139664801,0.53,0.51,0.18,0.00,0.23,0.22,22,0.22,1,0
17,14,107,0,746,540,46,32,0,60,24,29,-1.15591397849462,1.07734806629834,0.0284090909090913,NaN,0.680473372781066,-1.731843575419,0.46,0.40,0.00,0.60,0.24,0.29,18,0.18,1,0
22,10,95,0,744,503,32,41,23,12,0,31,-0.483870967741936,-0.0276243093922651,-1.67613636363636,NaN,0.739644970414201,0.335195530726255,0.32,0.51,0.23,0.12,0.00,0.31,27,0.27,1,0
20,8,110,0,764,522,35,30,9,0,15,29,-0.752688172043011,-0.580110497237569,0.454545454545455,NaN,0.147928994082842,-0.726256983240223,0.35,0.38,0.09,0.00,0.15,0.29,16,0.16,1,0
22,15,108,0,785,499,40,52,25,46,58,0,-0.483870967741936,1.35359116022099,0.170454545454546,NaN,-0.473372781065087,0.558659217877093,0.40,0.65,0.25,0.46,0.58,0.00,38,0.38,2,0
27,10,90,0,747,507,44,49,33,61,29,3,0.188172043010752,-0.0276243093922651,-2.38636363636364,NaN,0.650887573964499,0.111731843575417,0.44,0.61,0.33,0.61,0.29,0.03,42,0.42,2,1
22,5,112,0,765,540,45,22,0,0,58,25,-0.483870967741936,-1.40883977900552,0.738636363636364,NaN,0.118343195266272,-1.731843575419,0.45,0.28,0.00,0.00,0.58,0.25,6,0.06,0,0
28,7,108,0,752,526,66,37,0,6,18,43,0.32258064516129,-0.856353591160221,0.170454545454546,NaN,0.502958579881659,-0.949720670391061,0.66,0.46,0.00,0.06,0.18,0.43,14,0.14,0,0
44,5,108,0,716,502,72,51,22,1,51,36,2.47311827956989,-1.40883977900552,0.170454545454546,NaN,1.56804733727811,0.391061452513968,0.72,0.64,0.22,0.01,0.51,0.36,26,0.26,1,0
29,5,116,0,740,517,68,39,17,0,16,68,0.456989247311828,-1.40883977900552,1.30681818181818,NaN,0.857988165680473,-0.446927374301676,0.68,0.49,0.17,0.00,0.16,0.68,8,0.08,0,0
29,13,104,0,758,483,52,64,58,46,43,7,0.456989247311828,0.801104972375691,-0.397727272727272,NaN,0.325443786982249,1.45251396648045,0.52,0.80,0.58,0.46,0.43,0.07,47,0.47,2,1
23,12,108,0,802,486,82,66,63,44,5,74,-0.349462365591398,0.524861878453039,0.170454545454546,NaN,-0.976331360946743,1.28491620111732,0.82,0.83,0.63,0.44,0.05,0.74,67,0.67,3,1
29,7,95,0,807,539,47,22,0,6,11,14,0.456989247311828,-0.856353591160221,-1.67613636363636,NaN,-1.12426035502959,-1.67597765363128,0.47,0.28,0.00,0.06,0.11,0.14,5,0.05,0,0
22,6,115,0,733,488,64,54,58,10,36,68,-0.483870967741936,-1.13259668508287,1.16477272727273,NaN,1.06508875739645,1.1731843575419,0.64,0.68,0.58,0.10,0.36,0.68,31,0.31,2,0
22,13,111,0,728,537,61,37,0,39,41,47,-0.483870967741936,0.801104972375691,0.59659090909091,NaN,1.21301775147929,-1.56424581005587,0.61,0.46,0.00,0.39,0.41,0.47,18,0.18,1,0
15,10,112,0,773,540,39,22,0,13,0,8,-1.4247311827957,-0.0276243093922651,0.738636363636364,NaN,-0.118343195266272,-1.731843575419,0.39,0.28,0.00,0.13,0.00,0.08,7,0.07,0,0
28,11,103,0,747,498,36,47,31,29,42,69,0.32258064516129,0.248618784530387,-0.539772727272727,NaN,0.650887573964499,0.614525139664801,0.36,0.59,0.31,0.29,0.42,0.69,34,0.34,2,0
17,9,116,0,815,507,60,43,24,12,5,74,-1.15591397849462,-0.303867403314917,1.30681818181818,NaN,-1.36094674556213,0.111731843575417,0.60,0.54,0.24,0.12,0.05,0.74,19,0.19,1,0
29,9,114,0,740,497,55,56,53,15,8,74,0.456989247311828,-0.303867403314917,1.02272727272727,NaN,0.857988165680473,0.670391061452515,0.55,0.70,0.53,0.15,0.08,0.74,42,0.42,2,1
22,12,116,0,715,496,41,54,37,34,43,57,-0.483870967741936,0.524861878453039,1.30681818181818,NaN,1.59763313609467,0.726256983240223,0.41,0.68,0.37,0.34,0.43,0.57,31,0.31,2,0
32,12,97,0,810,500,72,56,34,38,28,12,0.860215053763441,0.524861878453039,-1.39204545454545,NaN,-1.21301775147929,0.502793296089385,0.72,0.70,0.34,0.38,0.28,0.12,41,0.41,2,1
26,10,109,0,762,507,37,41,14,21,12,48,0.0537634408602149,-0.0276243093922651,0.3125,NaN,0.207100591715977,0.111731843575417,0.37,0.51,0.14,0.21,0.12,0.48,22,0.22,1,0
29,6,117,0,807,538,60,30,0,0,39,56,0.456989247311828,-1.13259668508287,1.44886363636364,NaN,-1.12426035502959,-1.62011173184358,0.60,0.38,0.00,0.00,0.39,0.56,7,0.07,0,0
29,22,110,0,717,526,75,52,0,74,0,63,0.456989247311828,3.28729281767956,0.454545454545455,NaN,1.53846153846154,-0.949720670391061,0.75,0.65,0.00,0.74,0.00,0.63,20,0.20,1,0
21,18,103,0,730,484,60,64,32,57,0,38,-0.618279569892473,2.18232044198895,-0.539772727272727,NaN,1.15384615384616,1.39664804469274,0.60,0.80,0.32,0.57,0.00,0.38,52,0.52,3,1
22,10,113,0,767,540,45,30,0,29,24,64,-0.483870967741936,-0.0276243093922651,0.880681818181819,NaN,0.0591715976331375,-1.731843575419,0.45,0.38,0.00,0.29,0.24,0.64,8,0.08,0,0
24,5,107,0,750,506,66,41,25,0,4,66,-0.21505376344086,-1.40883977900552,0.0284090909090913,NaN,0.562130177514794,0.16759776536313,0.66,0.51,0.25,0.00,0.04,0.66,24,0.24,1,0
37,10,110,0,780,498,64,58,38,37,42,0,1.53225806451613,-0.0276243093922651,0.454545454545455,NaN,-0.325443786982247,0.614525139664801,0.64,0.73,0.38,0.37,0.42,0.00,40,0.40,2,1
27,10,105,0,807,519,41,34,0,14,3,0,0.188172043010752,-0.0276243093922651,-0.255681818181818,NaN,-1.12426035502959,-0.558659217877098,0.41,0.43,0.00,0.14,0.03,0.00,11,0.11,0,0
27,12,110,0,714,493,55,54,20,10,38,8,0.188172043010752,0.524861878453039,0.454545454545455,NaN,1.62721893491124,0.893854748603353,0.55,0.68,0.20,0.10,0.38,0.08,33,0.33,2,0
36,6,118,0,797,483,48,51,20,0,30,26,1.39784946236559,-1.13259668508287,1.59090909090909,NaN,-0.828402366863903,1.45251396648045,0.48,0.64,0.20,0.00,0.30,0.26,21,0.21,1,0
25,11,101,0,740,487,42,52,38,17,37,71,-0.0806451612903228,0.248618784530387,-0.823863636363636,NaN,0.857988165680473,1.22905027932961,0.42,0.65,0.38,0.17,0.37,0.71,32,0.32,2,0
27,5,113,0,769,497,44,43,28,0,52,26,0.188172043010752,-1.40883977900552,0.880681818181819,NaN,0,0.670391061452515,0.44,0.54,0.28,0.00,0.52,0.26,17,0.17,1,0
22,5,111,0,736,516,46,32,7,0,34,70,-0.483870967741936,-1.40883977900552,0.59659090909091,NaN,0.976331360946746,-0.391061452513968,0.46,0.40,0.07,0.00,0.34,0.70,18,0.18,1,0
16,10,105,0,729,505,55,45,11,38,21,37,-1.29032258064516,-0.0276243093922651,-0.255681818181818,NaN,1.18343195266272,0.223463687150838,0.55,0.56,0.11,0.38,0.21,0.37,28,0.28,1,0
10,6,106,0,739,523,47,26,10,2,2,64,-2.09677419354839,-1.13259668508287,-0.113636363636363,NaN,0.887573964497044,-0.782122905027936,0.47,0.33,0.10,0.02,0.02,0.64,12,0.12,0,0
37,14,118,0,811,480,47,64,36,51,51,71,1.53225806451613,1.07734806629834,1.59090909090909,NaN,-1.24260355029586,1.62011173184358,0.47,0.80,0.36,0.51,0.51,0.71,42,0.42,2,1
28,11,94,0,733,507,26,41,6,42,18,65,0.32258064516129,0.248618784530387,-1.81818181818182,NaN,1.06508875739645,0.111731843575417,0.26,0.51,0.06,0.42,0.18,0.65,24,0.24,1,0
13,8,117,0,757,492,62,45,23,0,0,50,-1.69354838709677,-0.580110497237569,1.44886363636364,NaN,0.355029585798817,0.949720670391061,0.62,0.56,0.23,0.00,0.00,0.50,29,0.29,1,0
22,7,94,0,762,497,76,54,51,5,22,4,-0.483870967741936,-0.856353591160221,-1.81818181818182,NaN,0.207100591715977,0.670391061452515,0.76,0.68,0.51,0.05,0.22,0.04,49,0.49,2,1
18,11,114,0,767,498,39,51,39,33,37,49,-1.02150537634409,0.248618784530387,1.02272727272727,NaN,0.0591715976331375,0.614525139664801,0.39,0.64,0.39,0.33,0.37,0.49,30,0.30,1,0
29,5,110,0,766,513,29,34,24,0,53,25,0.456989247311828,-1.40883977900552,0.454545454545455,NaN,0.0887573964497049,-0.223463687150838,0.29,0.43,0.24,0.00,0.53,0.25,12,0.12,0,0
23,5,110,0,744,521,53,35,33,0,33,20,-0.349462365591398,-1.40883977900552,0.454545454545455,NaN,0.739644970414201,-0.670391061452515,0.53,0.44,0.33,0.00,0.33,0.20,12,0.12,0,0
23,16,96,0,794,535,47,34,0,62,7,4,-0.349462365591398,1.62983425414365,-1.53409090909091,NaN,-0.739644970414201,-1.45251396648045,0.47,0.43,0.00,0.62,0.07,0.04,21,0.21,1,0
22,10,104,0,763,536,43,32,1,41,35,66,-0.483870967741936,-0.0276243093922651,-0.397727272727272,NaN,0.17751479289941,-1.50837988826816,0.43,0.40,0.01,0.41,0.35,0.66,17,0.17,1,0
31,9,107,0,780,485,64,60,61,8,23,52,0.725806451612903,-0.303867403314917,0.0284090909090913,NaN,-0.325443786982247,1.34078212290503,0.64,0.75,0.61,0.08,0.23,0.52,51,0.51,3,1
40,7,120,0,719,465,48,66,71,0,30,8,1.93548387096774,-0.856353591160221,1.875,NaN,1.4792899408284,2.45810055865922,0.48,0.83,0.71,0.00,0.30,0.08,48,0.48,2,1
21,11,119,0,752,495,31,43,15,25,0,59,-0.618279569892473,0.248618784530387,1.73295454545455,NaN,0.502958579881659,0.782122905027931,0.31,0.54,0.15,0.25,0.00,0.59,29,0.29,1,0
17,10,95,0,780,507,67,54,71,61,49,33,-1.15591397849462,-0.0276243093922651,-1.67613636363636,NaN,-0.325443786982247,0.111731843575417,0.67,0.68,0.71,0.61,0.49,0.33,56,0.56,3,1
27,7,110,0,735,530,75,35,3,15,14,0,0.188172043010752,-0.856353591160221,0.454545454545455,NaN,1.00591715976332,-1.1731843575419,0.75,0.44,0.03,0.15,0.14,0.00,14,0.14,0,0
33,10,113,0,736,540,39,30,0,25,17,42,0.994623655913978,-0.0276243093922651,0.880681818181819,NaN,0.976331360946746,-1.731843575419,0.39,0.38,0.00,0.25,0.17,0.42,13,0.13,0,0
20,5,110,0,780,466,40,52,60,0,10,25,-0.752688172043011,-1.40883977900552,0.454545454545455,NaN,-0.325443786982247,2.40223463687151,0.40,0.65,0.60,0.00,0.10,0.25,44,0.44,2,1
23,13,106,0,719,486,55,60,64,44,23,71,-0.349462365591398,0.801104972375691,-0.113636363636363,NaN,1.4792899408284,1.28491620111732,0.55,0.75,0.64,0.44,0.23,0.71,50,0.50,2,1
12,10,108,0,771,507,67,45,24,12,1,14,-1.82795698924731,-0.0276243093922651,0.170454545454546,NaN,-0.0591715976331348,0.111731843575417,0.67,0.56,0.24,0.12,0.01,0.14,30,0.30,1,0
22,16,114,0,758,488,60,68,70,55,60,45,-0.483870967741936,1.62983425414365,1.02272727272727,NaN,0.325443786982249,1.1731843575419,0.60,0.85,0.70,0.55,0.60,0.45,91,0.91,5,1
13,11,93,0,761,540,81,34,0,37,0,62,-1.69354838709677,0.248618784530387,-1.96022727272727,NaN,0.236686390532545,-1.731843575419,0.81,0.43,0.00,0.37,0.00,0.62,15,0.15,0,0
23,7,107,0,752,540,35,22,0,9,51,14,-0.349462365591398,-0.856353591160221,0.0284090909090913,NaN,0.502958579881659,-1.731843575419,0.35,0.28,0.00,0.09,0.51,0.14,11,0.11,0,0
26,16,112,0,751,487,58,56,17,18,25,46,0.0537634408602149,1.62983425414365,0.738636363636364,NaN,0.532544378698227,1.22905027932961,0.58,0.70,0.17,0.18,0.25,0.46,83,0.83,4,1
22,10,106,0,797,507,66,51,34,10,0,0,-0.483870967741936,-0.0276243093922651,-0.113636363636363,NaN,-0.828402366863903,0.111731843575417,0.66,0.64,0.34,0.10,0.00,0.00,25,0.25,1,0
22,11,115,0,738,480,45,56,34,7,0,10,-0.483870967741936,0.248618784530387,1.16477272727273,NaN,0.917159763313611,1.62011173184358,0.45,0.70,0.34,0.07,0.00,0.10,34,0.34,2,0
24,17,90,0,825,520,55,47,19,66,0,25,-0.21505376344086,1.9060773480663,-2.38636363636364,NaN,-1.65680473372781,-0.614525139664806,0.55,0.59,0.19,0.66,0.00,0.25,23,0.23,1,0
22,18,109,0,748,485,67,66,58,48,0,71,-0.483870967741936,2.18232044198895,0.3125,NaN,0.621301775147929,1.34078212290503,0.67,0.83,0.58,0.48,0.00,0.71,33,0.33,2,0
30,10,107,0,816,523,55,37,3,9,26,22,0.591397849462365,-0.0276243093922651,0.0284090909090913,NaN,-1.3905325443787,-0.782122905027936,0.55,0.46,0.03,0.09,0.26,0.22,15,0.15,0,0
29,15,105,0,726,540,63,39,0,68,19,52,0.456989247311828,1.35359116022099,-0.255681818181818,NaN,1.27218934911243,-1.731843575419,0.63,0.49,0.00,0.68,0.19,0.52,16,0.16,1,0
13,12,113,0,765,536,66,34,0,41,0,57,-1.69354838709677,0.524861878453039,0.880681818181819,NaN,0.118343195266272,-1.50837988826816,0.66,0.43,0.00,0.41,0.00,0.57,14,0.14,0,0
15,10,107,0,824,507,55,51,63,71,0,56,-1.4247311827957,-0.0276243093922651,0.0284090909090913,NaN,-1.62721893491124,0.111731843575417,0.55,0.64,0.63,0.71,0.00,0.56,36,0.36,2,0
