Sole,Bench,BrdJ,PosSpec,Agil,Dash,Devl,RawGrd,Run_Defense,Pass_Rush_Technique,Pass_Rush_Strength,Play_Diagnosis,Punishing_Hitter,Endurance,SoleZ,BenchZ,BrdJZ,PosSpecZ,AgilZ,DashZ,DevlZ,RawGrdZ,Run_DefenseZ,Pass_Rush_TechniqueZ,Pass_Rush_StrengthZ,Play_DiagnosisZ,Punishing_HitterZ,EnduranceZ,PeakCur,PeakCurZ,Ability,Draftable
24,27,94,0,785,515,47,30,6,0,33,0,39,0,0.0586510263929617,0.330788804071247,-1.88010899182561,NaN,-0.566666666666666,-1.78571428571429,0.47,0.38,0.06,0.00,0.33,0.00,0.39,0.00,14,0.14,0,0
29,28,107,0,729,485,11,43,38,42,13,18,56,21,0.791788856304985,0.585241730279898,-0.108991825613079,NaN,1.3,0.357142857142862,0.11,0.54,0.38,0.42,0.13,0.18,0.56,0.21,46,0.46,2,1
13,33,107,0,760,458,36,52,17,43,50,0,43,25,-1.55425219941349,1.85750636132316,-0.108991825613079,NaN,0.266666666666667,2.28571428571429,0.36,0.65,0.17,0.43,0.50,0.00,0.43,0.25,39,0.39,2,0
22,21,115,0,795,515,51,26,6,0,0,10,26,42,-0.234604105571848,-1.19592875318066,0.980926430517712,NaN,-0.900000000000002,-1.78571428571429,0.51,0.33,0.06,0.00,0.00,0.10,0.26,0.42,10,0.10,0,0
24,27,107,0,760,493,33,37,15,16,15,0,24,5,0.0586510263929617,0.330788804071247,-0.108991825613079,NaN,0.266666666666667,-0.21428571428571,0.33,0.46,0.15,0.16,0.15,0.00,0.24,0.05,14,0.14,0,0
26,20,111,0,720,509,44,42,68,0,2,0,0,61,0.351906158357771,-1.45038167938931,0.435967302452316,NaN,1.6,-1.35714285714285,0.44,0.53,0.68,0.00,0.02,0.00,0.00,0.61,17,0.17,1,0
21,21,111,0,807,485,40,30,0,25,0,36,10,21,-0.381231671554252,-1.19592875318066,0.435967302452316,NaN,-1.3,0.357142857142862,0.40,0.38,0.00,0.25,0.00,0.36,0.10,0.21,6,0.06,0,0
23,27,115,0,760,500,48,42,15,8,32,19,12,28,-0.087976539589443,0.330788804071247,0.980926430517712,NaN,0.266666666666667,-0.714285714285712,0.48,0.53,0.15,0.08,0.32,0.19,0.12,0.28,24,0.24,1,0
31,21,96,0,820,511,43,20,0,0,0,22,17,2,1.08504398826979,-1.19592875318066,-1.60762942779292,NaN,-1.73333333333333,-1.5,0.43,0.25,0.00,0.00,0.00,0.22,0.17,0.02,3,0.03,0,0
33,24,115,0,820,478,21,31,0,49,0,24,21,54,1.3782991202346,-0.432569974554707,0.980926430517712,NaN,-1.73333333333333,0.857142857142858,0.21,0.39,0.00,0.49,0.00,0.24,0.21,0.54,10,0.10,0,0
21,22,104,0,751,512,53,34,25,0,11,32,0,23,-0.381231671554252,-0.94147582697201,-0.517711171662125,NaN,0.566666666666666,-1.57142857142857,0.53,0.43,0.25,0.00,0.11,0.32,0.00,0.23,15,0.15,0,0
28,22,111,0,755,515,39,32,33,0,0,34,31,25,0.64516129032258,-0.94147582697201,0.435967302452316,NaN,0.433333333333333,-1.78571428571429,0.39,0.40,0.33,0.00,0.00,0.34,0.31,0.25,9,0.09,0,0
35,29,112,0,793,477,48,43,0,39,14,5,23,16,1.67155425219941,0.83969465648855,0.572207084468665,NaN,-0.833333333333333,0.928571428571434,0.48,0.54,0.00,0.39,0.14,0.05,0.23,0.16,16,0.16,1,0
11,22,107,0,803,515,26,16,2,0,0,0,19,11,-1.8475073313783,-0.94147582697201,-0.108991825613079,NaN,-1.16666666666667,-1.78571428571429,0.26,0.20,0.02,0.00,0.00,0.00,0.19,0.11,3,0.03,0,0
11,18,104,0,738,487,15,29,45,10,0,0,0,6,-1.8475073313783,-1.95928753180662,-0.517711171662125,NaN,0.999999999999999,0.214285714285716,0.15,0.36,0.45,0.10,0.00,0.00,0.00,0.06,7,0.07,0,0
15,22,98,0,812,491,38,23,0,18,10,0,2,0,-1.26099706744868,-0.94147582697201,-1.33514986376022,NaN,-1.46666666666667,-0.0714285714285699,0.38,0.29,0.00,0.18,0.10,0.00,0.02,0.00,6,0.06,0,0
21,27,110,0,804,498,53,34,8,10,43,1,0,22,-0.381231671554252,0.330788804071247,0.299727520435968,NaN,-1.2,-0.571428571428572,0.53,0.43,0.08,0.10,0.43,0.01,0.00,0.22,17,0.17,1,0
28,27,102,0,737,496,37,42,34,27,20,23,18,16,0.64516129032258,0.330788804071247,-0.790190735694823,NaN,1.03333333333333,-0.428571428571426,0.37,0.53,0.34,0.27,0.20,0.23,0.18,0.16,26,0.26,1,0
21,24,107,0,799,499,42,30,2,7,33,12,0,27,-0.381231671554252,-0.432569974554707,-0.108991825613079,NaN,-1.03333333333333,-0.642857142857142,0.42,0.38,0.02,0.07,0.33,0.12,0.00,0.27,14,0.14,0,0
17,23,97,0,808,498,32,21,5,6,16,2,0,1,-0.967741935483871,-0.687022900763359,-1.47138964577657,NaN,-1.33333333333333,-0.571428571428572,0.32,0.26,0.05,0.06,0.16,0.02,0.00,0.01,11,0.11,0,0
26,23,114,0,745,488,20,39,34,11,5,18,19,37,0.351906158357771,-0.687022900763359,0.844686648501363,NaN,0.766666666666665,0.142857142857146,0.20,0.49,0.34,0.11,0.05,0.18,0.19,0.37,10,0.10,0,0
39,22,102,0,784,475,41,38,2,37,0,47,22,0,2.25806451612903,-0.94147582697201,-0.790190735694823,NaN,-0.533333333333334,1.07142857142857,0.41,0.48,0.02,0.37,0.00,0.47,0.22,0.00,9,0.09,0,0
19,23,107,0,745,479,17,39,26,33,11,19,16,27,-0.674486803519062,-0.687022900763359,-0.108991825613079,NaN,0.766666666666665,0.785714285714288,0.17,0.49,0.26,0.33,0.11,0.19,0.16,0.27,36,0.36,2,0
24,28,113,0,760,485,32,42,19,31,35,0,1,17,0.0586510263929617,0.585241730279898,0.708446866485014,NaN,0.266666666666667,0.357142857142862,0.32,0.53,0.19,0.31,0.35,0.00,0.01,0.17,40,0.40,2,1
19,28,110,0,712,504,36,48,68,5,41,26,9,26,-0.674486803519062,0.585241730279898,0.299727520435968,NaN,1.86666666666667,-0.999999999999998,0.36,0.60,0.68,0.05,0.41,0.26,0.09,0.26,56,0.56,3,1
21,27,102,0,735,474,15,44,46,49,24,0,9,0,-0.381231671554252,0.330788804071247,-0.790190735694823,NaN,1.1,1.14285714285714,0.15,0.55,0.46,0.49,0.24,0.00,0.09,0.00,19,0.19,1,0
33,26,111,0,732,471,26,50,32,43,20,39,15,28,1.3782991202346,0.0763358778625956,0.435967302452316,NaN,1.2,1.35714285714286,0.26,0.63,0.32,0.43,0.20,0.39,0.15,0.28,34,0.34,2,0
21,20,106,0,760,515,49,32,37,0,12,33,0,28,-0.381231671554252,-1.45038167938931,-0.245231607629427,NaN,0.266666666666667,-1.78571428571429,0.49,0.40,0.37,0.00,0.12,0.33,0.00,0.28,16,0.16,1,0
19,31,123,0,729,477,43,57,41,26,14,18,56,53,-0.674486803519062,1.34860050890585,2.0708446866485,NaN,1.3,0.928571428571434,0.43,0.71,0.41,0.26,0.14,0.18,0.56,0.53,36,0.36,2,0
36,27,107,0,765,485,54,47,20,25,27,22,16,19,1.81818181818182,0.330788804071247,-0.108991825613079,NaN,0.0999999999999979,0.357142857142862,0.54,0.59,0.20,0.25,0.27,0.22,0.16,0.19,37,0.37,2,0
30,28,106,0,760,502,26,34,14,0,30,15,15,3,0.93841642228739,0.585241730279898,-0.245231607629427,NaN,0.266666666666667,-0.857142857142851,0.26,0.43,0.14,0.00,0.30,0.15,0.15,0.03,13,0.13,0,0
21,31,119,0,741,483,35,58,68,44,68,68,42,68,-0.381231671554252,1.34860050890585,1.52588555858311,NaN,0.899999999999999,0.500000000000002,0.35,0.73,0.68,0.44,0.68,0.68,0.42,0.68,76,0.76,4,1
21,27,109,0,747,515,23,35,48,0,32,53,13,29,-0.381231671554252,0.330788804071247,0.163487738419619,NaN,0.7,-1.78571428571429,0.23,0.44,0.48,0.00,0.32,0.53,0.13,0.29,19,0.19,1,0
45,35,115,0,777,485,23,46,11,26,67,60,43,46,3.13782991202346,2.36641221374046,0.980926430517712,NaN,-0.3,0.357142857142862,0.23,0.58,0.11,0.26,0.67,0.60,0.43,0.46,38,0.38,2,0
39,26,108,0,775,467,57,48,0,47,0,15,16,0,2.25806451612903,0.0763358778625956,0.0272479564032701,NaN,-0.233333333333334,1.64285714285715,0.57,0.60,0.00,0.47,0.00,0.15,0.16,0.00,22,0.22,1,0
22,33,115,0,751,482,22,49,22,32,68,51,32,34,-0.234604105571848,1.85750636132316,0.980926430517712,NaN,0.566666666666666,0.571428571428572,0.22,0.61,0.22,0.32,0.68,0.51,0.32,0.34,67,0.67,3,1
20,22,106,0,820,503,50,24,0,1,0,19,49,32,-0.527859237536657,-0.94147582697201,-0.245231607629427,NaN,-1.73333333333333,-0.928571428571428,0.50,0.30,0.00,0.01,0.00,0.19,0.49,0.32,10,0.10,0,0
22,22,115,0,790,485,21,31,10,28,0,40,16,21,-0.234604105571848,-0.94147582697201,0.980926430517712,NaN,-0.733333333333336,0.357142857142862,0.21,0.39,0.10,0.28,0.00,0.40,0.16,0.21,8,0.08,0,0
16,29,116,0,760,476,52,49,18,29,10,3,33,51,-1.11436950146628,0.83969465648855,1.11716621253406,NaN,0.266666666666667,1,0.52,0.61,0.18,0.29,0.10,0.03,0.33,0.51,39,0.39,2,0
23,23,120,0,796,502,33,29,0,0,5,38,42,20,-0.087976539589443,-0.687022900763359,1.66212534059946,NaN,-0.933333333333334,-0.857142857142851,0.33,0.36,0.00,0.00,0.05,0.38,0.42,0.20,12,0.12,0,0
11,27,110,0,820,489,28,25,0,7,25,0,5,17,-1.8475073313783,0.330788804071247,0.299727520435968,NaN,-1.73333333333333,0.0714285714285762,0.28,0.31,0.00,0.07,0.25,0.00,0.05,0.17,13,0.13,0,0
27,25,106,0,763,485,30,37,11,18,10,24,0,17,0.498533724340176,-0.178117048346056,-0.245231607629427,NaN,0.166666666666666,0.357142857142862,0.30,0.46,0.11,0.18,0.10,0.24,0.00,0.17,11,0.11,0,0
21,27,114,0,737,471,23,49,31,40,10,14,20,35,-0.381231671554252,0.330788804071247,0.844686648501363,NaN,1.03333333333333,1.35714285714286,0.23,0.61,0.31,0.40,0.10,0.14,0.20,0.35,33,0.33,2,0
13,24,94,0,820,485,16,21,0,35,23,0,10,0,-1.55425219941349,-0.432569974554707,-1.88010899182561,NaN,-1.73333333333333,0.357142857142862,0.16,0.26,0.00,0.35,0.23,0.00,0.10,0.00,8,0.08,0,0
12,29,97,0,752,482,39,43,28,25,57,0,20,0,-1.70087976539589,0.83969465648855,-1.47138964577657,NaN,0.533333333333334,0.571428571428572,0.39,0.54,0.28,0.25,0.57,0.00,0.20,0.00,40,0.40,2,1
21,32,115,0,760,515,22,40,43,0,68,68,49,39,-0.381231671554252,1.6030534351145,0.980926430517712,NaN,0.266666666666667,-1.78571428571429,0.22,0.50,0.43,0.00,0.68,0.68,0.49,0.39,46,0.46,2,1
22,27,95,0,819,514,17,16,0,0,35,0,2,0,-0.234604105571848,0.330788804071247,-1.74386920980926,NaN,-1.7,-1.71428571428571,0.17,0.20,0.00,0.00,0.35,0.00,0.02,0.00,10,0.10,0,0
30,18,110,0,763,512,30,28,32,0,0,31,0,26,0.93841642228739,-1.95928753180662,0.299727520435968,NaN,0.166666666666666,-1.57142857142857,0.30,0.35,0.32,0.00,0.00,0.31,0.00,0.26,4,0.04,0,0
32,21,110,0,769,492,23,32,26,12,0,24,0,26,1.2316715542522,-1.19592875318066,0.299727520435968,NaN,-0.0333333333333356,-0.14285714285714,0.23,0.40,0.26,0.12,0.00,0.24,0.00,0.26,7,0.07,0,0
26,29,98,0,808,481,43,37,0,26,39,18,39,0,0.351906158357771,0.83969465648855,-1.33514986376022,NaN,-1.33333333333333,0.642857142857148,0.43,0.46,0.00,0.26,0.39,0.18,0.39,0.00,17,0.17,1,0
21,31,98,0,748,504,51,46,44,16,46,22,45,0,-0.381231671554252,1.34860050890585,-1.33514986376022,NaN,0.666666666666664,-0.999999999999998,0.51,0.58,0.44,0.16,0.46,0.22,0.45,0.00,26,0.26,1,0
21,24,110,0,759,515,19,25,10,0,3,13,13,16,-0.381231671554252,-0.432569974554707,0.299727520435968,NaN,0.3,-1.78571428571429,0.19,0.31,0.10,0.00,0.03,0.13,0.13,0.16,8,0.08,0,0
33,30,111,0,808,515,43,31,0,0,25,41,12,16,1.3782991202346,1.0941475826972,0.435967302452316,NaN,-1.33333333333333,-1.78571428571429,0.43,0.39,0.00,0.00,0.25,0.41,0.12,0.16,13,0.13,0,0
14,24,110,0,792,485,41,35,23,38,0,39,31,26,-1.40762463343109,-0.432569974554707,0.299727520435968,NaN,-0.800000000000001,0.357142857142862,0.41,0.44,0.23,0.38,0.00,0.39,0.31,0.26,21,0.21,1,0
25,24,110,0,820,479,33,30,2,22,20,0,6,23,0.205278592375366,-0.432569974554707,0.299727520435968,NaN,-1.73333333333333,0.785714285714288,0.33,0.38,0.02,0.22,0.20,0.00,0.06,0.23,15,0.15,0,0
24,20,125,0,795,478,56,39,0,15,0,29,4,65,0.0586510263929617,-1.45038167938931,2.3433242506812,NaN,-0.900000000000002,0.857142857142858,0.56,0.49,0.00,0.15,0.00,0.29,0.04,0.65,13,0.13,0,0
20,25,107,0,781,469,23,35,0,42,11,7,0,1,-0.527859237536657,-0.178117048346056,-0.108991825613079,NaN,-0.433333333333333,1.5,0.23,0.44,0.00,0.42,0.11,0.07,0.00,0.01,9,0.09,0,0
22,28,107,0,771,494,38,42,29,29,20,54,18,32,-0.234604105571848,0.585241730279898,-0.108991825613079,NaN,-0.100000000000001,-0.285714285714286,0.38,0.53,0.29,0.29,0.20,0.54,0.18,0.32,17,0.17,1,0
34,39,127,0,732,457,12,64,40,68,66,68,68,59,1.52492668621701,3.38422391857506,2.6158038147139,NaN,1.2,2.35714285714286,0.12,0.80,0.40,0.68,0.66,0.68,0.68,0.59,71,0.71,4,1
17,27,110,0,820,473,35,34,0,50,15,0,22,28,-0.967741935483871,0.330788804071247,0.299727520435968,NaN,-1.73333333333333,1.21428571428571,0.35,0.43,0.00,0.50,0.15,0.00,0.22,0.28,15,0.15,0,0
9,27,96,0,811,495,45,31,25,27,12,0,51,3,-2.14076246334311,0.330788804071247,-1.60762942779292,NaN,-1.43333333333333,-0.357142857142856,0.45,0.39,0.25,0.27,0.12,0.00,0.51,0.03,15,0.15,0,0
11,25,112,0,781,515,27,23,9,0,0,0,52,32,-1.8475073313783,-0.178117048346056,0.572207084468665,NaN,-0.433333333333333,-1.78571428571429,0.27,0.29,0.09,0.00,0.00,0.00,0.52,0.32,9,0.09,0,0
31,28,104,0,760,491,39,42,26,3,24,52,46,0,1.08504398826979,0.585241730279898,-0.517711171662125,NaN,0.266666666666667,-0.0714285714285699,0.39,0.53,0.26,0.03,0.24,0.52,0.46,0.00,19,0.19,1,0
25,27,95,0,774,488,21,32,11,20,13,8,47,0,0.205278592375366,0.330788804071247,-1.74386920980926,NaN,-0.200000000000002,0.142857142857146,0.21,0.40,0.11,0.20,0.13,0.08,0.47,0.00,11,0.11,0,0
37,28,101,0,773,489,45,42,17,24,50,57,0,0,1.96480938416422,0.585241730279898,-0.926430517711171,NaN,-0.166666666666669,0.0714285714285762,0.45,0.53,0.17,0.24,0.50,0.57,0.00,0.00,37,0.37,2,0
11,28,115,0,819,513,18,20,0,0,36,0,33,30,-1.8475073313783,0.585241730279898,0.980926430517712,NaN,-1.7,-1.64285714285714,0.18,0.25,0.00,0.00,0.36,0.00,0.33,0.30,13,0.13,0,0
21,18,108,0,759,493,46,34,33,6,0,0,0,28,-0.381231671554252,-1.95928753180662,0.0272479564032701,NaN,0.3,-0.21428571428571,0.46,0.43,0.33,0.06,0.00,0.00,0.00,0.28,13,0.13,0,0
37,26,107,0,797,472,40,42,3,53,18,57,3,32,1.96480938416422,0.0763358778625956,-0.108991825613079,NaN,-0.966666666666667,1.28571428571429,0.40,0.53,0.03,0.53,0.18,0.57,0.03,0.32,23,0.23,1,0
18,20,112,0,817,485,21,21,0,20,7,7,0,33,-0.821114369501466,-1.45038167938931,0.572207084468665,NaN,-1.63333333333333,0.357142857142862,0.21,0.26,0.00,0.20,0.07,0.07,0.00,0.33,9,0.09,0,0
21,21,103,0,820,515,36,19,0,0,0,18,26,29,-0.381231671554252,-1.19592875318066,-0.653950953678474,NaN,-1.73333333333333,-1.78571428571429,0.36,0.24,0.00,0.00,0.00,0.18,0.26,0.29,4,0.04,0,0
12,31,98,0,760,472,15,43,38,63,43,0,30,0,-1.70087976539589,1.34860050890585,-1.33514986376022,NaN,0.266666666666667,1.28571428571429,0.15,0.54,0.38,0.63,0.43,0.00,0.30,0.00,39,0.39,2,0
10,23,101,0,801,481,29,25,0,33,19,0,0,0,-1.9941348973607,-0.687022900763359,-0.926430517711171,NaN,-1.1,0.642857142857148,0.29,0.31,0.00,0.33,0.19,0.00,0.00,0.00,11,0.11,0,0
26,23,106,0,791,512,21,24,21,2,19,39,22,50,0.351906158357771,-0.687022900763359,-0.245231607629427,NaN,-0.766666666666668,-1.57142857142857,0.21,0.30,0.21,0.02,0.19,0.39,0.22,0.50,13,0.13,0,0
22,26,98,0,820,515,41,21,0,0,13,0,22,0,-0.234604105571848,0.0763358778625956,-1.33514986376022,NaN,-1.73333333333333,-1.78571428571429,0.41,0.26,0.00,0.00,0.13,0.00,0.22,0.00,8,0.08,0,0
14,27,108,0,781,475,19,32,2,23,8,0,25,0,-1.40762463343109,0.330788804071247,0.0272479564032701,NaN,-0.433333333333333,1.07142857142857,0.19,0.40,0.02,0.23,0.08,0.00,0.25,0.00,8,0.08,0,0
34,28,126,0,819,497,42,34,0,10,24,61,5,68,1.52492668621701,0.585241730279898,2.47956403269755,NaN,-1.7,-0.499999999999996,0.42,0.43,0.00,0.10,0.24,0.61,0.05,0.68,19,0.19,1,0
24,24,110,0,751,485,16,41,65,51,6,18,46,56,0.0586510263929617,-0.432569974554707,0.299727520435968,NaN,0.566666666666666,0.357142857142862,0.16,0.51,0.65,0.51,0.06,0.18,0.46,0.56,52,0.52,3,1
32,27,122,0,737,475,26,55,57,57,43,39,44,63,1.2316715542522,0.330788804071247,1.93460490463215,NaN,1.03333333333333,1.07142857142857,0.26,0.69,0.57,0.57,0.43,0.39,0.44,0.63,72,0.72,4,1
27,24,102,0,751,510,15,28,28,5,5,13,37,0,0.498533724340176,-0.432569974554707,-0.790190735694823,NaN,0.566666666666666,-1.42857142857142,0.15,0.35,0.28,0.05,0.05,0.13,0.37,0.00,5,0.05,0,0
26,21,110,0,760,485,35,37,20,20,15,22,1,5,0.351906158357771,-1.19592875318066,0.299727520435968,NaN,0.266666666666667,0.357142857142862,0.35,0.46,0.20,0.20,0.15,0.22,0.01,0.05,14,0.14,0,0
30,24,105,0,807,485,45,31,0,10,7,48,23,12,0.93841642228739,-0.432569974554707,-0.381471389645776,NaN,-1.3,0.357142857142862,0.45,0.39,0.00,0.10,0.07,0.48,0.23,0.12,11,0.11,0,0
10,25,100,0,820,507,38,19,0,2,21,0,0,0,-1.9941348973607,-0.178117048346056,-1.06267029972752,NaN,-1.73333333333333,-1.21428571428571,0.38,0.24,0.00,0.02,0.21,0.00,0.00,0.00,10,0.10,0,0
19,31,102,0,737,499,47,42,24,3,21,14,20,0,-0.674486803519062,1.34860050890585,-0.790190735694823,NaN,1.03333333333333,-0.642857142857142,0.47,0.53,0.24,0.03,0.21,0.14,0.20,0.00,18,0.18,1,0
38,32,108,0,744,477,13,50,45,39,65,45,30,8,2.11143695014663,1.6030534351145,0.0272479564032701,NaN,0.799999999999998,0.928571428571434,0.13,0.63,0.45,0.39,0.65,0.45,0.30,0.08,55,0.55,3,1
30,34,97,0,811,501,36,32,0,10,59,10,52,0,0.93841642228739,2.11195928753181,-1.47138964577657,NaN,-1.43333333333333,-0.785714285714282,0.36,0.40,0.00,0.10,0.59,0.10,0.52,0.00,19,0.19,1,0
18,25,105,0,775,494,16,26,11,7,0,14,48,6,-0.821114369501466,-0.178117048346056,-0.381471389645776,NaN,-0.233333333333334,-0.285714285714286,0.16,0.33,0.11,0.07,0.00,0.14,0.48,0.06,6,0.06,0,0
23,21,115,0,820,515,44,21,0,0,4,24,2,25,-0.087976539589443,-1.19592875318066,0.980926430517712,NaN,-1.73333333333333,-1.78571428571429,0.44,0.26,0.00,0.00,0.04,0.24,0.02,0.25,9,0.09,0,0
15,27,121,0,727,468,45,56,35,35,12,0,18,25,-1.26099706744868,0.330788804071247,1.7983651226158,NaN,1.36666666666667,1.57142857142858,0.45,0.70,0.35,0.35,0.12,0.00,0.18,0.25,21,0.21,1,0
31,20,119,0,774,492,26,31,8,17,0,38,0,48,1.08504398826979,-1.45038167938931,1.52588555858311,NaN,-0.200000000000002,-0.14285714285714,0.26,0.39,0.08,0.17,0.00,0.38,0.00,0.48,9,0.09,0,0
13,27,96,0,737,485,47,43,35,21,46,0,0,1,-1.55425219941349,0.330788804071247,-1.60762942779292,NaN,1.03333333333333,0.357142857142862,0.47,0.54,0.35,0.21,0.46,0.00,0.00,0.01,45,0.45,2,1
21,30,111,0,754,482,35,48,30,28,46,25,28,36,-0.381231671554252,1.0941475826972,0.435967302452316,NaN,0.466666666666666,0.571428571428572,0.35,0.60,0.30,0.28,0.46,0.25,0.28,0.36,50,0.50,2,1
29,33,105,0,742,486,18,48,51,26,53,0,50,17,0.791788856304985,1.85750636132316,-0.381471389645776,NaN,0.866666666666666,0.285714285714286,0.18,0.60,0.51,0.26,0.53,0.00,0.50,0.17,30,0.30,1,0
33,31,114,0,766,479,29,48,18,48,31,39,40,42,1.3782991202346,1.34860050890585,0.844686648501363,NaN,0.0666666666666653,0.785714285714288,0.29,0.60,0.18,0.48,0.31,0.39,0.40,0.42,36,0.36,2,0
35,26,101,0,741,475,42,46,24,11,0,25,43,0,1.67155425219941,0.0763358778625956,-0.926430517711171,NaN,0.899999999999999,1.07142857142857,0.42,0.58,0.24,0.11,0.00,0.25,0.43,0.00,21,0.21,1,0
15,31,107,0,803,479,37,41,0,44,53,30,22,17,-1.26099706744868,1.34860050890585,-0.108991825613079,NaN,-1.16666666666667,0.785714285714288,0.37,0.51,0.00,0.44,0.53,0.30,0.22,0.17,27,0.27,1,0
25,18,110,0,767,510,25,25,17,4,0,43,0,18,0.205278592375366,-1.95928753180662,0.299727520435968,NaN,0.0333333333333326,-1.42857142857142,0.25,0.31,0.17,0.04,0.00,0.43,0.00,0.18,7,0.07,0,0
10,27,106,0,811,503,47,29,0,5,39,0,27,12,-1.9941348973607,0.330788804071247,-0.245231607629427,NaN,-1.43333333333333,-0.928571428571428,0.47,0.36,0.00,0.05,0.39,0.00,0.27,0.12,16,0.16,1,0
17,25,106,0,750,514,53,39,51,0,12,0,11,7,-0.967741935483871,-0.178117048346056,-0.245231607629427,NaN,0.599999999999999,-1.71428571428571,0.53,0.49,0.51,0.00,0.12,0.00,0.11,0.07,15,0.15,0,0
17,27,106,0,746,477,17,42,38,37,35,12,0,10,-0.967741935483871,0.330788804071247,-0.245231607629427,NaN,0.733333333333333,0.928571428571434,0.17,0.53,0.38,0.37,0.35,0.12,0.00,0.10,58,0.58,3,1
28,22,115,0,753,472,27,42,19,47,0,9,52,35,0.64516129032258,-0.94147582697201,0.980926430517712,NaN,0.499999999999998,1.28571428571429,0.27,0.53,0.19,0.47,0.00,0.09,0.52,0.35,41,0.41,2,1
21,26,100,0,771,506,22,28,17,6,15,40,25,0,-0.381231671554252,0.0763358778625956,-1.06267029972752,NaN,-0.100000000000001,-1.14285714285714,0.22,0.35,0.17,0.06,0.15,0.40,0.25,0.00,9,0.09,0,0
21,21,107,0,801,515,18,16,0,0,0,40,13,29,-0.381231671554252,-1.19592875318066,-0.108991825613079,NaN,-1.1,-1.78571428571429,0.18,0.20,0.00,0.00,0.00,0.40,0.13,0.29,4,0.04,0,0
15,21,102,0,732,477,18,40,68,51,0,18,10,0,-1.26099706744868,-1.19592875318066,-0.790190735694823,NaN,1.2,0.928571428571434,0.18,0.50,0.68,0.51,0.00,0.18,0.10,0.00,6,0.06,0,0
26,27,111,0,801,477,49,42,5,47,24,36,0,34,0.351906158357771,0.330788804071247,0.435967302452316,NaN,-1.1,0.928571428571434,0.49,0.53,0.05,0.47,0.24,0.36,0.00,0.34,25,0.25,1,0
21,28,114,0,757,498,20,39,35,11,38,12,41,37,-0.381231671554252,0.585241730279898,0.844686648501363,NaN,0.366666666666665,-0.571428571428572,0.20,0.49,0.35,0.11,0.38,0.12,0.41,0.37,18,0.18,1,0
26,30,111,0,720,494,54,57,64,28,48,4,23,24,0.351906158357771,1.0941475826972,0.435967302452316,NaN,1.6,-0.285714285714286,0.54,0.71,0.64,0.28,0.48,0.04,0.23,0.24,51,0.51,3,1
26,21,101,0,760,514,32,29,27,11,6,0,16,3,0.351906158357771,-1.19592875318066,-0.926430517711171,NaN,0.266666666666667,-1.71428571428571,0.32,0.36,0.27,0.11,0.06,0.00,0.16,0.03,10,0.10,0,0
10,27,101,0,818,485,42,31,13,34,35,7,12,30,-1.9941348973607,0.330788804071247,-0.926430517711171,NaN,-1.66666666666667,0.357142857142862,0.42,0.39,0.13,0.34,0.35,0.07,0.12,0.30,18,0.18,1,0
17,22,116,0,820,501,11,17,0,8,4,18,6,53,-0.967741935483871,-0.94147582697201,1.11716621253406,NaN,-1.73333333333333,-0.785714285714282,0.11,0.21,0.00,0.08,0.04,0.18,0.06,0.53,7,0.07,0,0
29,21,111,0,778,485,21,30,6,23,0,8,24,11,0.791788856304985,-1.19592875318066,0.435967302452316,NaN,-0.333333333333335,0.357142857142862,0.21,0.38,0.06,0.23,0.00,0.08,0.24,0.11,7,0.07,0,0
22,27,109,0,739,483,29,44,43,33,9,0,13,22,-0.234604105571848,0.330788804071247,0.163487738419619,NaN,0.966666666666667,0.500000000000002,0.29,0.55,0.43,0.33,0.09,0.00,0.13,0.22,42,0.42,2,1
24,18,99,0,820,485,54,28,0,39,0,29,0,7,0.0586510263929617,-1.95928753180662,-1.19891008174387,NaN,-1.73333333333333,0.357142857142862,0.54,0.35,0.00,0.39,0.00,0.29,0.00,0.07,7,0.07,0,0
26,22,95,0,754,479,23,40,43,47,0,42,16,0,0.351906158357771,-0.94147582697201,-1.74386920980926,NaN,0.466666666666666,0.785714285714288,0.23,0.50,0.43,0.47,0.00,0.42,0.16,0.00,7,0.07,0,0
23,27,116,0,760,485,40,44,14,24,51,0,13,52,-0.087976539589443,0.330788804071247,1.11716621253406,NaN,0.266666666666667,0.357142857142862,0.40,0.55,0.14,0.24,0.51,0.00,0.13,0.52,28,0.28,1,0
30,27,105,0,748,485,17,41,32,21,40,27,6,0,0.93841642228739,0.330788804071247,-0.381471389645776,NaN,0.666666666666664,0.357142857142862,0.17,0.51,0.32,0.21,0.40,0.27,0.06,0.00,29,0.29,1,0
15,18,106,0,770,479,52,37,20,34,0,0,0,17,-1.26099706744868,-1.95928753180662,-0.245231607629427,NaN,-0.0666666666666682,0.785714285714288,0.52,0.46,0.20,0.34,0.00,0.00,0.00,0.17,10,0.10,0,0
16,22,121,0,744,515,34,32,27,0,1,0,5,48,-1.11436950146628,-0.94147582697201,1.7983651226158,NaN,0.799999999999998,-1.78571428571429,0.34,0.40,0.27,0.00,0.01,0.00,0.05,0.48,13,0.13,0,0
35,27,103,0,807,486,18,29,0,40,19,42,14,5,1.67155425219941,0.330788804071247,-0.653950953678474,NaN,-1.3,0.285714285714286,0.18,0.36,0.00,0.40,0.19,0.42,0.14,0.05,9,0.09,0,0
