Sole,Bench,BrdJ,PosSpec,Agil,Dash,Devl,RawGrd,Run_Blocking,Pass_Blocking,Blocking_Strength,Avoid_Drops,Get_Downfield,Route_Running,Third_Down_Receiving,Big_Play_Receiving,Courage,Adjust_to_Ball,Endurance,Special_Teams,Long_Snapping,SoleZ,BenchZ,BrdJZ,PosSpecZ,AgilZ,DashZ,DevlZ,RawGrdZ,Run_BlockingZ,Pass_BlockingZ,Blocking_StrengthZ,Avoid_DropsZ,Get_DownfieldZ,Route_RunningZ,Third_Down_ReceivingZ,Big_Play_ReceivingZ,CourageZ,Adjust_to_BallZ,EnduranceZ,Special_TeamsZ,Long_SnappingZ,PeakCur,PeakCurZ,Ability,Draftable
26,30,119,41,714,466,38,62,69,31,51,68,69,38,34,24,12,55,29,69,0,0.39647577092511,2.25118483412322,2.39162929745889,1.23339658444023,2.26256983240224,1.85567010309278,0.38,0.78,0.69,0.31,0.51,0.68,0.69,0.38,0.34,0.24,0.12,0.55,0.29,0.69,0.00,63,0.63,3,1
16,22,102,19,775,472,15,31,28,34,12,21,31,28,32,27,8,6,33,23,0,-1.071953010279,0.355450236966825,-0.149476831091181,-0.853889943074004,0.558659217877095,1.23711340206186,0.15,0.39,0.28,0.34,0.12,0.21,0.31,0.28,0.32,0.27,0.08,0.06,0.33,0.23,0.00,16,0.16,1,0
11,15,95,11,850,499,59,18,0,0,0,0,0,0,0,0,0,0,0,0,59,-1.80616740088106,-1.30331753554502,-1.19581464872945,-1.61290322580645,-1.53631284916201,-1.54639175257732,0.59,0.23,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.59,15,0.15,0,0
17,27,108,41,773,474,33,44,50,0,42,51,31,0,58,14,59,53,16,62,0,-0.925110132158591,1.54028436018957,0.747384155455904,1.23339658444023,0.614525139664804,1.03092783505154,0.33,0.55,0.50,0.00,0.42,0.51,0.31,0.00,0.58,0.14,0.59,0.53,0.16,0.62,0.00,23,0.23,1,0
25,18,107,36,764,478,46,44,39,0,2,62,20,25,46,13,52,7,17,48,0,0.249632892804699,-0.592417061611374,0.597907324364723,0.759013282732448,0.865921787709499,0.618556701030924,0.46,0.55,0.39,0.00,0.02,0.62,0.20,0.25,0.46,0.13,0.52,0.07,0.17,0.48,0.00,33,0.33,2,0
24,21,96,33,793,477,49,36,14,2,6,9,14,34,0,34,0,34,0,62,0,0.102790014684288,0.118483412322275,-1.04633781763827,0.47438330170778,0.0558659217877108,0.721649484536085,0.49,0.45,0.14,0.02,0.06,0.09,0.14,0.34,0.00,0.34,0.00,0.34,0.00,0.62,0.00,14,0.14,0,0
20,15,105,21,761,484,39,33,49,0,0,37,58,6,50,4,0,0,51,44,0,-0.484581497797357,-1.30331753554502,0.298953662182362,-0.664136622390892,0.949720670391061,0,0.39,0.41,0.49,0.00,0.00,0.37,0.58,0.06,0.50,0.04,0.00,0.00,0.51,0.44,0.00,9,0.09,0,0
21,22,98,29,823,495,18,25,0,29,33,7,0,5,18,6,0,10,12,21,0,-0.337738619676946,0.355450236966825,-0.747384155455904,0.094876660341556,-0.782122905027934,-1.1340206185567,0.18,0.31,0.00,0.29,0.33,0.07,0.00,0.05,0.18,0.06,0.00,0.10,0.12,0.21,0.00,10,0.10,0,0
27,25,108,10,841,489,38,36,20,2,30,0,3,41,25,6,42,0,0,0,0,0.543318649045521,1.06635071090047,0.747384155455904,-1.70777988614801,-1.28491620111732,-0.515463917525771,0.38,0.45,0.20,0.02,0.30,0.00,0.03,0.41,0.25,0.06,0.42,0.00,0.00,0.00,0.00,15,0.15,0,0
10,22,95,32,847,500,59,25,4,16,18,11,0,0,0,0,20,1,0,38,0,-1.95301027900147,0.355450236966825,-1.19581464872945,0.379506641366224,-1.45251396648045,-1.64948453608248,0.59,0.31,0.04,0.16,0.18,0.11,0.00,0.00,0.00,0.00,0.20,0.01,0.00,0.38,0.00,11,0.11,0,0
26,19,98,29,755,481,56,41,50,27,7,47,44,28,21,8,18,0,34,69,0,0.39647577092511,-0.355450236966825,-0.747384155455904,0.094876660341556,1.11731843575419,0.309278350515466,0.56,0.51,0.50,0.27,0.07,0.47,0.44,0.28,0.21,0.08,0.18,0.00,0.34,0.69,0.00,15,0.15,0,0
33,19,96,31,764,474,20,32,6,4,5,10,34,38,1,25,0,16,34,0,0,1.42437591776799,-0.355450236966825,-1.04633781763827,0.284629981024668,0.865921787709499,1.03092783505154,0.20,0.40,0.06,0.04,0.05,0.10,0.34,0.38,0.01,0.25,0.00,0.16,0.34,0.00,0.00,12,0.12,0,0
21,18,107,18,775,478,51,41,33,6,5,1,24,10,39,34,17,0,59,16,0,-0.337738619676946,-0.592417061611374,0.597907324364723,-0.94876660341556,0.558659217877095,0.618556701030924,0.51,0.51,0.33,0.06,0.05,0.01,0.24,0.10,0.39,0.34,0.17,0.00,0.59,0.16,0.00,46,0.46,2,1
20,24,111,31,766,476,28,42,35,20,38,14,22,0,69,13,28,0,16,0,0,-0.484581497797357,0.829383886255924,1.19581464872945,0.284629981024668,0.810055865921788,0.824742268041238,0.28,0.53,0.35,0.20,0.38,0.14,0.22,0.00,0.69,0.13,0.28,0.00,0.16,0.00,0.00,33,0.33,2,0
26,22,101,17,808,491,41,35,4,60,11,0,46,40,4,2,52,10,68,51,0,0.39647577092511,0.355450236966825,-0.298953662182362,-1.04364326375712,-0.363128491620111,-0.721649484536085,0.41,0.44,0.04,0.60,0.11,0.00,0.46,0.40,0.04,0.02,0.52,0.10,0.68,0.51,0.00,12,0.12,0,0
23,23,100,37,789,489,25,31,3,1,16,8,17,0,0,0,1,0,10,13,0,-0.0440528634361235,0.592417061611374,-0.448430493273543,0.853889943074004,0.16759776536313,-0.515463917525771,0.25,0.39,0.03,0.01,0.16,0.08,0.17,0.00,0.00,0.00,0.01,0.00,0.10,0.13,0.00,8,0.08,0,0
24,15,107,39,770,475,28,38,5,0,0,33,15,0,25,47,37,38,64,36,0,0.102790014684288,-1.30331753554502,0.597907324364723,1.04364326375712,0.698324022346369,0.92783505154639,0.28,0.48,0.05,0.00,0.00,0.33,0.15,0.00,0.25,0.47,0.37,0.38,0.64,0.36,0.00,15,0.15,0,0
16,15,105,27,763,491,47,32,4,0,0,7,37,4,13,0,10,0,6,0,0,-1.071953010279,-1.30331753554502,0.298953662182362,-0.094876660341556,0.893854748603353,-0.721649484536085,0.47,0.40,0.04,0.00,0.00,0.07,0.37,0.04,0.13,0.00,0.10,0.00,0.06,0.00,0.00,15,0.15,0,0
33,19,100,38,772,476,55,44,11,48,5,53,58,13,17,31,35,69,56,69,0,1.42437591776799,-0.355450236966825,-0.448430493273543,0.94876660341556,0.64245810055866,0.824742268041238,0.55,0.55,0.11,0.48,0.05,0.53,0.58,0.13,0.17,0.31,0.35,0.69,0.56,0.69,0.00,22,0.22,1,0
21,25,115,24,808,482,38,41,2,31,18,0,0,27,25,11,0,0,26,23,0,-0.337738619676946,1.06635071090047,1.79372197309417,-0.379506641366224,-0.363128491620111,0.206185567010305,0.38,0.51,0.02,0.31,0.18,0.00,0.00,0.27,0.25,0.11,0.00,0.00,0.26,0.23,0.00,16,0.16,1,0
30,20,108,36,775,476,59,50,10,0,15,35,44,47,36,23,30,32,58,33,0,0.983847283406755,-0.118483412322275,0.747384155455904,0.759013282732448,0.558659217877095,0.824742268041238,0.59,0.63,0.10,0.00,0.15,0.35,0.44,0.47,0.36,0.23,0.30,0.32,0.58,0.33,0.00,50,0.50,2,1
21,22,107,33,793,478,34,41,33,9,37,22,38,20,26,28,0,47,48,16,0,-0.337738619676946,0.355450236966825,0.597907324364723,0.47438330170778,0.0558659217877108,0.618556701030924,0.34,0.51,0.33,0.09,0.37,0.22,0.38,0.20,0.26,0.28,0.00,0.47,0.48,0.16,0.00,36,0.36,2,0
24,23,105,30,763,481,45,44,14,69,24,69,37,20,26,11,55,14,22,69,0,0.102790014684288,0.592417061611374,0.298953662182362,0.189753320683112,0.893854748603353,0.309278350515466,0.45,0.55,0.14,0.69,0.24,0.69,0.37,0.20,0.26,0.11,0.55,0.14,0.22,0.69,0.00,24,0.24,1,0
27,26,95,15,747,473,22,33,0,11,34,0,67,0,7,18,0,0,54,0,0,0.543318649045521,1.30331753554502,-1.19581464872945,-1.23339658444023,1.34078212290503,1.1340206185567,0.22,0.41,0.00,0.11,0.34,0.00,0.67,0.00,0.07,0.18,0.00,0.00,0.54,0.00,0.00,13,0.13,0,0
26,20,99,20,835,485,31,27,10,29,12,0,0,39,0,18,69,6,69,0,0,0.39647577092511,-0.118483412322275,-0.597907324364723,-0.759013282732448,-1.11731843575419,-0.103092783505152,0.31,0.34,0.10,0.29,0.12,0.00,0.00,0.39,0.00,0.18,0.69,0.06,0.69,0.00,0.00,11,0.11,0,0
21,22,97,22,807,486,30,26,0,6,20,0,3,10,3,10,34,38,0,44,0,-0.337738619676946,0.355450236966825,-0.896860986547085,-0.569259962049336,-0.335195530726257,-0.206185567010314,0.30,0.33,0.00,0.06,0.20,0.00,0.03,0.10,0.03,0.10,0.34,0.38,0.00,0.44,0.00,10,0.10,0,0
38,17,113,37,745,484,41,46,56,0,0,27,20,26,11,0,22,0,0,20,0,2.15859030837004,-0.829383886255924,1.49476831091181,0.853889943074004,1.39664804469274,0,0.41,0.58,0.56,0.00,0.00,0.27,0.20,0.26,0.11,0.00,0.22,0.00,0.00,0.20,0.00,14,0.14,0,0
13,17,91,34,775,489,49,31,0,49,12,69,69,21,21,10,0,67,33,43,0,-1.51248164464024,-0.829383886255924,-1.79372197309417,0.569259962049336,0.558659217877095,-0.515463917525771,0.49,0.39,0.00,0.49,0.12,0.69,0.69,0.21,0.21,0.10,0.00,0.67,0.33,0.43,0.00,14,0.14,0,0
26,15,109,35,797,496,47,35,0,0,0,12,0,20,22,0,0,32,39,0,0,0.39647577092511,-1.30331753554502,0.896860986547085,0.664136622390892,-0.0558659217877083,-1.23711340206186,0.47,0.44,0.00,0.00,0.00,0.12,0.00,0.20,0.22,0.00,0.00,0.32,0.39,0.00,0.00,14,0.14,0,0
22,25,100,36,769,492,36,36,13,33,39,51,40,0,1,0,1,15,8,7,0,-0.190895741556535,1.06635071090047,-0.448430493273543,0.759013282732448,0.726256983240223,-0.824742268041238,0.36,0.45,0.13,0.33,0.39,0.51,0.40,0.00,0.01,0.00,0.01,0.15,0.08,0.07,0.00,16,0.16,1,0
29,21,112,30,762,483,59,50,34,0,16,63,53,54,56,5,51,0,0,45,0,0.837004405286344,0.118483412322275,1.34529147982063,0.189753320683112,0.921787709497207,0.103092783505152,0.59,0.63,0.34,0.00,0.16,0.63,0.53,0.54,0.56,0.05,0.51,0.00,0.00,0.45,0.00,29,0.29,1,0
26,16,102,22,796,486,32,33,41,55,0,57,11,9,0,12,3,0,33,10,0,0.39647577092511,-1.06635071090047,-0.149476831091181,-0.569259962049336,-0.0279329608938542,-0.206185567010314,0.32,0.41,0.41,0.55,0.00,0.57,0.11,0.09,0.00,0.12,0.03,0.00,0.33,0.10,0.00,10,0.10,0,0
17,16,108,19,785,494,44,29,0,0,0,0,0,0,6,0,0,2,0,3,0,-0.925110132158591,-1.06635071090047,0.747384155455904,-0.853889943074004,0.279329608938549,-1.03092783505155,0.44,0.36,0.00,0.00,0.00,0.00,0.00,0.00,0.06,0.00,0.00,0.02,0.00,0.03,0.00,9,0.09,0,0
26,17,98,29,775,479,37,32,0,31,5,36,28,0,19,15,0,3,12,40,0,0.39647577092511,-0.829383886255924,-0.747384155455904,0.094876660341556,0.558659217877095,0.515463917525771,0.37,0.40,0.00,0.31,0.05,0.36,0.28,0.00,0.19,0.15,0.00,0.03,0.12,0.40,0.00,11,0.11,0,0
21,15,101,35,818,478,44,38,21,63,3,43,48,27,44,34,60,29,68,57,0,-0.337738619676946,-1.30331753554502,-0.298953662182362,0.664136622390892,-0.642458100558658,0.618556701030924,0.44,0.48,0.21,0.63,0.03,0.43,0.48,0.27,0.44,0.34,0.60,0.29,0.68,0.57,0.00,21,0.21,1,0
13,23,90,36,836,492,29,23,0,2,35,44,0,0,0,18,0,1,0,8,0,-1.51248164464024,0.592417061611374,-1.94319880418535,0.759013282732448,-1.14525139664804,-0.824742268041238,0.29,0.29,0.00,0.02,0.35,0.44,0.00,0.00,0.00,0.18,0.00,0.01,0.00,0.08,0.00,9,0.09,0,0
21,15,92,10,850,500,39,25,0,0,0,0,0,0,0,0,0,0,0,0,11,-0.337738619676946,-1.30331753554502,-1.64424514200299,-1.70777988614801,-1.53631284916201,-1.64948453608248,0.39,0.31,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.11,3,0.03,0,0
27,20,106,30,768,479,32,41,53,14,16,13,19,38,13,17,15,44,17,1,0,0.543318649045521,-0.118483412322275,0.448430493273543,0.189753320683112,0.75418994413408,0.515463917525771,0.32,0.51,0.53,0.14,0.16,0.13,0.19,0.38,0.13,0.17,0.15,0.44,0.17,0.01,0.00,12,0.12,0,0
18,22,113,44,776,485,40,42,48,21,4,21,5,0,43,0,31,20,11,23,0,-0.778267254038179,0.355450236966825,1.49476831091181,1.5180265654649,0.530726256983241,-0.103092783505152,0.40,0.53,0.48,0.21,0.04,0.21,0.05,0.00,0.43,0.00,0.31,0.20,0.11,0.23,0.00,14,0.14,0,0
30,20,105,25,741,483,25,41,37,45,12,24,51,46,27,2,49,30,0,37,0,0.983847283406755,-0.118483412322275,0.298953662182362,-0.284629981024668,1.50837988826816,0.103092783505152,0.25,0.51,0.37,0.45,0.12,0.24,0.51,0.46,0.27,0.02,0.49,0.30,0.00,0.37,0.00,12,0.12,0,0
24,24,101,33,765,478,59,43,5,0,29,15,5,24,9,27,44,15,0,5,0,0.102790014684288,0.829383886255924,-0.298953662182362,0.47438330170778,0.837988826815642,0.618556701030924,0.59,0.54,0.05,0.00,0.29,0.15,0.05,0.24,0.09,0.27,0.44,0.15,0.00,0.05,0.00,19,0.19,1,0
26,23,103,34,850,487,47,39,25,0,37,46,0,23,39,11,0,0,4,0,0,0.39647577092511,0.592417061611374,0,0.569259962049336,-1.53631284916201,-0.309278350515466,0.47,0.49,0.25,0.00,0.37,0.46,0.00,0.23,0.39,0.11,0.00,0.00,0.04,0.00,0.00,19,0.19,1,0
21,19,108,21,799,500,46,33,0,2,10,2,26,0,26,0,0,0,3,0,0,-0.337738619676946,-0.355450236966825,0.747384155455904,-0.664136622390892,-0.111731843575419,-1.64948453608248,0.46,0.41,0.00,0.02,0.10,0.02,0.26,0.00,0.26,0.00,0.00,0.00,0.03,0.00,0.00,13,0.13,0,0
21,22,109,34,775,483,42,46,61,61,28,69,32,0,64,12,39,44,39,60,0,-0.337738619676946,0.355450236966825,0.896860986547085,0.569259962049336,0.558659217877095,0.103092783505152,0.42,0.58,0.61,0.61,0.28,0.69,0.32,0.00,0.64,0.12,0.39,0.44,0.39,0.60,0.00,43,0.43,2,1
23,19,98,35,796,493,47,33,22,8,9,0,15,7,0,0,0,45,57,62,0,-0.0440528634361235,-0.355450236966825,-0.747384155455904,0.664136622390892,-0.0279329608938542,-0.92783505154639,0.47,0.41,0.22,0.08,0.09,0.00,0.15,0.07,0.00,0.00,0.00,0.45,0.57,0.62,0.00,13,0.13,0,0
27,22,107,12,772,495,42,35,19,0,13,1,31,12,5,0,3,0,24,0,0,0.543318649045521,0.355450236966825,0.597907324364723,-1.5180265654649,0.64245810055866,-1.1340206185567,0.42,0.44,0.19,0.00,0.13,0.01,0.31,0.12,0.05,0.00,0.03,0.00,0.24,0.00,0.00,15,0.15,0,0
32,18,106,38,742,474,50,50,22,22,0,61,39,69,64,28,15,1,7,16,0,1.27753303964758,-0.592417061611374,0.448430493273543,0.94876660341556,1.4804469273743,1.03092783505154,0.50,0.63,0.22,0.22,0.00,0.61,0.39,0.69,0.64,0.28,0.15,0.01,0.07,0.16,0.00,38,0.38,2,0
25,28,110,29,763,473,53,54,69,42,40,53,35,34,4,27,67,18,24,69,0,0.249632892804699,1.77725118483412,1.04633781763827,0.094876660341556,0.893854748603353,1.1340206185567,0.53,0.68,0.69,0.42,0.40,0.53,0.35,0.34,0.04,0.27,0.67,0.18,0.24,0.69,0.00,33,0.33,2,0
15,25,116,46,814,484,26,41,32,57,31,64,0,0,69,9,69,41,13,69,0,-1.21879588839941,1.06635071090047,1.94319880418535,1.70777988614801,-0.530726256983241,0,0.26,0.51,0.32,0.57,0.31,0.64,0.00,0.00,0.69,0.09,0.69,0.41,0.13,0.69,0.00,20,0.20,1,0
21,22,106,36,756,468,20,40,18,0,19,46,50,17,17,46,0,26,0,9,0,-0.337738619676946,0.355450236966825,0.448430493273543,0.759013282732448,1.08938547486034,1.64948453608248,0.20,0.50,0.18,0.00,0.19,0.46,0.50,0.17,0.17,0.46,0.00,0.26,0.00,0.09,0.00,16,0.16,1,0
28,24,105,46,816,493,27,40,22,35,24,62,17,69,13,0,4,33,62,0,0,0.690161527165932,0.829383886255924,0.298953662182362,1.70777988614801,-0.58659217877095,-0.92783505154639,0.27,0.50,0.22,0.35,0.24,0.62,0.17,0.69,0.13,0.00,0.04,0.33,0.62,0.00,0.00,19,0.19,1,0
21,16,103,24,774,494,41,33,42,7,4,6,34,16,59,1,17,26,58,69,0,-0.337738619676946,-1.06635071090047,0,-0.379506641366224,0.58659217877095,-1.03092783505155,0.41,0.41,0.42,0.07,0.04,0.06,0.34,0.16,0.59,0.01,0.17,0.26,0.58,0.69,0.00,13,0.13,0,0
29,16,112,34,796,495,45,41,21,60,0,30,51,0,61,0,66,57,46,69,0,0.837004405286344,-1.06635071090047,1.34529147982063,0.569259962049336,-0.0279329608938542,-1.1340206185567,0.45,0.51,0.21,0.60,0.00,0.30,0.51,0.00,0.61,0.00,0.66,0.57,0.46,0.69,0.00,29,0.29,1,0
17,15,93,11,849,499,51,18,0,0,0,0,0,0,0,0,0,0,0,0,49,-0.925110132158591,-1.30331753554502,-1.49476831091181,-1.61290322580645,-1.50837988826816,-1.54639175257732,0.51,0.23,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.49,14,0.14,0,0
26,27,111,35,805,474,44,48,13,19,59,43,6,35,60,31,0,35,7,42,0,0.39647577092511,1.54028436018957,1.19581464872945,0.664136622390892,-0.279329608938549,1.03092783505154,0.44,0.60,0.13,0.19,0.59,0.43,0.06,0.35,0.60,0.31,0.00,0.35,0.07,0.42,0.00,26,0.26,1,0
21,25,115,39,766,488,34,47,25,9,33,44,21,30,69,0,47,50,16,69,0,-0.337738619676946,1.06635071090047,1.79372197309417,1.04364326375712,0.810055865921788,-0.412371134020619,0.34,0.59,0.25,0.09,0.33,0.44,0.21,0.30,0.69,0.00,0.47,0.50,0.16,0.69,0.00,32,0.32,2,0
21,30,107,16,775,478,48,42,0,0,61,0,0,4,7,40,27,10,37,0,0,-0.337738619676946,2.25118483412322,0.597907324364723,-1.13851992409867,0.558659217877095,0.618556701030924,0.48,0.53,0.00,0.00,0.61,0.00,0.00,0.04,0.07,0.40,0.27,0.10,0.37,0.00,0.00,41,0.41,2,1
21,15,101,22,850,494,8,16,0,16,0,0,0,8,18,8,19,0,0,0,0,-0.337738619676946,-1.30331753554502,-0.298953662182362,-0.569259962049336,-1.53631284916201,-1.03092783505155,0.08,0.20,0.00,0.16,0.00,0.00,0.00,0.08,0.18,0.08,0.19,0.00,0.00,0.00,0.00,4,0.04,0,0
17,15,91,23,772,477,39,26,0,29,2,0,0,12,0,20,15,14,36,3,0,-0.925110132158591,-1.30331753554502,-1.79372197309417,-0.47438330170778,0.64245810055866,0.721649484536085,0.39,0.33,0.00,0.29,0.02,0.00,0.00,0.12,0.00,0.20,0.15,0.14,0.36,0.03,0.00,13,0.13,0,0
16,23,102,32,800,478,29,32,5,0,26,17,7,0,25,38,18,48,24,8,0,-1.071953010279,0.592417061611374,-0.149476831091181,0.379506641366224,-0.139664804469273,0.618556701030924,0.29,0.40,0.05,0.00,0.26,0.17,0.07,0.00,0.25,0.38,0.18,0.48,0.24,0.08,0.00,18,0.18,1,0
39,25,107,28,839,489,28,41,47,60,47,17,0,69,0,12,55,10,0,0,0,2.30543318649046,1.06635071090047,0.597907324364723,0,-1.22905027932961,-0.515463917525771,0.28,0.51,0.47,0.60,0.47,0.17,0.00,0.69,0.00,0.12,0.55,0.10,0.00,0.00,0.00,38,0.38,2,0
23,19,100,37,748,486,53,39,16,11,7,17,42,27,0,0,0,27,0,7,0,-0.0440528634361235,-0.355450236966825,-0.448430493273543,0.853889943074004,1.31284916201117,-0.206185567010314,0.53,0.49,0.16,0.11,0.07,0.17,0.42,0.27,0.00,0.00,0.00,0.27,0.00,0.07,0.00,17,0.17,1,0
27,24,98,15,778,487,35,34,25,34,28,0,69,4,16,10,58,17,13,69,0,0.543318649045521,0.829383886255924,-0.747384155455904,-1.23339658444023,0.474860335195531,-0.309278350515466,0.35,0.43,0.25,0.34,0.28,0.00,0.69,0.04,0.16,0.10,0.58,0.17,0.13,0.69,0.00,12,0.12,0,0
21,17,107,32,775,478,57,46,53,14,14,62,34,62,38,24,45,36,37,40,0,-0.337738619676946,-0.829383886255924,0.597907324364723,0.379506641366224,0.558659217877095,0.618556701030924,0.57,0.58,0.53,0.14,0.14,0.62,0.34,0.62,0.38,0.24,0.45,0.36,0.37,0.40,0.00,32,0.32,2,0
25,15,100,34,768,478,59,39,29,1,0,0,22,16,4,24,14,41,15,6,0,0.249632892804699,-1.30331753554502,-0.448430493273543,0.569259962049336,0.75418994413408,0.618556701030924,0.59,0.49,0.29,0.01,0.00,0.00,0.22,0.16,0.04,0.24,0.14,0.41,0.15,0.06,0.00,13,0.13,0,0
26,22,108,25,766,493,41,41,48,30,36,14,3,19,6,0,16,0,7,5,0,0.39647577092511,0.355450236966825,0.747384155455904,-0.284629981024668,0.810055865921788,-0.92783505154639,0.41,0.51,0.48,0.30,0.36,0.14,0.03,0.19,0.06,0.00,0.16,0.00,0.07,0.05,0.00,38,0.38,2,0
35,26,112,36,842,484,31,46,56,0,48,22,0,29,58,28,65,49,11,50,0,1.71806167400881,1.30331753554502,1.34529147982063,0.759013282732448,-1.31284916201117,0,0.31,0.58,0.56,0.00,0.48,0.22,0.00,0.29,0.58,0.28,0.65,0.49,0.11,0.50,0.00,39,0.39,2,0
18,16,113,27,790,491,15,29,30,4,0,27,54,3,21,10,8,1,24,0,0,-0.778267254038179,-1.06635071090047,1.49476831091181,-0.094876660341556,0.139664804469273,-0.721649484536085,0.15,0.36,0.30,0.04,0.00,0.27,0.54,0.03,0.21,0.10,0.08,0.01,0.24,0.00,0.00,11,0.11,0,0
29,21,99,30,781,473,61,42,16,13,11,37,41,20,0,39,5,9,28,3,0,0.837004405286344,0.118483412322275,-0.597907324364723,0.189753320683112,0.391061452513968,1.1340206185567,0.61,0.53,0.16,0.13,0.11,0.37,0.41,0.20,0.00,0.39,0.05,0.09,0.28,0.03,0.00,19,0.19,1,0
37,27,96,19,841,478,16,27,0,0,43,0,0,5,5,24,53,0,0,3,0,2.01174743024963,1.54028436018957,-1.04633781763827,-0.853889943074004,-1.28491620111732,0.618556701030924,0.16,0.34,0.00,0.00,0.43,0.00,0.00,0.05,0.05,0.24,0.53,0.00,0.00,0.03,0.00,10,0.10,0,0
21,17,103,23,812,486,46,34,27,20,0,1,14,36,68,9,0,16,29,69,0,-0.337738619676946,-0.829383886255924,0,-0.47438330170778,-0.474860335195528,-0.206185567010314,0.46,0.43,0.27,0.20,0.00,0.01,0.14,0.36,0.68,0.09,0.00,0.16,0.29,0.69,0.00,13,0.13,0,0
20,24,106,21,825,489,16,27,19,4,30,0,5,4,3,15,0,17,0,0,0,-0.484581497797357,0.829383886255924,0.448430493273543,-0.664136622390892,-0.837988826815642,-0.515463917525771,0.16,0.34,0.19,0.04,0.30,0.00,0.05,0.04,0.03,0.15,0.00,0.17,0.00,0.00,0.00,10,0.10,0,0
30,23,102,33,819,482,32,38,0,67,27,20,13,17,28,12,28,44,25,0,0,0.983847283406755,0.592417061611374,-0.149476831091181,0.47438330170778,-0.670391061452512,0.206185567010305,0.32,0.48,0.00,0.67,0.27,0.20,0.13,0.17,0.28,0.12,0.28,0.44,0.25,0.00,0.00,13,0.13,0,0
23,22,105,26,771,495,58,40,9,8,27,40,37,26,6,0,1,0,23,3,0,-0.0440528634361235,0.355450236966825,0.298953662182362,-0.189753320683112,0.670391061452515,-1.1340206185567,0.58,0.50,0.09,0.08,0.27,0.40,0.37,0.26,0.06,0.00,0.01,0.00,0.23,0.03,0.00,17,0.17,1,0
13,22,103,9,757,477,23,27,17,0,21,0,0,0,7,27,0,0,0,18,0,-1.51248164464024,0.355450236966825,0,-1.80265654648956,1.06145251396648,0.721649484536085,0.23,0.34,0.17,0.00,0.21,0.00,0.00,0.00,0.07,0.27,0.00,0.00,0.00,0.18,0.00,10,0.10,0,0
25,15,92,26,773,498,42,26,0,10,2,8,43,22,25,0,48,28,0,0,0,0.249632892804699,-1.30331753554502,-1.64424514200299,-0.189753320683112,0.614525139664804,-1.44329896907217,0.42,0.33,0.00,0.10,0.02,0.08,0.43,0.22,0.25,0.00,0.48,0.28,0.00,0.00,0.00,11,0.11,0,0
22,22,96,21,791,478,28,31,0,42,30,0,28,10,32,37,25,30,26,53,0,-0.190895741556535,0.355450236966825,-1.04633781763827,-0.664136622390892,0.111731843575419,0.618556701030924,0.28,0.39,0.00,0.42,0.30,0.00,0.28,0.10,0.32,0.37,0.25,0.30,0.26,0.53,0.00,17,0.17,1,0
29,18,98,20,775,486,42,31,12,0,0,7,29,26,0,0,0,0,0,18,0,0.837004405286344,-0.592417061611374,-0.747384155455904,-0.759013282732448,0.558659217877095,-0.206185567010314,0.42,0.39,0.12,0.00,0.00,0.07,0.29,0.26,0.00,0.00,0.00,0.00,0.00,0.18,0.00,11,0.11,0,0
28,22,100,43,750,473,53,47,30,25,12,30,69,0,0,17,69,59,69,0,0,0.690161527165932,0.355450236966825,-0.448430493273543,1.42314990512334,1.25698324022346,1.1340206185567,0.53,0.59,0.30,0.25,0.12,0.30,0.69,0.00,0.00,0.17,0.69,0.59,0.69,0.00,0.00,23,0.23,1,0
29,27,110,45,736,463,40,61,31,69,54,40,60,52,42,60,69,61,69,69,0,0.837004405286344,1.54028436018957,1.04633781763827,1.61290322580645,1.64804469273743,2.16494845360825,0.40,0.76,0.31,0.69,0.54,0.40,0.60,0.52,0.42,0.60,0.69,0.61,0.69,0.69,0.00,78,0.78,4,1
15,20,109,33,816,478,54,39,54,0,6,26,30,0,19,27,0,1,63,38,0,-1.21879588839941,-0.118483412322275,0.896860986547085,0.47438330170778,-0.58659217877095,0.618556701030924,0.54,0.49,0.54,0.00,0.06,0.26,0.30,0.00,0.19,0.27,0.00,0.01,0.63,0.38,0.00,16,0.16,1,0
29,18,106,35,846,484,57,41,16,23,0,6,0,7,6,23,0,6,0,0,0,0.837004405286344,-0.592417061611374,0.448430493273543,0.664136622390892,-1.42458100558659,0,0.57,0.51,0.16,0.23,0.00,0.06,0.00,0.07,0.06,0.23,0.00,0.06,0.00,0.00,0.00,20,0.20,1,0
26,23,109,24,840,482,32,39,24,21,36,6,0,45,53,24,0,41,48,25,0,0.39647577092511,0.592417061611374,0.896860986547085,-0.379506641366224,-1.25698324022346,0.206185567010305,0.32,0.49,0.24,0.21,0.36,0.06,0.00,0.45,0.53,0.24,0.00,0.41,0.48,0.25,0.00,17,0.17,1,0
27,15,95,36,766,471,28,32,0,46,1,30,28,7,0,39,47,36,10,46,0,0.543318649045521,-1.30331753554502,-1.19581464872945,0.759013282732448,0.810055865921788,1.34020618556701,0.28,0.40,0.00,0.46,0.01,0.30,0.28,0.07,0.00,0.39,0.47,0.36,0.10,0.46,0.00,13,0.13,0,0
