Sole,Bench,BrdJ,PosSpec,Agil,Dash,Devl,RawGrd,Breakaway_Speed,Power_Inside,Third_Down_Runs,Hole_Recognition,Elusiveness,Speed_Outside,Blitz_Pickup,Avoid_Drops,Get_Downfield,Route_Running,Third_Down_Receiving,Punt_Returns,Kick_Returns,Endurance,Special_Teams,SoleZ,BenchZ,BrdJZ,PosSpecZ,AgilZ,DashZ,DevlZ,RawGrdZ,Breakaway_SpeedZ,Power_InsideZ,Third_Down_RunsZ,Hole_RecognitionZ,ElusivenessZ,Speed_OutsideZ,Blitz_PickupZ,Avoid_DropsZ,Get_DownfieldZ,Route_RunningZ,Third_Down_ReceivingZ,Punt_ReturnsZ,Kick_ReturnsZ,EnduranceZ,Special_TeamsZ,PeakCur,PeakCurZ,Ability,Draftable
21,16,121,9,721,475,40,45,0,30,41,38,69,22,35,40,17,0,43,0,0,31,49,0.0465116279069769,0.552325581395349,1.10894941634241,-1.33333333333333,0.927152317880793,-0.860215053763442,0.40,0.56,0.00,0.30,0.41,0.38,0.69,0.22,0.35,0.40,0.17,0.00,0.43,0.00,0.00,0.31,0.49,34,0.34,2,0
15,15,111,21,733,484,38,32,0,22,0,4,69,0,47,0,0,14,0,0,0,0,7,-0.883720930232558,0.261627906976744,-0.836575875486381,0.571428571428572,0.132450331125825,-1.82795698924731,0.38,0.40,0.00,0.22,0.00,0.04,0.69,0.00,0.47,0.00,0.00,0.14,0.00,0.00,0.00,0.00,0.07,16,0.16,1,0
13,18,116,6,749,458,51,35,46,44,30,5,22,5,0,6,0,0,46,0,0,11,0,-1.1937984496124,1.13372093023256,0.136186770428016,-1.80952380952381,-0.927152317880799,0.967741935483869,0.51,0.44,0.46,0.44,0.30,0.05,0.22,0.05,0.00,0.06,0.00,0.00,0.46,0.00,0.00,0.11,0.00,19,0.19,1,0
18,10,105,20,741,465,53,36,2,0,0,10,19,35,28,13,0,0,0,0,0,12,30,-0.418604651162791,-1.19186046511628,-2.00389105058366,0.412698412698413,-0.397350993377487,0.215053763440856,0.53,0.45,0.02,0.00,0.00,0.10,0.19,0.35,0.28,0.13,0.00,0.00,0.00,0.00,0.00,0.12,0.30,18,0.18,1,0
16,19,116,9,741,447,62,45,41,47,49,2,0,54,18,69,8,0,56,0,0,22,0,-0.728682170542636,1.42441860465116,0.136186770428016,-1.33333333333333,-0.397350993377487,2.1505376344086,0.62,0.56,0.41,0.47,0.49,0.02,0.00,0.54,0.18,0.69,0.08,0.00,0.56,0.00,0.00,0.22,0.00,22,0.22,1,0
15,18,114,19,722,477,64,45,15,47,25,29,69,0,0,52,13,33,4,0,0,23,0,-0.883720930232558,1.13372093023256,-0.252918287937743,0.253968253968254,0.86092715231788,-1.0752688172043,0.64,0.56,0.15,0.47,0.25,0.29,0.69,0.00,0.00,0.52,0.13,0.33,0.04,0.00,0.00,0.23,0.00,40,0.40,2,1
18,17,118,22,715,463,68,53,19,44,68,21,26,28,17,50,34,37,68,7,5,38,13,-0.418604651162791,0.843023255813954,0.525291828793775,0.73015873015873,1.32450331125827,0.430107526881721,0.68,0.66,0.19,0.44,0.68,0.21,0.26,0.28,0.17,0.50,0.34,0.37,0.68,0.07,0.05,0.38,0.13,51,0.51,3,1
14,9,118,19,735,473,42,39,11,0,47,62,47,10,47,0,24,62,0,0,0,63,11,-1.03875968992248,-1.48255813953488,0.525291828793775,0.253968253968254,0,-0.645161290322586,0.42,0.49,0.11,0.00,0.47,0.62,0.47,0.10,0.47,0.00,0.24,0.62,0.00,0.00,0.00,0.63,0.11,23,0.23,1,0
20,13,120,4,724,475,47,39,9,21,44,0,34,0,0,5,0,0,13,0,0,32,23,-0.108527131782946,-0.319767441860465,0.914396887159534,-2.12698412698413,0.728476821192049,-0.860215053763442,0.47,0.49,0.09,0.21,0.44,0.00,0.34,0.00,0.00,0.05,0.00,0.00,0.13,0.00,0.00,0.32,0.23,19,0.19,1,0
15,14,126,26,718,476,36,43,2,6,39,0,21,0,47,62,32,47,69,0,0,33,22,-0.883720930232558,-0.0290697674418604,2.08171206225681,1.36507936507937,1.12582781456954,-0.967741935483869,0.36,0.54,0.02,0.06,0.39,0.00,0.21,0.00,0.47,0.62,0.32,0.47,0.69,0.00,0.00,0.33,0.22,18,0.18,1,0
18,18,119,11,727,475,66,47,17,43,34,0,26,0,0,4,23,9,48,46,0,33,0,-0.418604651162791,1.13372093023256,0.719844357976654,-1.01587301587302,0.529801324503312,-0.860215053763442,0.66,0.59,0.17,0.43,0.34,0.00,0.26,0.00,0.00,0.04,0.23,0.09,0.48,0.46,0.00,0.33,0.00,24,0.24,1,0
14,9,103,9,735,467,36,24,2,0,0,0,41,54,3,0,10,8,19,0,0,0,26,-1.03875968992248,-1.48255813953488,-2.39299610894942,-1.33333333333333,0,0,0.36,0.30,0.02,0.00,0.00,0.00,0.41,0.54,0.03,0.00,0.10,0.08,0.19,0.00,0.00,0.00,0.26,10,0.10,0,0
10,15,112,13,761,469,68,31,8,19,24,0,0,11,5,7,0,0,0,0,0,0,0,-1.65891472868217,0.261627906976744,-0.642023346303501,-0.698412698412698,-1.72185430463577,-0.215053763440865,0.68,0.39,0.08,0.19,0.24,0.00,0.00,0.11,0.05,0.07,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12,0.12,0,0
26,12,118,14,758,483,67,41,0,2,0,0,0,0,0,0,0,0,4,0,0,0,5,0.821705426356589,-0.61046511627907,0.525291828793775,-0.539682539682539,-1.52317880794702,-1.72043010752688,0.67,0.51,0.00,0.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.04,0.00,0.00,0.00,0.05,13,0.13,0,0
40,12,120,35,735,465,65,64,23,0,0,65,39,0,69,45,32,35,62,0,0,59,2,2.9922480620155,-0.61046511627907,0.914396887159534,2.79365079365079,0,0.215053763440856,0.65,0.80,0.23,0.00,0.00,0.65,0.39,0.00,0.69,0.45,0.32,0.35,0.62,0.00,0.00,0.59,0.02,49,0.49,2,1
21,13,117,17,737,462,43,40,19,8,40,0,20,31,30,27,3,0,23,0,0,35,0,0.0465116279069769,-0.319767441860465,0.330739299610895,-0.0634920634920633,-0.132450331125831,0.537634408602149,0.43,0.50,0.19,0.08,0.40,0.00,0.20,0.31,0.30,0.27,0.03,0.00,0.23,0.00,0.00,0.35,0.00,14,0.14,0,0
28,18,119,25,731,450,31,54,69,30,43,69,42,37,31,62,21,41,69,0,0,48,58,1.13178294573643,1.13372093023256,0.719844357976654,1.20634920634921,0.264900662251656,1.82795698924731,0.31,0.68,0.69,0.30,0.43,0.69,0.42,0.37,0.31,0.62,0.21,0.41,0.69,0.00,0.00,0.48,0.58,42,0.42,2,1
29,10,107,18,724,479,57,46,0,0,16,63,69,0,56,0,18,61,46,0,0,0,54,1.28682170542636,-1.19186046511628,-1.6147859922179,0.0952380952380955,0.728476821192049,-1.29032258064516,0.57,0.58,0.00,0.00,0.16,0.63,0.69,0.00,0.56,0.00,0.18,0.61,0.46,0.00,0.00,0.00,0.54,18,0.18,1,0
24,19,117,17,740,470,43,45,5,48,12,10,69,6,8,20,14,54,69,0,0,24,41,0.511627906976744,1.42441860465116,0.330739299610895,-0.0634920634920633,-0.331125827814574,-0.322580645161293,0.43,0.56,0.05,0.48,0.12,0.10,0.69,0.06,0.08,0.20,0.14,0.54,0.69,0.00,0.00,0.24,0.41,16,0.16,1,0
13,18,117,13,726,484,51,35,0,53,1,2,0,5,0,0,3,2,0,0,0,22,0,-1.1937984496124,1.13372093023256,0.330739299610895,-0.698412698412698,0.596026490066224,-1.82795698924731,0.51,0.44,0.00,0.53,0.01,0.02,0.00,0.05,0.00,0.00,0.03,0.02,0.00,0.00,0.00,0.22,0.00,21,0.21,1,0
17,14,113,7,739,457,60,44,45,20,0,36,57,0,0,39,58,0,69,39,0,61,36,-0.573643410852713,-0.0290697674418604,-0.447470817120622,-1.65079365079365,-0.264900662251656,1.0752688172043,0.60,0.55,0.45,0.20,0.00,0.36,0.57,0.00,0.00,0.39,0.58,0.00,0.69,0.39,0.00,0.61,0.36,30,0.30,1,0
19,10,122,16,761,465,59,41,13,0,26,0,0,24,37,34,0,3,0,0,0,13,37,-0.263565891472868,-1.19186046511628,1.30350194552529,-0.222222222222222,-1.72185430463577,0.215053763440856,0.59,0.51,0.13,0.00,0.26,0.00,0.00,0.24,0.37,0.34,0.00,0.03,0.00,0.00,0.00,0.13,0.37,16,0.16,1,0
27,15,118,16,735,481,36,41,3,30,33,21,59,0,0,0,2,14,0,0,0,20,6,0.976744186046512,0.261627906976744,0.525291828793775,-0.222222222222222,0,-1.50537634408602,0.36,0.51,0.03,0.30,0.33,0.21,0.59,0.00,0.00,0.00,0.02,0.14,0.00,0.00,0.00,0.20,0.06,20,0.20,1,0
35,20,118,27,728,467,36,56,16,50,23,69,62,13,43,30,40,69,69,0,0,54,33,2.21705426356589,1.71511627906977,0.525291828793775,1.52380952380952,0.463576158940393,0,0.36,0.70,0.16,0.50,0.23,0.69,0.62,0.13,0.43,0.30,0.40,0.69,0.69,0.00,0.00,0.54,0.33,61,0.61,3,1
32,14,115,27,729,476,37,47,11,17,27,21,33,0,67,69,14,29,13,0,0,66,56,1.75193798449612,-0.0290697674418604,-0.0583657587548633,1.52380952380952,0.397350993377481,-0.967741935483869,0.37,0.59,0.11,0.17,0.27,0.21,0.33,0.00,0.67,0.69,0.14,0.29,0.13,0.00,0.00,0.66,0.56,34,0.34,2,0
13,9,111,20,755,469,27,25,25,0,0,11,21,0,19,22,0,27,12,0,0,0,0,-1.1937984496124,-1.48255813953488,-0.836575875486381,0.412698412698413,-1.32450331125828,-0.215053763440865,0.27,0.31,0.25,0.00,0.00,0.11,0.21,0.00,0.19,0.22,0.00,0.27,0.12,0.00,0.00,0.00,0.00,16,0.16,1,0
19,16,108,14,768,479,46,32,0,35,0,8,5,13,0,15,0,0,0,0,0,4,4,-0.263565891472868,0.552325581395349,-1.42023346303502,-0.539682539682539,-2.18543046357616,-1.29032258064516,0.46,0.40,0.00,0.35,0.00,0.08,0.05,0.13,0.00,0.15,0.00,0.00,0.00,0.00,0.00,0.04,0.04,15,0.15,0,0
13,14,123,8,725,463,45,44,18,20,37,69,34,35,0,54,17,0,35,0,0,69,0,-1.1937984496124,-0.0290697674418604,1.49805447470817,-1.49206349206349,0.662251655629137,0.430107526881721,0.45,0.55,0.18,0.20,0.37,0.69,0.34,0.35,0.00,0.54,0.17,0.00,0.35,0.00,0.00,0.69,0.00,31,0.31,2,0
18,16,120,28,735,466,58,48,0,23,37,0,1,30,12,53,20,42,9,0,0,46,52,-0.418604651162791,0.552325581395349,0.914396887159534,1.68253968253968,0,0.107526881720428,0.58,0.60,0.00,0.23,0.37,0.00,0.01,0.30,0.12,0.53,0.20,0.42,0.09,0.00,0.00,0.46,0.52,20,0.20,1,0
8,9,113,17,765,485,46,22,0,0,0,0,36,0,40,38,20,42,34,0,0,52,24,-1.96899224806202,-1.48255813953488,-0.447470817120622,-0.0634920634920633,-1.98675496688742,-1.93548387096774,0.46,0.28,0.00,0.00,0.00,0.00,0.36,0.00,0.40,0.38,0.20,0.42,0.34,0.00,0.00,0.52,0.24,19,0.19,1,0
24,20,109,8,730,466,62,46,22,50,0,28,69,5,7,10,26,0,14,0,0,0,42,0.511627906976744,1.71511627906977,-1.22568093385214,-1.49206349206349,0.331125827814568,0.107526881720428,0.62,0.58,0.22,0.50,0.00,0.28,0.69,0.05,0.07,0.10,0.26,0.00,0.14,0.00,0.00,0.00,0.42,26,0.26,1,0
18,12,119,18,735,469,60,45,0,10,49,28,0,30,10,29,16,4,27,0,0,0,16,-0.418604651162791,-0.61046511627907,0.719844357976654,0.0952380952380955,0,-0.215053763440865,0.60,0.56,0.00,0.10,0.49,0.28,0.00,0.30,0.10,0.29,0.16,0.04,0.27,0.00,0.00,0.00,0.16,41,0.41,2,1
25,12,109,15,751,465,63,40,6,4,0,0,19,37,12,3,1,12,32,0,0,0,0,0.666666666666667,-0.61046511627907,-1.22568093385214,-0.380952380952381,-1.05960264900662,0.215053763440856,0.63,0.50,0.06,0.04,0.00,0.00,0.19,0.37,0.12,0.03,0.01,0.12,0.32,0.00,0.00,0.00,0.00,22,0.22,1,0
17,12,115,22,724,462,62,47,27,0,64,0,48,4,44,53,37,19,53,0,0,53,0,-0.573643410852713,-0.61046511627907,-0.0583657587548633,0.73015873015873,0.728476821192049,0.537634408602149,0.62,0.59,0.27,0.00,0.64,0.00,0.48,0.04,0.44,0.53,0.37,0.19,0.53,0.00,0.00,0.53,0.00,21,0.21,1,0
18,18,115,21,733,473,44,44,0,34,48,54,67,31,66,21,0,0,7,0,12,9,22,-0.418604651162791,1.13372093023256,-0.0583657587548633,0.571428571428572,0.132450331125825,-0.645161290322586,0.44,0.55,0.00,0.34,0.48,0.54,0.67,0.31,0.66,0.21,0.00,0.00,0.07,0.00,0.12,0.09,0.22,36,0.36,2,0
21,14,123,16,713,448,61,55,47,17,57,13,69,25,22,41,63,25,57,0,0,69,51,0.0465116279069769,-0.0290697674418604,1.49805447470817,-0.222222222222222,1.4569536423841,2.04301075268817,0.61,0.69,0.47,0.17,0.57,0.13,0.69,0.25,0.22,0.41,0.63,0.25,0.57,0.00,0.00,0.69,0.51,35,0.35,2,0
32,13,122,16,737,460,31,46,9,0,4,21,9,52,0,0,0,10,0,0,0,50,22,1.75193798449612,-0.319767441860465,1.30350194552529,-0.222222222222222,-0.132450331125831,0.752688172043014,0.31,0.58,0.09,0.00,0.04,0.21,0.09,0.52,0.00,0.00,0.00,0.10,0.00,0.00,0.00,0.50,0.22,26,0.26,1,0
16,17,116,24,709,468,52,45,10,24,6,15,48,0,43,36,27,47,0,0,58,0,19,-0.728682170542636,0.843023255813954,0.136186770428016,1.04761904761905,1.72185430463576,-0.107526881720428,0.52,0.56,0.10,0.24,0.06,0.15,0.48,0.00,0.43,0.36,0.27,0.47,0.00,0.00,0.58,0.00,0.19,24,0.24,1,0
18,19,124,28,703,441,62,66,69,56,69,69,61,67,56,69,69,68,69,69,0,64,62,-0.418604651162791,1.42441860465116,1.69260700389105,1.68253968253968,2.11920529801324,2.79569892473118,0.62,0.83,0.69,0.56,0.69,0.69,0.61,0.67,0.56,0.69,0.69,0.68,0.69,0.69,0.00,0.64,0.62,70,0.70,4,1
17,13,114,15,735,467,47,41,0,12,37,55,69,48,7,53,9,3,47,0,0,25,0,-0.573643410852713,-0.319767441860465,-0.252918287937743,-0.380952380952381,0,0,0.47,0.51,0.00,0.12,0.37,0.55,0.69,0.48,0.07,0.53,0.09,0.03,0.47,0.00,0.00,0.25,0.00,30,0.30,1,0
24,9,109,6,766,470,32,27,18,0,0,36,0,4,0,0,8,0,0,0,0,0,0,0.511627906976744,-1.48255813953488,-1.22568093385214,-1.80952380952381,-2.05298013245033,-0.322580645161293,0.32,0.34,0.18,0.00,0.00,0.36,0.00,0.04,0.00,0.00,0.08,0.00,0.00,0.00,0.00,0.00,0.00,14,0.14,0,0
19,9,114,18,735,480,37,34,0,0,13,39,58,13,4,0,21,15,14,0,0,5,23,-0.263565891472868,-1.48255813953488,-0.252918287937743,0.0952380952380955,0,-1.39784946236559,0.37,0.43,0.00,0.00,0.13,0.39,0.58,0.13,0.04,0.00,0.21,0.15,0.14,0.00,0.00,0.05,0.23,19,0.19,1,0
27,9,106,26,757,465,69,44,35,0,0,20,52,0,63,15,0,8,10,0,0,0,57,0.976744186046512,-1.48255813953488,-1.80933852140078,1.36507936507937,-1.45695364238411,0.215053763440856,0.69,0.55,0.35,0.00,0.00,0.20,0.52,0.00,0.63,0.15,0.00,0.08,0.10,0.00,0.00,0.00,0.57,26,0.26,1,0
23,9,109,12,726,462,53,41,38,0,34,49,50,15,0,24,22,30,15,0,0,0,28,0.356589147286822,-1.48255813953488,-1.22568093385214,-0.857142857142857,0.596026490066224,0.537634408602149,0.53,0.51,0.38,0.00,0.34,0.49,0.50,0.15,0.00,0.24,0.22,0.30,0.15,0.00,0.00,0.00,0.28,26,0.26,1,0
30,14,119,12,724,463,57,51,33,18,40,32,25,3,0,15,0,16,16,0,0,0,40,1.44186046511628,-0.0290697674418604,0.719844357976654,-0.857142857142857,0.728476821192049,0.430107526881721,0.57,0.64,0.33,0.18,0.40,0.32,0.25,0.03,0.00,0.15,0.00,0.16,0.16,0.00,0.00,0.00,0.40,28,0.28,1,0
18,15,107,18,735,476,58,39,0,44,0,10,30,32,2,0,14,33,0,0,0,13,23,-0.418604651162791,0.261627906976744,-1.6147859922179,0.0952380952380955,0,-0.967741935483869,0.58,0.49,0.00,0.44,0.00,0.10,0.30,0.32,0.02,0.00,0.14,0.33,0.00,0.00,0.00,0.13,0.23,20,0.20,1,0
26,14,109,11,727,476,26,35,0,23,22,54,69,32,30,34,0,3,26,0,0,0,53,0.821705426356589,-0.0290697674418604,-1.22568093385214,-1.01587301587302,0.529801324503312,-0.967741935483869,0.26,0.44,0.00,0.23,0.22,0.54,0.69,0.32,0.30,0.34,0.00,0.03,0.26,0.00,0.00,0.00,0.53,23,0.23,1,0
18,9,102,20,735,481,28,29,0,0,7,11,59,38,26,0,13,12,0,0,0,0,23,-0.418604651162791,-1.48255813953488,-2.5875486381323,0.412698412698413,0,-1.50537634408602,0.28,0.36,0.00,0.00,0.07,0.11,0.59,0.38,0.26,0.00,0.13,0.12,0.00,0.00,0.00,0.00,0.23,17,0.17,1,0
36,14,123,29,710,472,73,63,0,4,54,27,64,21,58,32,49,44,28,28,4,20,61,2.37209302325581,-0.0290697674418604,1.49805447470817,1.84126984126984,1.65562913907285,-0.537634408602149,0.73,0.79,0.00,0.04,0.54,0.27,0.64,0.21,0.58,0.32,0.49,0.44,0.28,0.28,0.04,0.20,0.61,39,0.39,2,0
30,18,117,20,735,464,63,53,48,47,8,12,3,7,17,24,18,31,10,0,0,14,38,1.44186046511628,1.13372093023256,0.330739299610895,0.412698412698413,0,0.322580645161293,0.63,0.66,0.48,0.47,0.08,0.12,0.03,0.07,0.17,0.24,0.18,0.31,0.10,0.00,0.00,0.14,0.38,46,0.46,2,1
32,10,116,14,724,469,46,47,11,0,23,38,45,0,11,6,0,13,1,0,0,39,66,1.75193798449612,-1.19186046511628,0.136186770428016,-0.539682539682539,0.728476821192049,-0.215053763440865,0.46,0.59,0.11,0.00,0.23,0.38,0.45,0.00,0.11,0.06,0.00,0.13,0.01,0.00,0.00,0.39,0.66,40,0.40,2,1
19,14,113,16,748,471,58,37,23,20,0,0,0,9,0,8,2,7,13,0,0,0,0,-0.263565891472868,-0.0290697674418604,-0.447470817120622,-0.222222222222222,-0.860927152317886,-0.430107526881721,0.58,0.46,0.23,0.20,0.00,0.00,0.00,0.09,0.00,0.08,0.02,0.07,0.13,0.00,0.00,0.00,0.00,13,0.13,0,0
30,17,114,13,735,471,31,45,0,24,12,44,39,40,13,65,2,23,69,0,0,42,69,1.44186046511628,0.843023255813954,-0.252918287937743,-0.698412698412698,0,-0.430107526881721,0.31,0.56,0.00,0.24,0.12,0.44,0.39,0.40,0.13,0.65,0.02,0.23,0.69,0.00,0.00,0.42,0.69,25,0.25,1,0
19,9,114,20,726,465,59,44,35,0,34,53,25,0,0,0,2,48,0,0,0,0,12,-0.263565891472868,-1.48255813953488,-0.252918287937743,0.412698412698413,0.596026490066224,0.215053763440856,0.59,0.55,0.35,0.00,0.34,0.53,0.25,0.00,0.00,0.00,0.02,0.48,0.00,0.00,0.00,0.00,0.12,35,0.35,2,0
21,10,119,12,732,464,27,34,43,0,7,0,21,43,0,2,0,0,14,0,0,6,0,0.0465116279069769,-1.19186046511628,0.719844357976654,-0.857142857142857,0.198675496688737,0.322580645161293,0.27,0.43,0.43,0.00,0.07,0.00,0.21,0.43,0.00,0.02,0.00,0.00,0.14,0.00,0.00,0.06,0.00,20,0.20,1,0
12,12,114,17,780,475,52,29,4,8,25,0,0,22,30,0,0,6,6,0,0,30,30,-1.34883720930233,-0.61046511627907,-0.252918287937743,-0.0634920634920633,-2.98013245033113,-0.860215053763442,0.52,0.36,0.04,0.08,0.25,0.00,0.00,0.22,0.30,0.00,0.00,0.06,0.06,0.00,0.00,0.30,0.30,17,0.17,1,0
12,11,116,11,777,480,18,20,9,12,46,4,43,0,3,11,0,58,69,0,0,38,10,-1.34883720930233,-0.901162790697674,0.136186770428016,-1.01587301587302,-2.78145695364238,-1.39784946236559,0.18,0.25,0.09,0.12,0.46,0.04,0.43,0.00,0.03,0.11,0.00,0.58,0.69,0.00,0.00,0.38,0.10,14,0.14,0,0
31,15,112,24,721,465,36,46,0,16,6,5,57,50,52,0,0,9,3,0,0,62,38,1.5968992248062,0.261627906976744,-0.642023346303501,1.04761904761905,0.927152317880793,0.215053763440856,0.36,0.58,0.00,0.16,0.06,0.05,0.57,0.50,0.52,0.00,0.00,0.09,0.03,0.00,0.00,0.62,0.38,15,0.15,0,0
11,11,115,28,741,478,40,29,0,0,10,0,1,0,16,24,8,35,69,14,0,9,0,-1.50387596899225,-0.901162790697674,-0.0583657587548633,1.68253968253968,-0.397350993377487,-1.18279569892473,0.40,0.36,0.00,0.00,0.10,0.00,0.01,0.00,0.16,0.24,0.08,0.35,0.69,0.14,0.00,0.09,0.00,8,0.08,0,0
26,15,114,8,735,482,21,31,8,24,34,0,0,0,0,0,11,3,5,0,0,0,0,0.821705426356589,0.261627906976744,-0.252918287937743,-1.49206349206349,0,-1.61290322580646,0.21,0.39,0.08,0.24,0.34,0.00,0.00,0.00,0.00,0.00,0.11,0.03,0.05,0.00,0.00,0.00,0.00,10,0.10,0,0
18,17,106,13,753,469,25,31,10,36,0,43,0,9,21,0,33,3,28,0,16,3,0,-0.418604651162791,0.843023255813954,-1.80933852140078,-0.698412698412698,-1.19205298013245,-0.215053763440865,0.25,0.39,0.10,0.36,0.00,0.43,0.00,0.09,0.21,0.00,0.33,0.03,0.28,0.00,0.16,0.03,0.00,13,0.13,0,0
24,12,111,19,742,478,40,39,0,0,0,41,43,16,39,34,42,56,39,0,0,48,31,0.511627906976744,-0.61046511627907,-0.836575875486381,0.253968253968254,-0.463576158940399,-1.18279569892473,0.40,0.49,0.00,0.00,0.00,0.41,0.43,0.16,0.39,0.34,0.42,0.56,0.39,0.00,0.00,0.48,0.31,23,0.23,1,0
32,15,117,22,735,445,34,50,52,13,53,47,0,16,35,43,50,47,42,0,36,31,61,1.75193798449612,0.261627906976744,0.330739299610895,0.73015873015873,0,2.36559139784946,0.34,0.63,0.52,0.13,0.53,0.47,0.00,0.16,0.35,0.43,0.50,0.47,0.42,0.00,0.36,0.31,0.61,28,0.28,1,0
22,16,112,18,730,477,63,47,0,22,39,59,34,34,31,0,8,0,0,0,0,38,17,0.201550387596899,0.552325581395349,-0.642023346303501,0.0952380952380955,0.331125827814568,-1.0752688172043,0.63,0.59,0.00,0.22,0.39,0.59,0.34,0.34,0.31,0.00,0.08,0.00,0.00,0.00,0.00,0.38,0.17,34,0.34,2,0
12,9,115,7,735,485,36,22,0,0,0,0,0,0,0,1,0,0,8,0,0,4,0,-1.34883720930233,-1.48255813953488,-0.0583657587548633,-1.65079365079365,0,-1.93548387096774,0.36,0.28,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.00,0.08,0.00,0.00,0.04,0.00,11,0.11,0,0
13,10,115,11,735,477,67,34,3,0,2,0,7,11,6,0,0,0,0,0,0,39,0,-1.1937984496124,-1.19186046511628,-0.0583657587548633,-1.01587301587302,0,-1.0752688172043,0.67,0.43,0.03,0.00,0.02,0.00,0.07,0.11,0.06,0.00,0.00,0.00,0.00,0.00,0.00,0.39,0.00,24,0.24,1,0
24,13,112,17,718,445,63,51,49,2,33,33,35,31,0,13,20,43,35,0,0,2,8,0.511627906976744,-0.319767441860465,-0.642023346303501,-0.0634920634920633,1.12582781456954,2.36559139784946,0.63,0.64,0.49,0.02,0.33,0.33,0.35,0.31,0.00,0.13,0.20,0.43,0.35,0.00,0.00,0.02,0.08,28,0.28,1,0
22,19,119,21,724,475,36,45,11,60,48,33,8,0,8,5,38,59,13,0,0,16,38,0.201550387596899,1.42441860465116,0.719844357976654,0.571428571428572,0.728476821192049,-0.860215053763442,0.36,0.56,0.11,0.60,0.48,0.33,0.08,0.00,0.08,0.05,0.38,0.59,0.13,0.00,0.00,0.16,0.38,36,0.36,2,0
40,11,117,18,744,473,35,44,0,0,25,34,1,7,0,3,0,50,0,0,0,0,31,2.9922480620155,-0.901162790697674,0.330739299610895,0.0952380952380955,-0.59602649006623,-0.645161290322586,0.35,0.55,0.00,0.00,0.25,0.34,0.01,0.07,0.00,0.03,0.00,0.50,0.00,0.00,0.00,0.00,0.31,22,0.22,1,0
22,15,118,11,735,473,54,41,0,25,9,0,0,37,0,0,0,0,0,0,0,1,0,0.201550387596899,0.261627906976744,0.525291828793775,-1.01587301587302,0,-0.645161290322586,0.54,0.51,0.00,0.25,0.09,0.00,0.00,0.37,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.00,19,0.19,1,0
20,11,109,17,753,475,41,33,0,0,30,23,0,30,0,34,29,9,60,0,0,9,7,-0.108527131782946,-0.901162790697674,-1.22568093385214,-0.0634920634920633,-1.19205298013245,-0.860215053763442,0.41,0.41,0.00,0.00,0.30,0.23,0.00,0.30,0.00,0.34,0.29,0.09,0.60,0.00,0.00,0.09,0.07,16,0.16,1,0
14,13,120,20,734,477,54,37,9,11,7,0,0,13,40,21,11,0,0,0,0,20,0,-1.03875968992248,-0.319767441860465,0.914396887159534,0.412698412698413,0.0662251655629125,-1.0752688172043,0.54,0.46,0.09,0.11,0.07,0.00,0.00,0.13,0.40,0.21,0.11,0.00,0.00,0.00,0.00,0.20,0.00,17,0.17,1,0
25,19,120,22,735,478,45,45,0,39,40,0,18,10,68,0,32,0,0,0,0,45,28,0.666666666666667,1.42441860465116,0.914396887159534,0.73015873015873,0,-1.18279569892473,0.45,0.56,0.00,0.39,0.40,0.00,0.18,0.10,0.68,0.00,0.32,0.00,0.00,0.00,0.00,0.45,0.28,14,0.14,0,0
11,11,121,17,724,476,43,34,0,0,33,0,34,23,47,0,58,25,12,0,0,19,19,-1.50387596899225,-0.901162790697674,1.10894941634241,-0.0634920634920633,0.728476821192049,-0.967741935483869,0.43,0.43,0.00,0.00,0.33,0.00,0.34,0.23,0.47,0.00,0.58,0.25,0.12,0.00,0.00,0.19,0.19,13,0.13,0,0
25,13,114,21,735,458,59,50,42,14,69,19,24,0,51,22,7,28,16,0,0,58,69,0.666666666666667,-0.319767441860465,-0.252918287937743,0.571428571428572,0,0.967741935483869,0.59,0.63,0.42,0.14,0.69,0.19,0.24,0.00,0.51,0.22,0.07,0.28,0.16,0.00,0.00,0.58,0.69,19,0.19,1,0
18,15,106,17,753,474,51,34,1,31,0,0,23,3,57,0,0,0,48,0,0,0,0,-0.418604651162791,0.261627906976744,-1.80933852140078,-0.0634920634920633,-1.19205298013245,-0.752688172043014,0.51,0.43,0.01,0.31,0.00,0.00,0.23,0.03,0.57,0.00,0.00,0.00,0.48,0.00,0.00,0.00,0.00,10,0.10,0,0
16,20,122,11,714,478,60,50,0,47,49,66,69,0,6,35,22,0,56,0,0,23,58,-0.728682170542636,1.71511627906977,1.30350194552529,-1.01587301587302,1.39072847682119,-1.18279569892473,0.60,0.63,0.00,0.47,0.49,0.66,0.69,0.00,0.06,0.35,0.22,0.00,0.56,0.00,0.00,0.23,0.58,37,0.37,2,0
23,19,127,26,723,464,41,54,34,68,56,52,7,29,0,21,9,66,22,0,0,25,31,0.356589147286822,1.42441860465116,2.27626459143969,1.36507936507937,0.794701986754962,0.322580645161293,0.41,0.68,0.34,0.68,0.56,0.52,0.07,0.29,0.00,0.21,0.09,0.66,0.22,0.00,0.00,0.25,0.31,65,0.65,3,1
