Sole,Bench,BrdJ,PosSpec,Agil,Dash,Devl,RawGrd,Run_Defense,Man_to_Man_Defense,Zone_Defense,Bump_and_Run_Defense,Play_Diagnosis,Punishing_Hitter,Intercepting,Punt_Returns,Kick_Returns,Endurance,Special_Teams,SoleZ,BenchZ,BrdJZ,PosSpecZ,AgilZ,DashZ,DevlZ,RawGrdZ,Run_DefenseZ,Man_to_Man_DefenseZ,Zone_DefenseZ,Bump_and_Run_DefenseZ,Play_DiagnosisZ,Punishing_HitterZ,InterceptingZ,Punt_ReturnsZ,Kick_ReturnsZ,EnduranceZ,Special_TeamsZ,PeakCur,PeakCurZ,Ability,Draftable
31,12,108,15,702,460,25,35,28,13,0,58,45,0,0,0,0,26,53,1.27536231884058,0.4296875,0.183908045977011,-2.12314225053079,1.19402985074627,-0.632911392405061,0.25,0.44,0.28,0.13,0.00,0.58,0.45,0.00,0.00,0.00,0.00,0.26,0.53,14,0.14,0,0
10,11,106,39,733,456,36,35,19,28,22,26,0,17,28,0,0,0,5,-1.76811594202899,0.0390624999999999,-0.275862068965518,0.424628450106157,-0.348258706467663,-0.12658227848101,0.36,0.44,0.19,0.28,0.22,0.26,0.00,0.17,0.28,0.00,0.00,0.00,0.05,12,0.12,0,0
15,13,106,52,704,449,53,56,66,47,50,34,30,45,67,0,0,29,1,-1.04347826086956,0.8203125,-0.275862068965518,1.80467091295117,1.09452736318408,0.759493670886071,0.53,0.70,0.66,0.47,0.50,0.34,0.30,0.45,0.67,0.00,0.00,0.29,0.01,40,0.40,2,1
29,12,109,30,718,461,48,39,44,8,14,20,54,25,0,18,0,7,20,0.985507246376812,0.4296875,0.413793103448275,-0.530785562632696,0.398009950248757,-0.759493670886082,0.48,0.49,0.44,0.08,0.14,0.20,0.54,0.25,0.00,0.18,0.00,0.07,0.20,17,0.17,1,0
18,7,106,39,692,451,31,38,57,35,49,0,43,8,0,0,0,25,41,-0.608695652173913,-1.5234375,-0.275862068965518,0.424628450106157,1.69154228855721,0.506329113924051,0.31,0.48,0.57,0.35,0.49,0.00,0.43,0.08,0.00,0.00,0.00,0.25,0.41,9,0.09,0,0
19,9,108,32,720,466,62,37,31,0,25,0,42,44,0,0,0,40,7,-0.463768115942029,-0.7421875,0.183908045977011,-0.318471337579618,0.298507462686565,-1.39240506329114,0.62,0.46,0.31,0.00,0.25,0.00,0.42,0.44,0.00,0.00,0.00,0.40,0.07,16,0.16,1,0
19,12,104,20,718,452,36,36,30,15,16,4,23,65,0,0,0,43,23,-0.463768115942029,0.4296875,-0.735632183908047,-1.59235668789809,0.398009950248757,0.379746835443041,0.36,0.45,0.30,0.15,0.16,0.04,0.23,0.65,0.00,0.00,0.00,0.43,0.23,15,0.15,0,0
19,9,106,12,760,471,46,20,0,0,7,8,10,3,0,0,0,1,10,-0.463768115942029,-0.7421875,-0.275862068965518,-2.4416135881104,-1.69154228855721,-2.0253164556962,0.46,0.25,0.00,0.00,0.07,0.08,0.10,0.03,0.00,0.00,0.00,0.01,0.10,6,0.06,0,0
14,10,106,26,760,458,36,25,0,10,15,22,0,0,0,0,0,9,0,-1.18840579710145,-0.3515625,-0.275862068965518,-0.955414012738854,-1.69154228855721,-0.379746835443041,0.36,0.31,0.00,0.10,0.15,0.22,0.00,0.00,0.00,0.00,0.00,0.09,0.00,11,0.11,0,0
17,10,108,39,718,451,41,39,22,50,10,0,19,33,15,0,0,42,0,-0.753623188405797,-0.3515625,0.183908045977011,0.424628450106157,0.398009950248757,0.506329113924051,0.41,0.49,0.22,0.50,0.10,0.00,0.19,0.33,0.15,0.00,0.00,0.42,0.00,16,0.16,1,0
29,10,108,40,694,461,34,37,39,0,12,0,11,36,7,0,0,7,0,0.985507246376812,-0.3515625,0.183908045977011,0.530785562632696,1.59203980099502,-0.759493670886082,0.34,0.46,0.39,0.00,0.12,0.00,0.11,0.36,0.07,0.00,0.00,0.07,0.00,7,0.07,0,0
26,7,107,37,713,451,34,34,19,14,4,0,6,15,10,0,0,6,12,0.55072463768116,-1.5234375,-0.0459770114942535,0.212314225053079,0.646766169154228,0.506329113924051,0.34,0.43,0.19,0.14,0.04,0.00,0.06,0.15,0.10,0.00,0.00,0.06,0.12,9,0.09,0,0
27,9,103,29,723,455,35,34,21,19,0,38,36,0,33,0,0,7,16,0.695652173913044,-0.7421875,-0.965517241379311,-0.636942675159236,0.14925373134328,0,0.35,0.43,0.21,0.19,0.00,0.38,0.36,0.00,0.33,0.00,0.00,0.07,0.16,10,0.10,0,0
28,10,118,45,718,454,51,47,37,34,44,29,25,0,35,50,0,0,12,0.840579710144928,-0.3515625,2.48275862068965,1.06157112526539,0.398009950248757,0.12658227848101,0.51,0.59,0.37,0.34,0.44,0.29,0.25,0.00,0.35,0.50,0.00,0.00,0.12,25,0.25,1,0
17,11,106,21,715,463,62,37,27,7,5,12,8,28,2,0,0,23,0,-0.753623188405797,0.0390624999999999,-0.275862068965518,-1.48619957537155,0.547263681592037,-1.0126582278481,0.62,0.46,0.27,0.07,0.05,0.12,0.08,0.28,0.02,0.00,0.00,0.23,0.00,14,0.14,0,0
21,6,107,39,724,457,25,30,21,15,34,0,2,9,41,0,0,67,25,-0.173913043478261,-1.9140625,-0.0459770114942535,0.424628450106157,0.0995024875621869,-0.253164556962031,0.25,0.38,0.21,0.15,0.34,0.00,0.02,0.09,0.41,0.00,0.00,0.67,0.25,9,0.09,0,0
19,8,104,17,741,467,60,27,10,0,10,0,13,25,0,0,0,0,0,-0.463768115942029,-1.1328125,-0.735632183908047,-1.91082802547771,-0.74626865671642,-1.51898734177215,0.60,0.34,0.10,0.00,0.10,0.00,0.13,0.25,0.00,0.00,0.00,0.00,0.00,10,0.10,0,0
24,9,111,46,734,447,27,37,0,8,35,0,41,13,32,0,1,11,39,0.260869565217391,-0.7421875,0.873563218390804,1.16772823779193,-0.398009950248757,1.0126582278481,0.27,0.46,0.00,0.08,0.35,0.00,0.41,0.13,0.32,0.00,0.01,0.11,0.39,9,0.09,0,0
35,7,110,17,721,452,33,32,22,42,0,18,65,0,5,0,0,44,57,1.85507246376812,-1.5234375,0.64367816091954,-1.91082802547771,0.248756218905472,0.379746835443041,0.33,0.40,0.22,0.42,0.00,0.18,0.65,0.00,0.05,0.00,0.00,0.44,0.57,10,0.10,0,0
30,12,108,45,720,449,31,48,37,35,51,21,21,51,52,0,0,58,59,1.1304347826087,0.4296875,0.183908045977011,1.06157112526539,0.298507462686565,0.759493670886071,0.31,0.60,0.37,0.35,0.51,0.21,0.21,0.51,0.52,0.00,0.00,0.58,0.59,27,0.27,1,0
29,10,107,40,728,460,51,37,3,0,15,0,20,21,30,0,0,17,0,0.985507246376812,-0.3515625,-0.0459770114942535,0.530785562632696,-0.0995024875621914,-0.632911392405061,0.51,0.46,0.03,0.00,0.15,0.00,0.20,0.21,0.30,0.00,0.00,0.17,0.00,8,0.08,0,0
29,10,121,44,756,447,31,38,0,28,17,4,29,29,56,40,15,53,0,0.985507246376812,-0.3515625,3.17241379310345,0.955414012738854,-1.49253731343283,1.0126582278481,0.31,0.48,0.00,0.28,0.17,0.04,0.29,0.29,0.56,0.40,0.15,0.53,0.00,13,0.13,0,0
16,12,105,18,744,463,18,21,3,7,0,13,39,29,0,0,0,38,44,-0.898550724637681,0.4296875,-0.505747126436782,-1.80467091295117,-0.895522388059704,-1.0126582278481,0.18,0.26,0.03,0.07,0.00,0.13,0.39,0.29,0.00,0.00,0.00,0.38,0.44,10,0.10,0,0
12,10,115,40,760,456,36,29,0,14,3,0,0,22,16,25,0,8,12,-1.47826086956522,-0.3515625,1.79310344827586,0.530785562632696,-1.69154228855721,-0.12658227848101,0.36,0.36,0.00,0.14,0.03,0.00,0.00,0.22,0.16,0.25,0.00,0.08,0.12,10,0.10,0,0
32,14,117,33,724,453,39,42,0,15,0,27,24,42,30,47,0,63,0,1.42028985507246,1.2109375,2.25287356321839,-0.212314225053079,0.0995024875621869,0.25316455696202,0.39,0.53,0.00,0.15,0.00,0.27,0.24,0.42,0.30,0.47,0.00,0.63,0.00,15,0.15,0,0
25,11,105,40,706,452,64,47,27,16,21,11,53,12,15,0,0,44,35,0.405797101449275,0.0390624999999999,-0.505747126436782,0.530785562632696,0.995024875621891,0.379746835443041,0.64,0.59,0.27,0.16,0.21,0.11,0.53,0.12,0.15,0.00,0.00,0.44,0.35,26,0.26,1,0
12,10,108,20,703,472,51,29,42,0,0,13,0,14,19,0,0,0,0,-1.47826086956522,-0.3515625,0.183908045977011,-1.59235668789809,1.14427860696517,-2.15189873417721,0.51,0.36,0.42,0.00,0.00,0.13,0.00,0.14,0.19,0.00,0.00,0.00,0.00,9,0.09,0,0
24,7,104,39,760,448,30,31,0,45,0,0,12,0,36,0,0,0,0,0.260869565217391,-1.5234375,-0.735632183908047,0.424628450106157,-1.69154228855721,0.886075949367081,0.30,0.39,0.00,0.45,0.00,0.00,0.12,0.00,0.36,0.00,0.00,0.00,0.00,11,0.11,0,0
19,14,104,35,703,462,46,42,47,2,27,35,0,39,11,0,0,19,23,-0.463768115942029,1.2109375,-0.735632183908047,0,1.14427860696517,-0.886075949367092,0.46,0.53,0.47,0.02,0.27,0.35,0.00,0.39,0.11,0.00,0.00,0.19,0.23,25,0.25,1,0
17,8,105,39,739,451,45,36,0,39,17,0,27,13,40,0,0,1,25,-0.753623188405797,-1.1328125,-0.505747126436782,0.424628450106157,-0.646766169154228,0.506329113924051,0.45,0.45,0.00,0.39,0.17,0.00,0.27,0.13,0.40,0.00,0.00,0.01,0.25,13,0.13,0,0
24,7,103,48,705,463,48,38,34,0,42,0,20,4,51,0,0,3,64,0.260869565217391,-1.5234375,-0.965517241379311,1.38004246284501,1.04477611940298,-1.0126582278481,0.48,0.48,0.34,0.00,0.42,0.00,0.20,0.04,0.51,0.00,0.00,0.03,0.64,11,0.11,0,0
42,14,106,46,721,447,47,52,26,37,47,21,32,40,33,0,0,0,19,2.8695652173913,1.2109375,-0.275862068965518,1.16772823779193,0.248756218905472,1.0126582278481,0.47,0.65,0.26,0.37,0.47,0.21,0.32,0.40,0.33,0.00,0.00,0.00,0.19,36,0.36,2,0
15,11,105,31,747,464,57,35,9,5,10,30,30,10,21,0,0,0,38,-1.04347826086956,0.0390624999999999,-0.505747126436782,-0.424628450106157,-1.04477611940298,-1.13924050632911,0.57,0.44,0.09,0.05,0.10,0.30,0.30,0.10,0.21,0.00,0.00,0.00,0.38,12,0.12,0,0
19,6,105,31,714,452,37,33,38,20,24,0,44,0,0,0,0,0,40,-0.463768115942029,-1.9140625,-0.505747126436782,-0.424628450106157,0.597014925373135,0.379746835443041,0.37,0.41,0.38,0.20,0.24,0.00,0.44,0.00,0.00,0.00,0.00,0.00,0.40,10,0.10,0,0
26,15,106,53,695,448,39,59,55,46,48,53,69,48,68,0,0,33,68,0.55072463768116,1.6015625,-0.275862068965518,1.91082802547771,1.54228855721393,0.886075949367081,0.39,0.74,0.55,0.46,0.48,0.53,0.69,0.48,0.68,0.00,0.00,0.33,0.68,67,0.67,3,1
19,10,105,37,719,452,45,38,28,11,29,8,20,8,24,0,0,0,0,-0.463768115942029,-0.3515625,-0.505747126436782,0.212314225053079,0.348258706467659,0.379746835443041,0.45,0.48,0.28,0.11,0.29,0.08,0.20,0.08,0.24,0.00,0.00,0.00,0.00,16,0.16,1,0
18,10,102,41,720,452,52,41,25,4,38,0,18,7,22,0,0,35,3,-0.608695652173913,-0.3515625,-1.19540229885058,0.636942675159236,0.298507462686565,0.379746835443041,0.52,0.51,0.25,0.04,0.38,0.00,0.18,0.07,0.22,0.00,0.00,0.35,0.03,18,0.18,1,0
19,12,104,40,704,460,20,38,52,12,30,26,24,27,44,0,0,30,0,-0.463768115942029,0.4296875,-0.735632183908047,0.530785562632696,1.09452736318408,-0.632911392405061,0.20,0.48,0.52,0.12,0.30,0.26,0.24,0.27,0.44,0.00,0.00,0.30,0.00,11,0.11,0,0
28,11,104,34,720,460,29,34,17,0,28,25,52,11,0,0,0,30,0,0.840579710144928,0.0390624999999999,-0.735632183908047,-0.106157112526539,0.298507462686565,-0.632911392405061,0.29,0.43,0.17,0.00,0.28,0.25,0.52,0.11,0.00,0.00,0.00,0.30,0.00,12,0.12,0,0
25,13,107,29,711,469,45,38,33,0,6,56,42,0,5,0,0,15,0,0.405797101449275,0.8203125,-0.0459770114942535,-0.636942675159236,0.746268656716415,-1.77215189873418,0.45,0.48,0.33,0.00,0.06,0.56,0.42,0.00,0.05,0.00,0.00,0.15,0.00,18,0.18,1,0
25,6,103,25,729,459,35,26,20,7,3,0,32,0,0,0,0,25,17,0.405797101449275,-1.9140625,-0.965517241379311,-1.06157112526539,-0.149253731343285,-0.506329113924051,0.35,0.33,0.20,0.07,0.03,0.00,0.32,0.00,0.00,0.00,0.00,0.25,0.17,6,0.06,0,0
31,13,104,48,721,448,45,45,8,2,38,23,1,0,4,0,0,9,45,1.27536231884058,0.8203125,-0.735632183908047,1.38004246284501,0.248756218905472,0.886075949367081,0.45,0.56,0.08,0.02,0.38,0.23,0.01,0.00,0.04,0.00,0.00,0.09,0.45,40,0.40,2,1
20,12,115,37,720,465,51,42,30,11,46,44,0,30,48,32,33,20,29,-0.318840579710145,0.4296875,1.79310344827586,0.212314225053079,0.298507462686565,-1.26582278481013,0.51,0.53,0.30,0.11,0.46,0.44,0.00,0.30,0.48,0.32,0.33,0.20,0.29,29,0.29,1,0
26,12,107,21,760,452,44,33,0,25,3,28,5,0,0,0,0,3,3,0.55072463768116,0.4296875,-0.0459770114942535,-1.48619957537155,-1.69154228855721,0.379746835443041,0.44,0.41,0.00,0.25,0.03,0.28,0.05,0.00,0.00,0.00,0.00,0.03,0.03,14,0.14,0,0
29,13,104,40,738,452,55,47,16,19,32,54,15,9,33,0,0,44,55,0.985507246376812,0.8203125,-0.735632183908047,0.530785562632696,-0.597014925373135,0.379746835443041,0.55,0.59,0.16,0.19,0.32,0.54,0.15,0.09,0.33,0.00,0.00,0.44,0.55,28,0.28,1,0
19,12,108,31,756,451,61,39,0,21,31,18,23,18,0,0,27,20,0,-0.463768115942029,0.4296875,0.183908045977011,-0.424628450106157,-1.49253731343283,0.506329113924051,0.61,0.49,0.00,0.21,0.31,0.18,0.23,0.18,0.00,0.00,0.27,0.20,0.00,19,0.19,1,0
27,13,106,40,720,466,47,42,26,0,0,60,23,0,56,0,0,33,42,0.695652173913044,0.8203125,-0.275862068965518,0.530785562632696,0.298507462686565,-1.39240506329114,0.47,0.53,0.26,0.00,0.00,0.60,0.23,0.00,0.56,0.00,0.00,0.33,0.42,19,0.19,1,0
28,13,106,38,722,453,29,42,36,25,25,48,38,35,38,0,0,44,47,0.840579710144928,0.8203125,-0.275862068965518,0.318471337579618,0.199004975124378,0.25316455696202,0.29,0.53,0.36,0.25,0.25,0.48,0.38,0.35,0.38,0.00,0.00,0.44,0.47,22,0.22,1,0
19,11,107,28,752,465,41,28,0,8,0,18,28,8,10,0,2,10,7,-0.463768115942029,0.0390624999999999,-0.0459770114942535,-0.743099787685775,-1.29353233830846,-1.26582278481013,0.41,0.35,0.00,0.08,0.00,0.18,0.28,0.08,0.10,0.00,0.02,0.10,0.07,9,0.09,0,0
35,11,107,30,715,452,55,45,31,41,3,31,62,10,47,0,0,30,31,1.85507246376812,0.0390624999999999,-0.0459770114942535,-0.530785562632696,0.547263681592037,0.379746835443041,0.55,0.56,0.31,0.41,0.03,0.31,0.62,0.10,0.47,0.00,0.00,0.30,0.31,29,0.29,1,0
29,13,104,45,695,446,42,55,59,51,30,27,22,40,34,0,0,40,31,0.985507246376812,0.8203125,-0.735632183908047,1.06157112526539,1.54228855721393,1.13924050632911,0.42,0.69,0.59,0.51,0.30,0.27,0.22,0.40,0.34,0.00,0.00,0.40,0.31,33,0.33,2,0
20,19,107,27,705,452,60,53,47,20,4,52,31,52,11,0,0,17,21,-0.318840579710145,3.1640625,-0.0459770114942535,-0.849256900212314,1.04477611940298,0.379746835443041,0.60,0.66,0.47,0.20,0.04,0.52,0.31,0.52,0.11,0.00,0.00,0.17,0.21,49,0.49,2,1
19,10,108,38,743,452,38,33,0,12,0,0,31,22,22,0,0,24,31,-0.463768115942029,-0.3515625,0.183908045977011,0.318471337579618,-0.845771144278607,0.379746835443041,0.38,0.41,0.00,0.12,0.00,0.00,0.31,0.22,0.22,0.00,0.00,0.24,0.31,13,0.13,0,0
24,14,106,37,720,452,52,53,43,37,47,68,47,68,37,0,0,68,68,0.260869565217391,1.2109375,-0.275862068965518,0.212314225053079,0.298507462686565,0.379746835443041,0.52,0.66,0.43,0.37,0.47,0.68,0.47,0.68,0.37,0.00,0.00,0.68,0.68,48,0.48,2,1
30,15,110,27,720,462,35,37,9,0,10,33,19,41,0,0,0,23,33,1.1304347826087,1.6015625,0.64367816091954,-0.849256900212314,0.298507462686565,-0.886075949367092,0.35,0.46,0.09,0.00,0.10,0.33,0.19,0.41,0.00,0.00,0.00,0.23,0.33,11,0.11,0,0
19,12,102,37,702,455,53,44,41,0,32,7,0,53,22,0,0,11,2,-0.463768115942029,0.4296875,-1.19540229885058,0.212314225053079,1.19402985074627,0,0.53,0.55,0.41,0.00,0.32,0.07,0.00,0.53,0.22,0.00,0.00,0.11,0.02,29,0.29,1,0
15,10,103,42,710,455,26,36,20,12,30,10,17,28,27,0,0,28,31,-1.04347826086956,-0.3515625,-0.965517241379311,0.743099787685775,0.796019900497513,0,0.26,0.45,0.20,0.12,0.30,0.10,0.17,0.28,0.27,0.00,0.00,0.28,0.31,10,0.10,0,0
29,14,102,27,739,459,54,41,0,5,33,62,33,37,0,0,0,16,14,0.985507246376812,1.2109375,-1.19540229885058,-0.849256900212314,-0.646766169154228,-0.506329113924051,0.54,0.51,0.00,0.05,0.33,0.62,0.33,0.37,0.00,0.00,0.00,0.16,0.14,23,0.23,1,0
24,9,104,40,717,462,61,37,31,8,16,0,0,0,1,0,0,0,0,0.260869565217391,-0.7421875,-0.735632183908047,0.530785562632696,0.44776119402985,-0.886075949367092,0.61,0.46,0.31,0.08,0.16,0.00,0.00,0.00,0.01,0.00,0.00,0.00,0.00,15,0.15,0,0
19,13,118,33,725,452,52,42,3,16,8,17,0,24,0,0,65,0,0,-0.463768115942029,0.8203125,2.48275862068965,-0.212314225053079,0.0497512437810935,0.379746835443041,0.52,0.53,0.03,0.16,0.08,0.17,0.00,0.24,0.00,0.00,0.65,0.00,0.00,12,0.12,0,0
20,12,104,42,720,452,31,42,14,8,58,45,47,15,29,0,0,37,68,-0.318840579710145,0.4296875,-0.735632183908047,0.743099787685775,0.298507462686565,0.379746835443041,0.31,0.53,0.14,0.08,0.58,0.45,0.47,0.15,0.29,0.00,0.00,0.37,0.68,42,0.42,2,1
20,10,104,37,749,457,57,35,8,0,7,8,1,3,25,0,0,21,8,-0.318840579710145,-0.3515625,-0.735632183908047,0.212314225053079,-1.14427860696518,-0.253164556962031,0.57,0.44,0.08,0.00,0.07,0.08,0.01,0.03,0.25,0.00,0.00,0.21,0.08,15,0.15,0,0
39,11,110,45,720,448,55,46,17,25,4,0,39,33,23,0,0,0,0,2.43478260869565,0.0390624999999999,0.64367816091954,1.06157112526539,0.298507462686565,0.886075949367081,0.55,0.58,0.17,0.25,0.04,0.00,0.39,0.33,0.23,0.00,0.00,0.00,0.00,19,0.19,1,0
19,15,103,48,702,449,49,58,37,46,51,65,44,38,59,0,0,48,59,-0.463768115942029,1.6015625,-0.965517241379311,1.38004246284501,1.19402985074627,0.759493670886071,0.49,0.73,0.37,0.46,0.51,0.65,0.44,0.38,0.59,0.00,0.00,0.48,0.59,48,0.48,2,1
28,13,107,46,738,442,49,53,9,56,63,29,64,46,4,0,0,54,40,0.840579710144928,0.8203125,-0.0459770114942535,1.16772823779193,-0.597014925373135,1.64556962025316,0.49,0.66,0.09,0.56,0.63,0.29,0.64,0.46,0.04,0.00,0.00,0.54,0.40,55,0.55,3,1
31,14,107,43,720,446,64,57,36,31,55,32,47,59,10,0,21,46,41,1.27536231884058,1.2109375,-0.0459770114942535,0.849256900212314,0.298507462686565,1.13924050632911,0.64,0.71,0.36,0.31,0.55,0.32,0.47,0.59,0.10,0.00,0.21,0.46,0.41,38,0.38,2,0
24,9,108,33,708,452,41,38,44,26,4,2,0,0,34,0,0,17,6,0.260869565217391,-0.7421875,0.183908045977011,-0.212314225053079,0.8955223880597,0.379746835443041,0.41,0.48,0.44,0.26,0.04,0.02,0.00,0.00,0.34,0.00,0.00,0.17,0.06,15,0.15,0,0
22,14,107,44,742,452,61,47,7,10,32,50,7,38,19,0,0,0,17,-0.0289855072463767,1.2109375,-0.0459770114942535,0.955414012738854,-0.796019900497513,0.379746835443041,0.61,0.59,0.07,0.10,0.32,0.50,0.07,0.38,0.19,0.00,0.00,0.00,0.17,32,0.32,2,0
36,14,108,27,718,452,40,44,17,44,14,51,51,0,0,0,0,12,20,2,1.2109375,0.183908045977011,-0.849256900212314,0.398009950248757,0.379746835443041,0.40,0.55,0.17,0.44,0.14,0.51,0.51,0.00,0.00,0.00,0.00,0.12,0.20,40,0.40,2,1
27,12,105,22,760,472,20,19,0,0,1,29,4,21,2,0,0,23,13,0.695652173913044,0.4296875,-0.505747126436782,-1.38004246284501,-1.69154228855721,-2.15189873417721,0.20,0.24,0.00,0.00,0.01,0.29,0.04,0.21,0.02,0.00,0.00,0.23,0.13,8,0.08,0,0
16,14,114,37,742,447,43,47,17,57,28,68,37,32,37,49,0,22,0,-0.898550724637681,1.2109375,1.5632183908046,0.212314225053079,-0.796019900497513,1.0126582278481,0.43,0.59,0.17,0.57,0.28,0.68,0.37,0.32,0.37,0.49,0.00,0.22,0.00,24,0.24,1,0
17,10,118,25,728,454,62,42,31,31,20,19,30,24,0,0,40,32,22,-0.753623188405797,-0.3515625,2.48275862068965,-1.06157112526539,-0.0995024875621914,0.12658227848101,0.62,0.53,0.31,0.31,0.20,0.19,0.30,0.24,0.00,0.00,0.40,0.32,0.22,16,0.16,1,0
19,10,104,34,733,451,28,36,21,54,16,13,34,9,61,0,0,45,39,-0.463768115942029,-0.3515625,-0.735632183908047,-0.106157112526539,-0.348258706467663,0.506329113924051,0.28,0.45,0.21,0.54,0.16,0.13,0.34,0.09,0.61,0.00,0.00,0.45,0.39,12,0.12,0,0
32,9,107,40,704,457,59,45,54,3,45,18,21,0,13,0,0,22,31,1.42028985507246,-0.7421875,-0.0459770114942535,0.530785562632696,1.09452736318408,-0.253164556962031,0.59,0.56,0.54,0.03,0.45,0.18,0.21,0.00,0.13,0.00,0.00,0.22,0.31,19,0.19,1,0
33,10,106,35,711,450,26,41,40,47,40,0,45,37,47,0,0,44,34,1.56521739130435,-0.3515625,-0.275862068965518,0,0.746268656716415,0.632911392405061,0.26,0.51,0.40,0.47,0.40,0.00,0.45,0.37,0.47,0.00,0.00,0.44,0.34,12,0.12,0,0
16,12,107,15,760,463,59,30,0,9,0,24,0,0,0,0,0,56,16,-0.898550724637681,0.4296875,-0.0459770114942535,-2.12314225053079,-1.69154228855721,-1.0126582278481,0.59,0.38,0.00,0.09,0.00,0.24,0.00,0.00,0.00,0.00,0.00,0.56,0.16,17,0.17,1,0
16,12,107,25,714,456,63,43,36,44,0,29,0,2,27,0,0,8,7,-0.898550724637681,0.4296875,-0.0459770114942535,-1.06157112526539,0.597014925373135,-0.12658227848101,0.63,0.54,0.36,0.44,0.00,0.29,0.00,0.02,0.27,0.00,0.00,0.08,0.07,18,0.18,1,0
22,11,109,28,722,452,37,37,7,55,0,41,13,34,42,0,0,0,0,-0.0289855072463767,0.0390624999999999,0.413793103448275,-0.743099787685775,0.199004975124378,0.379746835443041,0.37,0.46,0.07,0.55,0.00,0.41,0.13,0.34,0.42,0.00,0.00,0.00,0.00,10,0.10,0,0
25,6,106,22,720,456,58,34,25,7,0,0,18,7,10,0,0,56,12,0.405797101449275,-1.9140625,-0.275862068965518,-1.38004246284501,0.298507462686565,-0.12658227848101,0.58,0.43,0.25,0.07,0.00,0.00,0.18,0.07,0.10,0.00,0.00,0.56,0.12,14,0.14,0,0
13,10,108,28,721,459,63,36,6,11,0,5,10,12,20,0,0,39,32,-1.33333333333333,-0.3515625,0.183908045977011,-0.743099787685775,0.248756218905472,-0.506329113924051,0.63,0.45,0.06,0.11,0.00,0.05,0.10,0.12,0.20,0.00,0.00,0.39,0.32,16,0.16,1,0
13,12,107,46,720,448,48,45,17,29,28,11,17,12,35,0,0,2,15,-1.33333333333333,0.4296875,-0.0459770114942535,1.16772823779193,0.298507462686565,0.886075949367081,0.48,0.56,0.17,0.29,0.28,0.11,0.17,0.12,0.35,0.00,0.00,0.02,0.15,51,0.51,3,1
28,11,108,22,706,455,48,40,41,28,0,19,53,0,12,0,0,21,16,0.840579710144928,0.0390624999999999,0.183908045977011,-1.38004246284501,0.995024875621891,0,0.48,0.50,0.41,0.28,0.00,0.19,0.53,0.00,0.12,0.00,0.00,0.21,0.16,18,0.18,1,0
12,6,103,40,760,452,36,28,0,31,22,0,0,4,25,0,0,49,13,-1.47826086956522,-1.9140625,-0.965517241379311,0.530785562632696,-1.69154228855721,0.379746835443041,0.36,0.35,0.00,0.31,0.22,0.00,0.00,0.04,0.25,0.00,0.00,0.49,0.13,10,0.10,0,0
19,14,108,54,720,455,36,45,2,0,43,41,6,15,49,0,0,29,40,-0.463768115942029,1.2109375,0.183908045977011,2.01698513800425,0.298507462686565,0,0.36,0.56,0.02,0.00,0.43,0.41,0.06,0.15,0.49,0.00,0.00,0.29,0.40,28,0.28,1,0
19,13,110,47,702,447,41,51,39,28,38,40,5,9,28,0,0,0,23,-0.463768115942029,0.8203125,0.64367816091954,1.27388535031847,1.19402985074627,1.0126582278481,0.41,0.64,0.39,0.28,0.38,0.40,0.05,0.09,0.28,0.00,0.00,0.00,0.23,35,0.35,2,0
19,13,107,40,760,457,20,32,0,0,54,26,12,51,16,0,0,0,30,-0.463768115942029,0.8203125,-0.0459770114942535,0.530785562632696,-1.69154228855721,-0.253164556962031,0.20,0.40,0.00,0.00,0.54,0.26,0.12,0.51,0.16,0.00,0.00,0.00,0.30,11,0.11,0,0
23,13,105,38,735,461,20,33,18,0,11,22,58,30,26,0,0,40,46,0.115942028985507,0.8203125,-0.505747126436782,0.318471337579618,-0.44776119402985,-0.759493670886082,0.20,0.41,0.18,0.00,0.11,0.22,0.58,0.30,0.26,0.00,0.00,0.40,0.46,11,0.11,0,0
19,12,106,39,738,457,44,35,5,1,15,22,29,25,6,10,0,1,0,-0.463768115942029,0.4296875,-0.275862068965518,0.424628450106157,-0.597014925373135,-0.253164556962031,0.44,0.44,0.05,0.01,0.15,0.22,0.29,0.25,0.06,0.10,0.00,0.01,0.00,16,0.16,1,0
19,11,115,41,742,448,32,39,1,21,39,28,22,33,8,14,22,56,0,-0.463768115942029,0.0390624999999999,1.79310344827586,0.636942675159236,-0.796019900497513,0.886075949367081,0.32,0.49,0.01,0.21,0.39,0.28,0.22,0.33,0.08,0.14,0.22,0.56,0.00,14,0.14,0,0
25,16,107,59,673,441,29,63,56,31,49,68,41,35,42,0,0,51,32,0.405797101449275,1.9921875,-0.0459770114942535,2.54777070063694,2.63681592039801,1.77215189873417,0.29,0.79,0.56,0.31,0.49,0.68,0.41,0.35,0.42,0.00,0.00,0.51,0.32,74,0.74,4,1
24,7,112,37,697,450,49,43,56,34,44,0,32,1,0,41,0,2,14,0.260869565217391,-1.5234375,1.10344827586207,0.212314225053079,1.44278606965174,0.632911392405061,0.49,0.54,0.56,0.34,0.44,0.00,0.32,0.01,0.00,0.41,0.00,0.02,0.14,23,0.23,1,0
