Sole,Bench,BrdJ,PosSpec,Agil,Dash,Devl,RawGrd,Kicking_Accuracy,Kicking_Power,Kickoff_Distance,Kickoff_Hang_Time,SoleZ,BenchZ,BrdJZ,PosSpecZ,AgilZ,DashZ,DevlZ,RawGrdZ,Kicking_AccuracyZ,Kicking_PowerZ,Kickoff_DistanceZ,Kickoff_Hang_TimeZ,PeakCur,PeakCurZ,Ability,Draftable
23,6,91,0,780,512,47,32,0,0,24,20,-0.535475234270415,-1.0801393728223,-1.984375,NaN,-0.385756676557863,0.220588235294119,0.47,0.40,0.00,0.00,0.24,0.20,3,0.03,0,0
40,7,99,0,780,504,56,50,32,0,65,0,1.74029451137885,-0.731707317073171,-0.734375,NaN,-0.385756676557863,0.808823529411767,0.56,0.63,0.32,0.00,0.65,0.00,28,0.28,1,0
31,7,103,0,741,524,53,49,23,59,29,1,0.535475234270415,-0.731707317073171,-0.109375,NaN,0.771513353115726,-0.661764705882352,0.53,0.61,0.23,0.59,0.29,0.01,19,0.19,1,0
40,8,107,0,729,532,63,59,60,32,0,0,1.74029451137885,-0.383275261324042,0.515625,NaN,1.12759643916914,-1.25,0.63,0.74,0.60,0.32,0.00,0.00,61,0.61,3,1
15,5,95,0,813,506,72,28,2,0,55,0,-1.60642570281124,-1.42857142857143,-1.359375,NaN,-1.36498516320475,0.661764705882358,0.72,0.35,0.02,0.00,0.55,0.00,6,0.06,0,0
28,12,103,0,766,501,66,57,41,29,58,65,0.133868808567604,1.01045296167247,-0.109375,NaN,0.0296735905044504,1.02941176470589,0.66,0.71,0.41,0.29,0.58,0.65,50,0.50,2,1
23,7,108,0,772,512,66,45,18,26,10,0,-0.535475234270415,-0.731707317073171,0.671875,NaN,-0.148367952522255,0.220588235294119,0.66,0.56,0.18,0.26,0.10,0.00,38,0.38,2,0
29,6,101,0,785,510,51,40,10,4,16,0,0.267737617135208,-1.0801393728223,-0.421875,NaN,-0.534124629080118,0.367647058823535,0.51,0.50,0.10,0.04,0.16,0.00,15,0.15,0,0
13,9,94,0,764,538,39,20,17,0,4,67,-1.87416331994645,-0.0348432055749128,-1.515625,NaN,0.0890207715133538,-1.69117647058823,0.39,0.25,0.17,0.00,0.04,0.67,10,0.10,0,0
29,12,117,0,783,483,46,65,67,69,69,0,0.267737617135208,1.01045296167247,2.078125,NaN,-0.474777448071217,2.35294117647059,0.46,0.81,0.67,0.69,0.69,0.00,77,0.77,4,1
29,9,106,0,734,528,48,43,0,16,0,16,0.267737617135208,-0.0348432055749128,0.359375,NaN,0.979228486646884,-0.955882352941176,0.48,0.54,0.00,0.16,0.00,0.16,9,0.09,0,0
23,7,110,0,749,526,70,50,34,9,0,0,-0.535475234270415,-0.731707317073171,0.984375,NaN,0.534124629080118,-0.808823529411761,0.70,0.63,0.34,0.09,0.00,0.00,42,0.42,2,1
23,4,94,0,835,507,49,30,14,0,0,0,-0.535475234270415,-1.77700348432056,-1.515625,NaN,-2.01780415430267,0.588235294117648,0.49,0.38,0.14,0.00,0.00,0.00,11,0.11,0,0
18,5,95,0,750,507,63,33,18,3,41,12,-1.20481927710843,-1.42857142857143,-1.359375,NaN,0.504451038575667,0.588235294117648,0.63,0.41,0.18,0.03,0.41,0.12,15,0.15,0,0
16,4,96,0,780,530,61,25,8,0,3,8,-1.47255689424364,-1.77700348432056,-1.203125,NaN,-0.385756676557863,-1.10294117647058,0.61,0.31,0.08,0.00,0.03,0.08,6,0.06,0,0
23,9,100,0,726,537,37,40,48,22,0,29,-0.535475234270415,-0.0348432055749128,-0.578125,NaN,1.21661721068249,-1.61764705882353,0.37,0.50,0.48,0.22,0.00,0.29,17,0.17,1,0
35,16,113,0,816,503,34,55,20,46,23,35,1.07095046854083,2.40418118466899,1.453125,NaN,-1.4540059347181,0.882352941176471,0.34,0.69,0.20,0.46,0.23,0.35,25,0.25,1,0
39,12,111,0,832,505,40,62,69,69,41,34,1.60642570281124,1.01045296167247,1.140625,NaN,-1.92878338278932,0.735294117647063,0.40,0.78,0.69,0.69,0.41,0.34,66,0.66,3,1
23,13,113,0,741,512,65,52,0,27,2,4,-0.535475234270415,1.3588850174216,1.453125,NaN,0.771513353115726,0.220588235294119,0.65,0.65,0.00,0.27,0.02,0.04,12,0.12,0,0
23,4,95,0,749,535,68,33,0,0,16,10,-0.535475234270415,-1.77700348432056,-1.359375,NaN,0.534124629080118,-1.47058823529411,0.68,0.41,0.00,0.00,0.16,0.10,1,0.01,0,0
18,7,90,0,811,539,35,21,0,0,0,21,-1.20481927710843,-0.731707317073171,-2.140625,NaN,-1.30563798219584,-1.76470588235294,0.35,0.26,0.00,0.00,0.00,0.21,1,0.01,0,0
23,9,111,0,780,525,34,47,49,61,17,9,-0.535475234270415,-0.0348432055749128,1.140625,NaN,-0.385756676557863,-0.735294117647056,0.34,0.59,0.49,0.61,0.17,0.09,28,0.28,1,0
23,5,92,0,736,526,63,35,0,0,5,0,-0.535475234270415,-1.42857142857143,-1.828125,NaN,0.919881305637981,-0.808823529411761,0.63,0.44,0.00,0.00,0.05,0.00,4,0.04,0,0
25,9,102,0,754,528,32,37,0,32,0,10,-0.267737617135208,-0.0348432055749128,-0.265625,NaN,0.385756676557863,-0.955882352941176,0.32,0.46,0.00,0.32,0.00,0.10,10,0.10,0,0
30,8,108,0,734,510,57,50,15,29,11,0,0.401606425702811,-0.383275261324042,0.671875,NaN,0.979228486646884,0.367647058823535,0.57,0.63,0.15,0.29,0.11,0.00,24,0.24,1,0
39,7,100,0,761,506,77,55,37,0,23,40,1.60642570281124,-0.731707317073171,-0.578125,NaN,0.178041543026705,0.661764705882358,0.77,0.69,0.37,0.00,0.23,0.40,29,0.29,1,0
18,9,108,0,789,499,72,45,0,36,65,26,-1.20481927710843,-0.0348432055749128,0.671875,NaN,-0.652818991097922,1.1764705882353,0.72,0.56,0.00,0.36,0.65,0.26,15,0.15,0,0
31,11,111,0,735,501,60,57,28,21,38,15,0.535475234270415,0.662020905923345,1.140625,NaN,0.949554896142434,1.02941176470589,0.60,0.71,0.28,0.21,0.38,0.15,23,0.23,1,0
32,5,97,0,765,540,35,33,30,4,0,0,0.669344042838019,-1.42857142857143,-1.046875,NaN,0.0593471810089008,-1.83823529411765,0.35,0.41,0.30,0.04,0.00,0.00,12,0.12,0,0
23,8,92,0,775,505,72,40,10,0,36,43,-0.535475234270415,-0.383275261324042,-1.828125,NaN,-0.237388724035609,0.735294117647063,0.72,0.50,0.10,0.00,0.36,0.43,13,0.13,0,0
23,11,108,0,716,505,35,47,25,57,43,14,-0.535475234270415,0.662020905923345,0.671875,NaN,1.513353115727,0.735294117647063,0.35,0.59,0.25,0.57,0.43,0.14,27,0.27,1,0
28,10,103,0,739,496,55,50,28,33,41,25,0.133868808567604,0.313588850174216,-0.109375,NaN,0.83086053412463,1.39705882352941,0.55,0.63,0.28,0.33,0.41,0.25,29,0.29,1,0
18,8,98,0,726,530,68,33,0,8,12,29,-1.20481927710843,-0.383275261324042,-0.890625,NaN,1.21661721068249,-1.10294117647058,0.68,0.41,0.00,0.08,0.12,0.29,5,0.05,0,0
27,6,93,0,801,540,36,32,34,0,0,16,0,-1.0801393728223,-1.671875,NaN,-1.00890207715133,-1.83823529411765,0.36,0.40,0.34,0.00,0.00,0.16,10,0.10,0,0
23,9,104,0,779,540,42,37,0,43,0,20,-0.535475234270415,-0.0348432055749128,0.0468749999999996,NaN,-0.356083086053413,-1.83823529411765,0.42,0.46,0.00,0.43,0.00,0.20,14,0.14,0,0
35,5,99,0,815,501,53,42,19,0,26,2,1.07095046854083,-1.42857142857143,-0.734375,NaN,-1.42433234421365,1.02941176470589,0.53,0.53,0.19,0.00,0.26,0.02,12,0.12,0,0
29,5,98,0,716,539,34,32,17,0,0,0,0.267737617135208,-1.42857142857143,-0.890625,NaN,1.513353115727,-1.76470588235294,0.34,0.40,0.17,0.00,0.00,0.00,7,0.07,0,0
12,6,91,0,824,531,64,20,0,0,0,22,-2.00803212851406,-1.0801393728223,-1.984375,NaN,-1.69139465875371,-1.17647058823529,0.64,0.25,0.00,0.00,0.00,0.22,3,0.03,0,0
23,9,90,0,780,540,43,33,26,0,0,32,-0.535475234270415,-0.0348432055749128,-2.140625,NaN,-0.385756676557863,-1.83823529411765,0.43,0.41,0.26,0.00,0.00,0.32,13,0.13,0,0
24,9,109,0,780,540,45,49,50,68,5,14,-0.401606425702811,-0.0348432055749128,0.828125,NaN,-0.385756676557863,-1.83823529411765,0.45,0.61,0.50,0.68,0.05,0.14,43,0.43,2,1
18,4,95,0,777,510,40,23,19,0,18,9,-1.20481927710843,-1.77700348432056,-1.359375,NaN,-0.296735905044509,0.367647058823535,0.40,0.29,0.19,0.00,0.18,0.09,5,0.05,0,0
43,4,94,0,812,529,68,47,58,0,4,0,2.14190093708166,-1.77700348432056,-1.515625,NaN,-1.33531157270029,-1.02941176470588,0.68,0.59,0.58,0.00,0.04,0.00,33,0.33,2,0
27,7,98,0,712,501,67,45,0,14,44,55,0,-0.731707317073171,-0.890625,NaN,1.63204747774481,1.02941176470589,0.67,0.56,0.00,0.14,0.44,0.55,8,0.08,0,0
17,7,105,0,747,526,51,33,24,16,4,4,-1.33868808567604,-0.731707317073171,0.203125,NaN,0.593471810089021,-0.808823529411761,0.51,0.41,0.24,0.16,0.04,0.04,18,0.18,1,0
39,13,101,0,756,510,59,55,16,35,48,69,1.60642570281124,1.3588850174216,-0.421875,NaN,0.326409495548962,0.367647058823535,0.59,0.69,0.16,0.35,0.48,0.69,24,0.24,1,0
28,5,96,0,748,501,59,42,36,0,25,12,0.133868808567604,-1.42857142857143,-1.203125,NaN,0.563798219584568,1.02941176470589,0.59,0.53,0.36,0.00,0.25,0.12,27,0.27,1,0
23,6,100,0,774,524,51,33,0,15,2,0,-0.535475234270415,-1.0801393728223,-0.578125,NaN,-0.207715133531158,-0.661764705882352,0.51,0.41,0.00,0.15,0.02,0.00,11,0.11,0,0
33,6,95,0,772,511,63,40,2,0,25,25,0.803212851405622,-1.0801393728223,-1.359375,NaN,-0.148367952522255,0.294117647058824,0.63,0.50,0.02,0.00,0.25,0.25,12,0.12,0,0
32,12,103,0,761,504,78,60,48,31,57,28,0.669344042838019,1.01045296167247,-0.109375,NaN,0.178041543026705,0.808823529411767,0.78,0.75,0.48,0.31,0.57,0.28,63,0.63,3,1
39,11,96,0,745,516,33,47,42,8,9,66,1.60642570281124,0.662020905923345,-1.203125,NaN,0.652818991097922,-0.0735294117647043,0.33,0.59,0.42,0.08,0.09,0.66,16,0.16,1,0
24,9,105,0,830,525,35,42,32,60,14,0,-0.401606425702811,-0.0348432055749128,0.203125,NaN,-1.86943620178042,-0.735294117647056,0.35,0.53,0.32,0.60,0.14,0.00,27,0.27,1,0
28,8,105,0,770,508,40,43,13,18,31,10,0.133868808567604,-0.383275261324042,0.203125,NaN,-0.0890207715133538,0.514705882352943,0.40,0.54,0.13,0.18,0.31,0.10,16,0.16,1,0
24,10,109,0,818,506,64,55,35,59,68,52,-0.401606425702811,0.313588850174216,0.828125,NaN,-1.513353115727,0.661764705882358,0.64,0.69,0.35,0.59,0.68,0.52,48,0.48,2,1
34,9,102,0,764,508,64,50,17,15,15,37,0.937081659973226,-0.0348432055749128,-0.265625,NaN,0.0890207715133538,0.514705882352943,0.64,0.63,0.17,0.15,0.15,0.37,19,0.19,1,0
34,9,102,0,796,533,45,42,9,6,0,63,0.937081659973226,-0.0348432055749128,-0.265625,NaN,-0.86053412462908,-1.3235294117647,0.45,0.53,0.09,0.06,0.00,0.63,10,0.10,0,0
16,14,110,0,756,512,72,49,14,64,46,28,-1.47255689424364,1.70731707317073,0.984375,NaN,0.326409495548962,0.220588235294119,0.72,0.61,0.14,0.64,0.46,0.28,30,0.30,1,0
36,9,94,0,778,518,70,50,35,1,7,57,1.20481927710843,-0.0348432055749128,-1.515625,NaN,-0.326409495548962,-0.220588235294113,0.70,0.63,0.35,0.01,0.07,0.57,27,0.27,1,0
40,13,114,0,781,501,49,57,11,16,42,40,1.74029451137885,1.3588850174216,1.609375,NaN,-0.415430267062314,1.02941176470589,0.49,0.71,0.11,0.16,0.42,0.40,24,0.24,1,0
30,11,110,0,777,521,38,50,34,49,9,0,0.401606425702811,0.662020905923345,0.984375,NaN,-0.296735905044509,-0.441176470588232,0.38,0.63,0.34,0.49,0.09,0.00,29,0.29,1,0
26,9,106,0,755,511,43,50,57,32,48,32,-0.133868808567604,-0.0348432055749128,0.359375,NaN,0.356083086053413,0.294117647058824,0.43,0.63,0.57,0.32,0.48,0.32,32,0.32,2,0
34,15,112,0,768,500,57,65,50,68,67,62,0.937081659973226,2.05574912891986,1.296875,NaN,-0.0296735905044504,1.10294117647059,0.57,0.81,0.50,0.68,0.67,0.62,60,0.60,3,1
23,12,107,0,813,535,41,47,58,45,0,62,-0.535475234270415,1.01045296167247,0.515625,NaN,-1.36498516320475,-1.47058823529411,0.41,0.59,0.58,0.45,0.00,0.62,45,0.45,2,1
22,13,108,0,799,512,45,47,25,30,11,54,-0.669344042838019,1.3588850174216,0.671875,NaN,-0.949554896142434,0.220588235294119,0.45,0.59,0.25,0.30,0.11,0.54,19,0.19,1,0
26,8,110,0,773,535,46,49,35,68,0,0,-0.133868808567604,-0.383275261324042,0.984375,NaN,-0.178041543026708,-1.47058823529411,0.46,0.61,0.35,0.68,0.00,0.00,22,0.22,1,0
36,12,97,0,755,521,37,47,24,46,38,51,1.20481927710843,1.01045296167247,-1.046875,NaN,0.356083086053413,-0.441176470588232,0.37,0.59,0.24,0.46,0.38,0.51,11,0.11,0,0
26,6,107,0,772,502,35,40,21,8,31,0,-0.133868808567604,-1.0801393728223,0.515625,NaN,-0.148367952522255,0.955882352941182,0.35,0.50,0.21,0.08,0.31,0.00,17,0.17,1,0
16,11,106,0,800,507,65,40,13,16,33,52,-1.47255689424364,0.662020905923345,0.359375,NaN,-0.979228486646884,0.588235294117648,0.65,0.50,0.13,0.16,0.33,0.52,22,0.22,1,0
41,9,103,0,750,507,65,60,50,45,33,42,1.87416331994645,-0.0348432055749128,-0.109375,NaN,0.504451038575667,0.588235294117648,0.65,0.75,0.50,0.45,0.33,0.42,36,0.36,2,0
31,6,106,0,784,506,51,50,41,36,54,0,0.535475234270415,-1.0801393728223,0.359375,NaN,-0.504451038575667,0.661764705882358,0.51,0.63,0.41,0.36,0.54,0.00,25,0.25,1,0
35,10,103,0,780,503,53,49,16,11,18,26,1.07095046854083,0.313588850174216,-0.109375,NaN,-0.385756676557863,0.882352941176471,0.53,0.61,0.16,0.11,0.18,0.26,16,0.16,1,0
30,8,102,0,758,501,64,47,31,4,49,9,0.401606425702811,-0.383275261324042,-0.265625,NaN,0.267062314540059,1.02941176470589,0.64,0.59,0.31,0.04,0.49,0.09,30,0.30,1,0
15,9,111,0,731,500,37,38,0,58,63,6,-1.60642570281124,-0.0348432055749128,1.140625,NaN,1.06824925816024,1.10294117647059,0.37,0.48,0.00,0.58,0.63,0.06,17,0.17,1,0
25,10,106,0,780,536,53,40,0,12,7,46,-0.267737617135208,0.313588850174216,0.359375,NaN,-0.385756676557863,-1.54411764705882,0.53,0.50,0.00,0.12,0.07,0.46,11,0.11,0,0
23,6,101,0,737,512,62,38,23,7,14,14,-0.535475234270415,-1.0801393728223,-0.421875,NaN,0.890207715133531,0.220588235294119,0.62,0.48,0.23,0.07,0.14,0.14,22,0.22,1,0
14,6,101,0,830,540,66,25,7,6,0,0,-1.74029451137885,-1.0801393728223,-0.421875,NaN,-1.86943620178042,-1.83823529411765,0.66,0.31,0.07,0.06,0.00,0.00,12,0.12,0,0
36,13,109,0,712,496,56,59,27,21,31,8,1.20481927710843,1.3588850174216,0.828125,NaN,1.63204747774481,1.39705882352941,0.56,0.74,0.27,0.21,0.31,0.08,24,0.24,1,0
26,9,104,0,818,507,45,42,20,18,33,19,-0.133868808567604,-0.0348432055749128,0.0468749999999996,NaN,-1.513353115727,0.588235294117648,0.45,0.53,0.20,0.18,0.33,0.19,18,0.18,1,0
29,9,115,0,830,535,67,54,28,47,0,13,0.267737617135208,-0.0348432055749128,1.765625,NaN,-1.86943620178042,-1.47058823529411,0.67,0.68,0.28,0.47,0.00,0.13,34,0.34,2,0
28,10,110,0,807,503,27,50,59,41,54,40,0.133868808567604,0.313588850174216,0.984375,NaN,-1.18694362017804,0.882352941176471,0.27,0.63,0.59,0.41,0.54,0.40,50,0.50,2,1
38,8,106,0,732,512,73,62,31,36,26,0,1.47255689424364,-0.383275261324042,0.359375,NaN,1.03857566765579,0.220588235294119,0.73,0.78,0.31,0.36,0.26,0.00,29,0.29,1,0
30,9,104,0,761,536,49,45,13,28,0,38,0.401606425702811,-0.0348432055749128,0.0468749999999996,NaN,0.178041543026705,-1.54411764705882,0.49,0.56,0.13,0.28,0.00,0.38,19,0.19,1,0
29,11,106,0,779,502,67,55,41,25,55,25,0.267737617135208,0.662020905923345,0.359375,NaN,-0.356083086053413,0.955882352941182,0.67,0.69,0.41,0.25,0.55,0.25,48,0.48,2,1
36,8,105,0,759,508,64,57,37,40,46,2,1.20481927710843,-0.383275261324042,0.203125,NaN,0.237388724035609,0.514705882352943,0.64,0.71,0.37,0.40,0.46,0.02,31,0.31,2,0
15,9,101,0,780,515,49,30,0,17,24,38,-1.60642570281124,-0.0348432055749128,-0.421875,NaN,-0.385756676557863,0,0.49,0.38,0.00,0.17,0.24,0.38,7,0.07,0,0
37,17,107,0,712,530,67,55,0,29,0,48,1.33868808567604,2.75261324041812,0.515625,NaN,1.63204747774481,-1.10294117647058,0.67,0.69,0.00,0.29,0.00,0.48,18,0.18,1,0
36,7,96,0,725,535,62,47,22,0,0,27,1.20481927710843,-0.731707317073171,-1.203125,NaN,1.24629080118694,-1.47058823529411,0.62,0.59,0.22,0.00,0.00,0.27,11,0.11,0,0
23,11,110,0,716,516,45,49,13,51,22,30,-0.535475234270415,0.662020905923345,0.984375,NaN,1.513353115727,-0.0735294117647043,0.45,0.61,0.13,0.51,0.22,0.30,19,0.19,1,0
27,10,93,0,742,530,51,40,28,1,5,64,0,0.313588850174216,-1.671875,NaN,0.741839762611276,-1.10294117647058,0.51,0.50,0.28,0.01,0.05,0.64,16,0.16,1,0
34,9,101,0,738,515,49,50,37,31,12,41,0.937081659973226,-0.0348432055749128,-0.421875,NaN,0.86053412462908,0,0.49,0.63,0.37,0.31,0.12,0.41,19,0.19,1,0
22,9,110,0,771,530,37,43,32,50,12,29,-0.669344042838019,-0.0348432055749128,0.984375,NaN,-0.118694362017804,-1.10294117647058,0.37,0.54,0.32,0.50,0.12,0.29,18,0.18,1,0
20,12,108,0,780,523,55,47,26,48,4,8,-0.937081659973226,1.01045296167247,0.671875,NaN,-0.385756676557863,-0.588235294117648,0.55,0.59,0.26,0.48,0.04,0.08,23,0.23,1,0
25,9,103,0,759,540,62,42,11,15,0,37,-0.267737617135208,-0.0348432055749128,-0.109375,NaN,0.237388724035609,-1.83823529411765,0.62,0.53,0.11,0.15,0.00,0.37,20,0.20,1,0
21,6,91,0,819,526,43,27,7,0,12,28,-0.803212851405622,-1.0801393728223,-1.984375,NaN,-1.54302670623145,-0.808823529411761,0.43,0.34,0.07,0.00,0.12,0.28,6,0.06,0,0
12,7,91,0,759,539,65,21,0,0,0,25,-2.00803212851406,-0.731707317073171,-1.984375,NaN,0.237388724035609,-1.76470588235294,0.65,0.26,0.00,0.00,0.00,0.25,2,0.02,0,0
40,11,107,0,773,526,73,65,56,50,8,58,1.74029451137885,0.662020905923345,0.515625,NaN,-0.178041543026708,-0.808823529411761,0.73,0.81,0.56,0.50,0.08,0.58,56,0.56,3,1
30,12,106,0,744,512,64,55,55,2,10,71,0.401606425702811,1.01045296167247,0.359375,NaN,0.682492581602372,0.220588235294119,0.64,0.69,0.55,0.02,0.10,0.71,73,0.73,4,1
25,12,111,0,770,505,47,47,0,30,25,43,-0.267737617135208,1.01045296167247,1.140625,NaN,-0.0890207715133538,0.735294117647063,0.47,0.59,0.00,0.30,0.25,0.43,20,0.20,1,0
31,11,112,0,765,510,73,62,23,71,43,21,0.535475234270415,0.662020905923345,1.296875,NaN,0.0593471810089008,0.367647058823535,0.73,0.78,0.23,0.71,0.43,0.21,60,0.60,3,1
19,6,95,0,743,513,62,35,35,7,41,1,-1.07095046854083,-1.0801393728223,-1.359375,NaN,0.712166172106826,0.147058823529415,0.62,0.44,0.35,0.07,0.41,0.01,16,0.16,1,0
27,4,93,0,714,520,49,38,55,0,35,0,0,-1.77700348432056,-1.671875,NaN,1.57270029673591,-0.367647058823528,0.49,0.48,0.55,0.00,0.35,0.00,19,0.19,1,0
27,10,99,0,752,498,56,50,33,37,43,35,0,0.313588850174216,-0.734375,NaN,0.445103857566767,1.25,0.56,0.63,0.33,0.37,0.43,0.35,25,0.25,1,0
21,6,102,0,780,520,53,37,14,12,11,0,-0.803212851405622,-1.0801393728223,-0.265625,NaN,-0.385756676557863,-0.367647058823528,0.53,0.46,0.14,0.12,0.11,0.00,25,0.25,1,0
50,19,113,0,755,485,65,79,60,62,49,69,3.07898259705489,3.44947735191638,1.453125,NaN,0.356083086053413,2.20588235294118,0.65,0.99,0.60,0.62,0.49,0.69,69,0.69,3,1
26,6,108,0,840,511,35,42,37,13,0,0,-0.133868808567604,-1.0801393728223,0.671875,NaN,-2.16617210682493,0.294117647058824,0.35,0.53,0.37,0.13,0.00,0.00,20,0.20,1,0
16,11,103,0,756,523,55,35,10,18,2,63,-1.47255689424364,0.662020905923345,-0.109375,NaN,0.326409495548962,-0.588235294117648,0.55,0.44,0.10,0.18,0.02,0.63,20,0.20,1,0
23,10,110,0,716,513,50,47,0,53,48,61,-0.535475234270415,0.313588850174216,0.984375,NaN,1.513353115727,0.147058823529415,0.50,0.59,0.00,0.53,0.48,0.61,21,0.21,1,0
20,9,108,0,743,512,72,43,0,4,19,26,-0.937081659973226,-0.0348432055749128,0.671875,NaN,0.712166172106826,0.220588235294119,0.72,0.54,0.00,0.04,0.19,0.26,16,0.16,1,0
23,5,106,0,740,508,46,38,7,14,18,0,-0.535475234270415,-1.42857142857143,0.359375,NaN,0.801186943620177,0.514705882352943,0.46,0.48,0.07,0.14,0.18,0.00,13,0.13,0,0
24,8,105,0,756,510,49,42,0,31,44,27,-0.401606425702811,-0.383275261324042,0.203125,NaN,0.326409495548962,0.367647058823535,0.49,0.53,0.00,0.31,0.44,0.27,13,0.13,0,0
23,9,104,0,753,509,52,50,63,44,68,51,-0.535475234270415,-0.0348432055749128,0.0468749999999996,NaN,0.415430267062314,0.441176470588239,0.52,0.63,0.63,0.44,0.68,0.51,35,0.35,2,0
34,10,107,0,760,506,41,49,12,23,32,9,0.937081659973226,0.313588850174216,0.515625,NaN,0.207715133531158,0.661764705882358,0.41,0.61,0.12,0.23,0.32,0.09,18,0.18,1,0
34,13,112,0,810,512,52,55,44,26,21,50,0.937081659973226,1.3588850174216,1.296875,NaN,-1.27596439169139,0.220588235294119,0.52,0.69,0.44,0.26,0.21,0.50,75,0.75,4,1
41,11,109,0,756,502,76,67,49,33,61,12,1.87416331994645,0.662020905923345,0.828125,NaN,0.326409495548962,0.955882352941182,0.76,0.84,0.49,0.33,0.61,0.12,51,0.51,3,1
21,13,109,0,807,510,70,52,25,42,21,36,-0.803212851405622,1.3588850174216,0.828125,NaN,-1.18694362017804,0.367647058823535,0.70,0.65,0.25,0.42,0.21,0.36,30,0.30,1,0
27,5,94,0,768,518,54,33,8,0,4,0,0,-1.42857142857143,-1.515625,NaN,-0.0296735905044504,-0.220588235294113,0.54,0.41,0.08,0.00,0.04,0.00,10,0.10,0,0
26,13,104,0,726,507,60,50,14,26,24,32,-0.133868808567604,1.3588850174216,0.0468749999999996,NaN,1.21661721068249,0.588235294117648,0.60,0.63,0.14,0.26,0.24,0.32,24,0.24,1,0
27,14,112,0,789,540,60,59,50,71,0,63,0,1.70731707317073,1.296875,NaN,-0.652818991097922,-1.83823529411765,0.60,0.74,0.50,0.71,0.00,0.63,67,0.67,3,1
30,12,106,0,813,512,62,55,37,34,12,62,0.401606425702811,1.01045296167247,0.359375,NaN,-1.36498516320475,0.220588235294119,0.62,0.69,0.37,0.34,0.12,0.62,29,0.29,1,0
29,8,104,0,835,509,34,40,27,11,14,11,0.267737617135208,-0.383275261324042,0.0468749999999996,NaN,-2.01780415430267,0.441176470588239,0.34,0.50,0.27,0.11,0.14,0.11,15,0.15,0,0
23,5,102,0,840,504,50,40,33,33,48,0,-0.535475234270415,-1.42857142857143,-0.265625,NaN,-2.16617210682493,0.808823529411767,0.50,0.50,0.33,0.33,0.48,0.00,21,0.21,1,0
30,14,107,0,828,531,66,55,57,11,0,70,0.401606425702811,1.70731707317073,0.515625,NaN,-1.81008902077151,-1.17647058823529,0.66,0.69,0.57,0.11,0.00,0.70,37,0.37,2,0
17,7,97,0,771,517,38,23,17,0,11,10,-1.33868808567604,-0.731707317073171,-1.046875,NaN,-0.118694362017804,-0.147058823529409,0.38,0.29,0.17,0.00,0.11,0.10,7,0.07,0,0
16,9,99,0,740,522,40,27,3,0,12,38,-1.47255689424364,-0.0348432055749128,-0.734375,NaN,0.801186943620177,-0.514705882352937,0.40,0.34,0.03,0.00,0.12,0.38,13,0.13,0,0
23,7,90,0,780,512,41,32,0,0,55,20,-0.535475234270415,-0.731707317073171,-2.140625,NaN,-0.385756676557863,0.220588235294119,0.41,0.40,0.00,0.00,0.55,0.20,7,0.07,0,0
18,7,98,0,744,507,63,35,16,1,12,17,-1.20481927710843,-0.731707317073171,-0.890625,NaN,0.682492581602372,0.588235294117648,0.63,0.44,0.16,0.01,0.12,0.17,16,0.16,1,0
20,11,117,0,756,521,58,47,0,32,28,13,-0.937081659973226,0.662020905923345,2.078125,NaN,0.326409495548962,-0.441176470588232,0.58,0.59,0.00,0.32,0.28,0.13,28,0.28,1,0
39,15,111,0,734,498,35,57,30,45,3,16,1.60642570281124,2.05574912891986,1.140625,NaN,0.979228486646884,1.25,0.35,0.71,0.30,0.45,0.03,0.16,26,0.26,1,0
36,6,98,0,770,528,29,40,41,2,37,0,1.20481927710843,-1.0801393728223,-0.890625,NaN,-0.0890207715133538,-0.955882352941176,0.29,0.50,0.41,0.02,0.37,0.00,12,0.12,0,0
27,6,94,0,807,539,46,32,20,0,0,5,0,-1.0801393728223,-1.515625,NaN,-1.18694362017804,-1.76470588235294,0.46,0.40,0.20,0.00,0.00,0.05,10,0.10,0,0
45,7,106,0,747,512,35,55,62,22,63,0,2.40963855421687,-0.731707317073171,0.359375,NaN,0.593471810089021,0.220588235294119,0.35,0.69,0.62,0.22,0.63,0.00,20,0.20,1,0
19,15,115,0,725,515,41,50,25,61,68,66,-1.07095046854083,2.05574912891986,1.765625,NaN,1.24629080118694,0,0.41,0.63,0.25,0.61,0.68,0.66,26,0.26,1,0
31,14,117,0,774,520,54,65,68,71,11,30,0.535475234270415,1.70731707317073,2.078125,NaN,-0.207715133531158,-0.367647058823528,0.54,0.81,0.68,0.71,0.11,0.30,87,0.87,5,1
35,13,111,0,764,520,29,55,55,51,0,10,1.07095046854083,1.3588850174216,1.140625,NaN,0.0890207715133538,-0.367647058823528,0.29,0.69,0.55,0.51,0.00,0.10,67,0.67,3,1
32,16,114,0,713,539,56,60,31,66,0,54,0.669344042838019,2.40418118466899,1.609375,NaN,1.60237388724036,-1.76470588235294,0.56,0.75,0.31,0.66,0.00,0.54,42,0.42,2,1
20,6,98,0,759,523,68,33,11,0,0,0,-0.937081659973226,-1.0801393728223,-0.890625,NaN,0.237388724035609,-0.588235294117648,0.68,0.41,0.11,0.00,0.00,0.00,18,0.18,1,0
29,9,90,0,771,533,47,38,34,0,6,43,0.267737617135208,-0.0348432055749128,-2.140625,NaN,-0.118694362017804,-1.3235294117647,0.47,0.48,0.34,0.00,0.06,0.43,16,0.16,1,0
